"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2012-11-27 00:00:00,96692.9609375,96598.25,96430.40625,96263.09375
2012-11-27 01:00:00,96648.953125,96551.953125,96392.09375,96226.7265625
2012-11-27 02:00:00,96604.9375,96505.6484375,96353.7734375,96190.3515625
2012-11-27 03:00:00,96560.9296875,96459.3515625,96315.453125,96153.96875
2012-11-27 04:00:00,96570.3828125,96468.7265625,96324.65625,96163.09375
2012-11-27 05:00:00,96579.796875,96478.1171875,96333.90625,96172.203125
2012-11-27 06:00:00,96589.2734375,96487.5,96343.1171875,96181.3203125
2012-11-27 07:00:00,96497.7265625,96396.0234375,96254.15625,96090.4765625
2012-11-27 08:00:00,96406.203125,96304.546875,96165.2109375,95999.6484375
2012-11-27 09:00:00,96314.6796875,96213.0703125,96076.25,95908.8203125
2012-11-27 10:00:00,96324.0703125,96226.5390625,96081.71875,95914.2265625
2012-11-27 11:00:00,96333.4609375,96240.0078125,96087.1796875,95919.65625
2012-11-27 12:00:00,96342.8828125,96253.4765625,96092.6484375,95925.09375
2012-11-27 13:00:00,96270.4609375,96179.5390625,96020.046875,95852.65625
2012-11-27 14:00:00,96198.046875,96105.59375,95947.453125,95780.21875
2012-11-27 15:00:00,96125.640625,96031.65625,95874.8671875,95707.78125
2012-11-27 16:00:00,96094.140625,96002.4375,95849.03125,95682.7734375
2012-11-27 17:00:00,96062.640625,95973.2109375,95823.1796875,95657.71875
2012-11-27 18:00:00,96031.1171875,95943.9765625,95797.328125,95632.6484375
2012-11-27 19:00:00,95959.796875,95872.7265625,95726.15625,95561.59375
2012-11-27 20:00:00,95888.5,95801.46875,95655,95490.5234375
2012-11-27 21:00:00,95817.1796875,95730.21875,95583.84375,95419.4609375
2012-11-27 22:00:00,95829.0390625,95740.2578125,95591.40625,95427.0234375
2012-11-27 23:00:00,95840.90625,95750.296875,95598.9765625,95434.578125
2012-11-28 00:00:00,95852.78125,95760.34375,95606.546875,95442.1484375
2012-11-28 01:00:00,95921.6875,95829.15625,95672.0078125,95507.796875
2012-11-28 02:00:00,95990.59375,95898,95737.453125,95573.453125
2012-11-28 03:00:00,96059.5234375,95966.84375,95802.90625,95639.1171875
2012-11-28 04:00:00,96025.8828125,95929.0234375,95770.4765625,95608.5078125
2012-11-28 05:00:00,95992.21875,95891.21875,95738.0390625,95577.8984375
2012-11-28 06:00:00,95958.578125,95853.3984375,95705.6171875,95547.296875
2012-11-28 07:00:00,95994.78125,95893.4609375,95739.6171875,95578.9296875
2012-11-28 08:00:00,96030.96875,95933.5234375,95773.65625,95610.546875
2012-11-28 09:00:00,96067.15625,95973.578125,95807.65625,95642.15625
2012-11-28 10:00:00,96146.34375,96052.4765625,95889.34375,95723.0703125
