time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2012-12-31 00:00:00,-8.65,174.9,-25.86,76.3,1.471,0,0
2012-12-31 01:00:00,-8.89,174.2,-25.65,76.5,1.71,0,0
2012-12-31 02:00:00,-8.45,173.1,-25.25,76.8,0.742,0,0
2012-12-31 03:00:00,-8.03,172.1,-24.59,77.6,0,0,0
2012-12-31 04:00:00,-8.82,172.7,-23.68,78.5,1.324,0,0
2012-12-31 05:00:00,-8.76,170,-23.06,78.9,3.128,0,0
2012-12-31 06:00:00,-8.97,168,-23.53,78.6,3.413,0,0
2012-12-31 07:00:00,-8.95,167.7,-23.32,78.8,3.463,0,0
2012-12-31 08:00:00,-9.1,167.6,-23.19,79.1,3.193,0,0
2012-12-31 09:00:00,-9.24,167.1,-22.56,79.6,2.793,0,0
2012-12-31 10:00:00,-9.11,167.7,-22.57,79.6,1.858,0,0
2012-12-31 11:00:00,-9,166.9,-22.64,79.6,0,0,0
2012-12-31 12:00:00,-7.843,167.5,-22.14,80.1,0.742,0,0
2012-12-31 13:00:00,-5.5,167.7,-21.67,80.6,1.434,0,0
2012-12-31 14:00:00,-6.108,166.2,-21.32,80.9,0.863,0,0
2012-12-31 15:00:00,-7.67,165.4,-21.4,80.6,0.055,0,0
2012-12-31 16:00:00,-9.01,166.3,-21.92,80.3,0.948,0,0
2012-12-31 17:00:00,-8.93,167.1,-22.17,80,0.144,0,0
2012-12-31 18:00:00,-8.82,168.5,-21.49,80.9,0.629,0,0
2012-12-31 19:00:00,-8.81,168.8,-20.89,81.4,1.369,0,0
2012-12-31 20:00:00,-9.01,169.7,-21.26,80.9,1.997,0,0
2012-12-31 21:00:00,-9.06,170.8,-20.91,81.6,0.174,0,0
2012-12-31 22:00:00,-8.79,172.3,-19.98,82.2,0.904,0,0
2012-12-31 23:00:00,-8.89,174.9,-19.83,82.4,1.625,0,0
2013-01-01 00:00:00,-8.55,179.9,-17.52,85.2,2.802,0,0
2013-01-01 01:00:00,-8.32,186.5,-14.06,88.1,3.174,0,0
