time,FLOW,SALT,TEMP,NIT_nit,NIT_amm,PHS_frp,OGM_doc
2011-11-07 00:00:00,1.91,0,4.2,10.08,10.08,0.61,125
2011-11-08 00:00:00,1.91,0,7.7,6.1,6.1,0.51,125
2011-11-09 00:00:00,1.91,0,11.7,5.01,5.01,0.48,125
2011-11-10 00:00:00,1.91,0,11.1,8.62,8.62,0.49,125
2011-11-11 00:00:00,1.91,0,10.1,5.16,5.16,0.28,125
2011-11-12 00:00:00,1.91,0,3.8,5.94,5.94,0.45,125
2011-11-13 00:00:00,1.91,0,5.3,8.46,8.46,0.43,125
2011-11-14 00:00:00,1.91,0,10.6,5.02,5.02,0.47,125
2011-11-15 00:00:00,1.9,0,13.3,7.19,7.19,0.64,125
2011-11-16 00:00:00,1.9,0,9.9,4.88,4.88,0.34,125
2011-11-17 00:00:00,1.9,0,9.7,5.14,5.14,0.54,125
2011-11-18 00:00:00,1.9,0,3.3,5.66,5.66,0.41,125
2011-11-19 00:00:00,1.9,0,2.4,6.46,6.46,0.56,125
2011-11-20 00:00:00,1.9,0,5.1,6.41,6.41,0.66,125
2011-11-21 00:00:00,1.9,0,8.5,8.07,8.07,0.41,125
2011-11-22 00:00:00,1.9,0,2,8.35,8.35,0.47,125
2011-11-23 00:00:00,1.9,0,3,9.35,9.35,0.52,125
2011-11-24 00:00:00,1.9,0,1,8,8,0.6,125
2011-11-25 00:00:00,1.9,0,2,10.53,10.53,0.6,125
2011-11-26 00:00:00,1.9,0,5.6,5.76,5.76,0.36,125
2011-11-27 00:00:00,19.09,0,5.6,5.45,5.45,0.34,125
2011-11-28 00:00:00,1.91,0,8.1,6.46,6.46,0.52,125
2011-11-29 00:00:00,1.91,0,11.3,4.91,4.91,0.53,125
2011-11-30 00:00:00,1.91,0,13.1,9.5,9.5,0.49,125
2011-12-01 00:00:00,19.18,0,5.1,12.3,12.3,0.57,125
2011-12-02 00:00:00,1.93,0,1.9,13.06,13.06,0.47,125
2011-12-03 00:00:00,1.93,0,2.8,8.82,8.82,0.52,125
2011-12-04 00:00:00,1.93,0,1.5,4.11,4.11,0.43,125
2011-12-05 00:00:00,1.93,0,4.4,5.09,5.09,0.44,125
2011-12-06 00:00:00,1.93,0,8.3,7.2,7.2,0.4,125
2011-12-07 00:00:00,1.93,0,9.8,7.65,7.65,0.5,125
2011-12-08 00:00:00,1.93,0,3.9,7.2,7.2,0.42,125
2011-12-09 00:00:00,19.25,0,0.6,3.43,3.43,0.48,125
2011-12-10 00:00:00,1.95,0,2.6,7.6,7.6,0.44,125
2011-12-11 00:00:00,1.95,0,1,4.48,4.48,0.47,125
2011-12-12 00:00:00,1.95,0,1,7.7,7.7,0.56,125
2011-12-13 00:00:00,1.95,0,1.1,7.76,7.76,0.49,125
2011-12-14 00:00:00,1.95,0,2.2,8.04,8.04,0.51,125
2011-12-15 00:00:00,1.95,0,2.4,4.52,4.52,0.5,125
2011-12-16 00:00:00,1.95,0,6.5,3.3,3.3,0.5,125
2011-12-17 00:00:00,1.95,0,2.3,7.26,7.26,0.49,125
2011-12-18 00:00:00,1.95,0,1,7.99,7.99,0.44,125
2011-12-19 00:00:00,1.95,0,1,7.93,7.93,0.62,125
2011-12-20 00:00:00,1.95,0,2.3,2.53,2.53,0.22,125
2011-12-21 00:00:00,1.95,0,1,4.27,4.27,0.35,125
2011-12-22 00:00:00,1.95,0,4.8,5.03,5.03,0.55,125
2011-12-23 00:00:00,1.95,0,4.2,7.01,7.01,0.51,125
2011-12-24 00:00:00,1.95,0,1,6.96,6.96,0.62,125
2011-12-25 00:00:00,1.95,0,1,9.72,9.72,0.54,125
2011-12-26 00:00:00,1.95,0,1,7.52,7.52,0.48,125
2011-12-27 00:00:00,1.95,0,1,7.58,7.58,0.42,125
2011-12-28 00:00:00,1.95,0,4,11.83,11.83,0.47,125
2011-12-29 00:00:00,1.95,0,1,7.12,7.12,0.37,125
2011-12-30 00:00:00,1.95,0,1,3.85,3.85,0.46,125
2011-12-31 00:00:00,1.95,0,1.2,6.69,6.69,0.33,125
2012-01-01 00:00:00,1.95,0,2.4,9.02,9.02,0.6,125
2012-01-02 00:00:00,1.95,0,3.8,6.72,6.72,0.5,125
2012-01-03 00:00:00,1.95,0,1,8.88,8.88,0.54,125
2012-01-04 00:00:00,1.95,0,1,4.74,4.74,0.39,125
2012-01-05 00:00:00,1.95,0,1,9.83,9.83,0.5,125
2012-01-06 00:00:00,1.95,0,1,2.96,2.96,0.36,125
2012-01-07 00:00:00,1.95,0,1.8,3.16,3.16,0.5,125
2012-01-08 00:00:00,1.95,0,3.2,7.54,7.54,0.63,125
2012-01-09 00:00:00,1.95,0,1,8.64,8.64,0.55,125
2012-01-10 00:00:00,1.93,0,1,4.87,4.87,0.43,125
2012-01-11 00:00:00,1.93,0,1,9.36,9.36,0.48,125
2012-01-12 00:00:00,1.93,0,1,8.08,8.08,0.38,125
2012-01-13 00:00:00,1.93,0,1.2,7.25,7.25,0.48,125
2012-01-14 00:00:00,1.93,0,1,6.95,6.95,0.47,125
2012-01-15 00:00:00,1.93,0,1,6.97,6.97,0.59,125
2012-01-16 00:00:00,1.93,0,1,7.9,7.9,0.61,125
2012-01-17 00:00:00,1.91,0,1,5.93,5.93,0.51,125
2012-01-18 00:00:00,1.91,0,1.9,6.44,6.44,0.51,125
2012-01-19 00:00:00,1.91,0,1,5.72,5.72,0.5,125
2012-01-20 00:00:00,1.91,0,1,4.7,4.7,0.54,125
2012-01-21 00:00:00,1.91,0,1,5.31,5.31,0.46,125
2012-01-22 00:00:00,1.91,0,1,7.69,7.69,0.32,125
2012-01-23 00:00:00,1.91,0,1,4.7,4.7,0.4,125
2012-01-24 00:00:00,1.91,0,3.3,5.63,5.63,0.5,125
2012-01-25 00:00:00,1.91,0,2.4,5.32,5.32,0.5,125
2012-01-26 00:00:00,1.91,0,1,6.78,6.78,0.38,125
2012-01-27 00:00:00,1.91,0,1.4,5.95,5.95,0.42,125
2012-01-28 00:00:00,1.91,0,2.1,5.14,5.14,0.56,125
2012-01-29 00:00:00,1.91,0,1.5,4.76,4.76,0.43,125
2012-01-30 00:00:00,1.91,0,1,7.86,7.86,0.54,125
2012-01-31 00:00:00,1.91,0,1,6.44,6.44,0.54,125
2012-02-01 00:00:00,1.91,0,1.6,3.88,3.88,0.5,125
2012-02-02 00:00:00,1.91,0,3.1,6.97,6.97,0.5,125
2012-02-03 00:00:00,1.91,0,1,5.42,5.42,0.4,125
2012-02-04 00:00:00,1.91,0,1,7.02,7.02,0.45,125
2012-02-05 00:00:00,1.91,0,1,11.28,11.28,0.55,125
2012-02-06 00:00:00,1.91,0,1,9.84,9.84,0.64,125
2012-02-07 00:00:00,1.91,0,1.9,6.77,6.77,0.52,125
2012-02-08 00:00:00,1.91,0,1,13.63,13.63,0.6,125
2012-02-09 00:00:00,1.91,0,1,8.41,8.41,0.5,125
2012-02-10 00:00:00,1.91,0,1,8.37,8.37,0.47,125
2012-02-11 00:00:00,1.91,0,1.8,8.67,8.67,0.62,125
2012-02-12 00:00:00,1.91,0,1,11.06,11.06,0.51,125
2012-02-13 00:00:00,1.91,0,1,5.59,5.59,0.52,125
2012-02-14 00:00:00,1.91,0,1,12.34,12.34,0.6,125
2012-02-15 00:00:00,1.9,0,2,3.64,3.64,0.34,125
2012-02-16 00:00:00,1.9,0,2.1,5.28,5.28,0.32,125
2012-02-17 00:00:00,1.9,0,3.3,6.91,6.91,0.41,125
2012-02-18 00:00:00,1.9,0,2.7,6.21,6.21,0.49,125
2012-02-19 00:00:00,1.9,0,1.2,9.3,9.3,0.46,125
2012-02-20 00:00:00,1.9,0,1,2.29,2.29,0.33,125
2012-02-21 00:00:00,1.9,0,1,4.03,4.03,0.49,125
2012-02-22 00:00:00,1.9,0,1.8,10.29,10.29,0.54,125
2012-02-23 00:00:00,1.9,0,3.8,9.5,9.5,0.54,125
2012-02-24 00:00:00,1.9,0,2.6,10.62,10.62,0.53,125
2012-02-25 00:00:00,1.9,0,1.6,8.03,8.03,0.55,125
2012-02-26 00:00:00,1.9,0,1,10.68,10.68,0.51,125
2012-02-27 00:00:00,1.9,0,1,2.6,2.6,0.32,125
2012-02-28 00:00:00,1.9,0,2.8,8.1,8.1,0.59,125
2012-02-29 00:00:00,1.9,0,1,7.78,7.78,0.53,125
2012-03-01 00:00:00,1.9,0,1,7.59,7.59,0.47,125
2012-03-02 00:00:00,1.9,0,1,2.5,2.5,0.39,125
2012-03-03 00:00:00,1.9,0,1,5.21,5.21,0.52,125
2012-03-04 00:00:00,1.9,0,1.8,8.31,8.31,0.51,125
2012-03-05 00:00:00,1.9,0,1,9.2,9.2,0.59,125
2012-03-06 00:00:00,1.9,0,1,6.17,6.17,0.41,125
2012-03-07 00:00:00,1.9,0,1,3.29,3.29,0.44,125
2012-03-08 00:00:00,1.9,0,5.3,9.96,9.96,0.49,125
2012-03-09 00:00:00,1.9,0,8.5,6.95,6.95,0.47,125
2012-03-10 00:00:00,1.9,0,1.2,6.89,6.89,0.47,125
2012-03-11 00:00:00,1.9,0,1.1,7.39,7.39,0.5,125
2012-03-12 00:00:00,1.9,0,5.5,7.76,7.76,0.49,125
2012-03-13 00:00:00,19.09,0,10.6,10.87,10.87,0.65,125
2012-03-14 00:00:00,1.91,0,11.1,7.37,7.37,0.46,125
2012-03-15 00:00:00,1.91,0,7,4.87,4.87,0.49,125
2012-03-16 00:00:00,1.91,0,5.5,10.98,10.98,0.57,125
2012-03-17 00:00:00,1.91,0,5.7,6.25,6.25,0.49,125
2012-03-18 00:00:00,1.91,0,9,7.04,7.04,0.46,125
2012-03-19 00:00:00,1.91,0,14.2,8.31,8.31,0.46,125
2012-03-20 00:00:00,1.91,0,13,8.47,8.47,0.49,125
2012-03-21 00:00:00,1.91,0,15.7,4.97,4.97,0.42,125
2012-03-22 00:00:00,1.91,0,16,10.72,10.72,0.58,125
2012-03-23 00:00:00,19.18,0,14.8,6.77,6.77,0.52,125
2012-03-24 00:00:00,1.93,0,9.9,5.84,5.84,0.47,125
2012-03-25 00:00:00,1.93,0,7.5,7.35,7.35,0.54,125
2012-03-26 00:00:00,1.93,0,5.8,11.87,11.87,0.52,125
2012-03-27 00:00:00,1.93,0,1,6.64,6.64,0.53,125
2012-03-28 00:00:00,1.93,0,1.8,17.26,17.26,0.57,125
2012-03-29 00:00:00,1.93,0,5.2,8.13,8.13,0.37,125
2012-03-30 00:00:00,1.93,0,2.4,6.59,6.59,0.41,125
2012-03-31 00:00:00,1.93,0,2.8,4.52,4.52,0.49,125
2012-04-01 00:00:00,1.93,0,3.4,8.65,8.65,0.55,125
2012-04-02 00:00:00,1.93,0,4.5,8.34,8.34,0.49,125
2012-04-03 00:00:00,1.93,0,3.5,7.15,7.15,0.46,125
2012-04-04 00:00:00,1.93,0,5.8,8.28,8.28,0.5,125
2012-04-05 00:00:00,1.93,0,4.7,10.84,10.84,0.46,125
2012-04-06 00:00:00,1.93,0,3.4,8.41,8.41,0.55,125
2012-04-07 00:00:00,1.93,0,3.6,9.02,9.02,0.45,125
2012-04-08 00:00:00,1.93,0,4,7.86,7.86,0.42,125
2012-04-09 00:00:00,1.93,0,6,11.34,11.34,0.58,125
2012-04-10 00:00:00,1.93,0,7.4,5.35,5.35,0.41,125
2012-04-11 00:00:00,1.93,0,7.6,7.69,7.69,0.63,125
2012-04-12 00:00:00,1.93,0,7.6,5.44,5.44,0.45,125
2012-04-13 00:00:00,1.93,0,7.4,3.93,3.93,0.46,125
2012-04-14 00:00:00,1.93,0,9.3,4.6,4.6,0.32,125
2012-04-15 00:00:00,1.93,0,12.8,7.63,7.63,0.5,125
2012-04-16 00:00:00,1.93,0,16.4,6.04,6.04,0.38,125
2012-04-17 00:00:00,1.93,0,19.1,7.86,7.86,0.56,125
2012-04-18 00:00:00,1.93,0,10.7,7.17,7.17,0.59,125
2012-04-19 00:00:00,1.93,0,8.8,4.14,4.14,0.45,125
2012-04-20 00:00:00,1.93,0,13.6,5.32,5.32,0.52,125
2012-04-21 00:00:00,1.93,0,14.8,9.44,9.44,0.63,125
2012-04-22 00:00:00,1.93,0,13.4,6.9,6.9,0.48,125
2012-04-23 00:00:00,10.77,0,8.6,8.21,8.21,0.54,125
2012-04-24 00:00:00,1.95,0,10.5,5.36,5.36,0.5,125
2012-04-25 00:00:00,1.95,0,7.6,5.54,5.54,0.52,125
2012-04-26 00:00:00,1.95,0,6.9,6.2,6.2,0.38,125
2012-04-27 00:00:00,1.95,0,8.8,3.37,3.37,0.55,125
2012-04-28 00:00:00,1.95,0,3.1,9.31,9.31,0.46,125
2012-04-29 00:00:00,1.95,0,4.3,7.16,7.16,0.5,125
2012-04-30 00:00:00,1.95,0,4.5,6.87,6.87,0.47,125
2012-05-01 00:00:00,16.98,0,7.5,10.82,10.82,0.49,125
2012-05-02 00:00:00,1.96,0,8.1,5.26,5.26,0.54,125
2012-05-03 00:00:00,1.96,0,10.2,6.18,6.18,0.42,125
2012-05-04 00:00:00,1.96,0,11.2,9.67,9.67,0.54,125
2012-05-05 00:00:00,1.96,0,12.4,9.83,9.83,0.57,125
2012-05-06 00:00:00,1.96,0,12.7,6.41,6.41,0.41,125
2012-05-07 00:00:00,1.96,0,11.6,5.36,5.36,0.53,125
2012-05-08 00:00:00,15.56,0,10.9,7.91,7.91,0.48,125
2012-05-09 00:00:00,1.98,0,12,5.74,5.74,0.5,125
2012-05-10 00:00:00,17.21,0,13.8,7.04,7.04,0.54,125
2012-05-11 00:00:00,2,0,10,7.91,7.91,0.51,125
2012-05-12 00:00:00,2,0,10.7,5.5,5.5,0.54,125
2012-05-13 00:00:00,2,0,15.5,3.64,3.64,0.33,125
2012-05-14 00:00:00,2,0,15.7,9.18,9.18,0.5,125
2012-05-15 00:00:00,17.18,0,15,7.89,7.89,0.44,125
2012-05-16 00:00:00,2.02,0,15.9,9.03,9.03,0.5,125
2012-05-17 00:00:00,2.02,0,16,4.35,4.35,0.43,125
2012-05-18 00:00:00,2.02,0,11.3,5.66,5.66,0.43,125
2012-05-19 00:00:00,2.02,0,14.4,9.55,9.55,0.66,125
2012-05-20 00:00:00,2.02,0,18.2,7.03,7.03,0.51,125
2012-05-21 00:00:00,2.02,0,17,8.44,8.44,0.46,125
2012-05-22 00:00:00,2.02,0,16.9,9.27,9.27,0.46,125
2012-05-23 00:00:00,2.02,0,16.6,7.86,7.86,0.4,125
2012-05-24 00:00:00,2,0,17.7,9.27,9.27,0.47,125
2012-05-25 00:00:00,2,0,16.8,8.26,8.26,0.53,125
2012-05-26 00:00:00,2,0,19.2,7.03,7.03,0.59,125
2012-05-27 00:00:00,2,0,18.4,4.34,4.34,0.41,125
2012-05-28 00:00:00,2,0,18.4,6.17,6.17,0.45,125
2012-05-29 00:00:00,2,0,18.4,6.11,6.11,0.28,125
2012-05-30 00:00:00,2,0,20.7,4.8,4.8,0.48,125
2012-05-31 00:00:00,2,0,19.1,6.99,6.99,0.43,125
2012-06-01 00:00:00,2,0,15.3,10.89,10.89,0.6,125
2012-06-02 00:00:00,2,0,13.3,6.96,6.96,0.4,125
2012-06-03 00:00:00,2,0,11.3,6.7,6.7,0.59,125
2012-06-04 00:00:00,2,0,11.5,3.69,3.69,0.53,125
2012-06-05 00:00:00,2,0,9.9,5.75,5.75,0.48,125
2012-06-06 00:00:00,18.83,0,10.3,6.37,6.37,0.61,125
2012-06-07 00:00:00,2.02,0,12.8,6.71,6.71,0.46,125
2012-06-08 00:00:00,2,0,14.5,9.58,9.58,0.59,125
2012-06-09 00:00:00,2,0,16.1,5.07,5.07,0.43,125
2012-06-10 00:00:00,2,0,17.3,6.78,6.78,0.42,125
2012-06-11 00:00:00,2,0,17,4.73,4.73,0.48,125
2012-06-12 00:00:00,2,0,16.9,4.16,4.16,0.43,125
2012-06-13 00:00:00,2,0,17.9,9.56,9.56,0.47,125
2012-06-14 00:00:00,2,0,17.2,3.87,3.87,0.4,125
2012-06-15 00:00:00,2,0,16.2,3.61,3.61,0.49,125
2012-06-16 00:00:00,2,0,17,6.75,6.75,0.46,125
2012-06-17 00:00:00,2,0,14.8,6.06,6.06,0.49,125
2012-06-18 00:00:00,2,0,13.8,8.25,8.25,0.46,125
2012-06-19 00:00:00,2,0,16.1,4.36,4.36,0.4,125
2012-06-20 00:00:00,1.98,0,21.7,8.24,8.24,0.41,125
2012-06-21 00:00:00,1.98,0,24.1,8.73,8.73,0.51,125
2012-06-22 00:00:00,1.98,0,24.2,4.29,4.29,0.52,125
2012-06-23 00:00:00,1.98,0,21.3,4.32,4.32,0.39,125
2012-06-24 00:00:00,1.98,0,17.5,5.77,5.77,0.57,125
2012-06-25 00:00:00,1.98,0,19.3,8.77,8.77,0.55,125
2012-06-26 00:00:00,1.98,0,14.8,5.88,5.88,0.54,125
2012-06-27 00:00:00,1.98,0,13.9,4.43,4.43,0.49,125
2012-06-28 00:00:00,1.98,0,16.1,4.97,4.97,0.48,125
2012-06-29 00:00:00,1.98,0,18.6,6.76,6.76,0.45,125
2012-06-30 00:00:00,1.98,0,20.9,8.18,8.18,0.38,125
2012-07-01 00:00:00,1.98,0,20.8,9.68,9.68,0.53,125
2012-07-02 00:00:00,1.98,0,18.9,7.13,7.13,0.45,125
2012-07-03 00:00:00,1.98,0,18.7,5.75,5.75,0.51,125
2012-07-04 00:00:00,1.98,0,18.5,7.95,7.95,0.46,125
2012-07-05 00:00:00,1.96,0,21.5,7.08,7.08,0.49,125
2012-07-06 00:00:00,1.96,0,20.7,7.68,7.68,0.42,125
2012-07-07 00:00:00,1.96,0,22.9,10.86,10.86,0.47,125
2012-07-08 00:00:00,1.96,0,19.7,7.84,7.84,0.62,125
2012-07-09 00:00:00,1.96,0,17.2,12.13,12.13,0.46,125
2012-07-10 00:00:00,1.96,0,16.3,11.5,11.5,0.5,125
2012-07-11 00:00:00,1.96,0,17.9,4.35,4.35,0.46,125
2012-07-12 00:00:00,1.96,0,20.3,5.77,5.77,0.41,125
2012-07-13 00:00:00,1.96,0,21.8,3.9,3.9,0.27,125
2012-07-14 00:00:00,1.96,0,22.7,12.96,12.96,0.59,125
2012-07-15 00:00:00,1.96,0,22.8,7.91,7.91,0.41,125
2012-07-16 00:00:00,1.96,0,22.4,8.87,8.87,0.47,125
2012-07-17 00:00:00,1.96,0,21.5,6.2,6.2,0.42,125
2012-07-18 00:00:00,1.96,0,23.7,8.85,8.85,0.51,125
2012-07-19 00:00:00,1.96,0,19.6,4.37,4.37,0.38,125
2012-07-20 00:00:00,1.96,0,17.1,7.68,7.68,0.47,125
2012-07-21 00:00:00,1.96,0,17.6,6.39,6.39,0.48,125
2012-07-22 00:00:00,1.96,0,19.1,9.34,9.34,0.57,125
2012-07-23 00:00:00,1.96,0,21,6.51,6.51,0.48,125
2012-07-24 00:00:00,1.96,0,22.8,3.91,3.91,0.45,125
2012-07-25 00:00:00,1.96,0,18.5,4.83,4.83,0.48,125
2012-07-26 00:00:00,1.96,0,18.2,6.15,6.15,0.38,125
2012-07-27 00:00:00,1.96,0,18.6,3.75,3.75,0.45,125
2012-07-28 00:00:00,1.96,0,19.4,6.57,6.57,0.42,125
2012-07-29 00:00:00,1.96,0,19.9,7.79,7.79,0.46,125
2012-07-30 00:00:00,1.96,0,19.3,6.42,6.42,0.49,125
2012-07-31 00:00:00,1.96,0,20.8,7.71,7.71,0.6,125
2012-08-01 00:00:00,1.96,0,20,10.31,10.31,0.5,125
2012-08-02 00:00:00,1.96,0,21.9,8.07,8.07,0.48,125
2012-08-03 00:00:00,1.95,0,22.8,10.92,10.92,0.49,125
2012-08-04 00:00:00,1.95,0,23.7,5.81,5.81,0.44,125
2012-08-05 00:00:00,1.95,0,23.5,6.6,6.6,0.46,125
2012-08-06 00:00:00,16.89,0,21.2,11.17,11.17,0.68,125
2012-08-07 00:00:00,1.96,0,18.6,10.19,10.19,0.51,125
2012-08-08 00:00:00,1.95,0,19.9,6.82,6.82,0.6,125
2012-08-09 00:00:00,1.95,0,22.6,5.83,5.83,0.55,125
2012-08-10 00:00:00,1.95,0,22.5,8.66,8.66,0.55,125
2012-08-11 00:00:00,17.09,0,18.8,12.06,12.06,0.74,125
2012-08-12 00:00:00,1.96,0,21.2,4.25,4.25,0.43,125
2012-08-13 00:00:00,1.96,0,21.2,5.83,5.83,0.46,125
2012-08-14 00:00:00,1.95,0,19.7,7.89,7.89,0.44,125
2012-08-15 00:00:00,1.95,0,21,6.89,6.89,0.51,125
2012-08-16 00:00:00,1.95,0,20.8,3.17,3.17,0.37,125
2012-08-17 00:00:00,1.95,0,19.1,8.68,8.68,0.51,125
2012-08-18 00:00:00,1.95,0,20,10.38,10.38,0.51,125
2012-08-19 00:00:00,1.95,0,17.2,7.69,7.69,0.48,125
2012-08-20 00:00:00,1.95,0,17.2,2.98,2.98,0.43,125
2012-08-21 00:00:00,1.95,0,18.7,5.1,5.1,0.51,125
2012-08-22 00:00:00,1.95,0,17.3,7.17,7.17,0.35,125
2012-08-23 00:00:00,1.95,0,19.1,6.61,6.61,0.41,125
2012-08-24 00:00:00,1.95,0,20,7.22,7.22,0.48,125
2012-08-25 00:00:00,1.95,0,20.6,10.89,10.89,0.62,125
2012-08-26 00:00:00,1.95,0,19.5,7.08,7.08,0.43,125
2012-08-27 00:00:00,1.95,0,19.5,2.72,2.72,0.33,125
2012-08-28 00:00:00,1.95,0,21,6.06,6.06,0.4,125
2012-08-29 00:00:00,1.95,0,17.2,8.26,8.26,0.49,125
2012-08-30 00:00:00,1.95,0,14.8,10.01,10.01,0.6,125
2012-08-31 00:00:00,1.95,0,19,5.14,5.14,0.57,125
2012-09-01 00:00:00,1.95,0,21.3,6.6,6.6,0.5,125
2012-09-02 00:00:00,1.93,0,18.5,6.75,6.75,0.44,125
2012-09-03 00:00:00,1.93,0,16.9,7.99,7.99,0.48,125
2012-09-04 00:00:00,1.93,0,16.8,7.41,7.41,0.47,125
2012-09-05 00:00:00,1.93,0,18.9,9.05,9.05,0.61,125
2012-09-06 00:00:00,1.93,0,19.2,5.3,5.3,0.48,125
2012-09-07 00:00:00,1.93,0,20.8,7.8,7.8,0.38,125
2012-09-08 00:00:00,1.93,0,21.2,8.35,8.35,0.49,125
2012-09-09 00:00:00,16.22,0,17.3,7.28,7.28,0.68,125
2012-09-10 00:00:00,1.93,0,14.6,5.89,5.89,0.5,125
2012-09-11 00:00:00,1.93,0,11.4,3.03,3.03,0.43,125
2012-09-12 00:00:00,1.93,0,14.3,3.63,3.63,0.45,125
2012-09-13 00:00:00,1.93,0,17.7,3.87,3.87,0.45,125
2012-09-14 00:00:00,1.93,0,19.1,8.55,8.55,0.48,125
2012-09-15 00:00:00,1.93,0,17.8,3.16,3.16,0.39,125
2012-09-16 00:00:00,1.93,0,11.5,4.99,4.99,0.32,125
