DateTime,Baseline_CH4,Plus2_CH4,Plus4_CH4,Plus6_CH4
2013-04-28,-0.00133994711546178,-0.00143381584950634,-0.00150668267782212,-0.00152029160850406
2013-04-29,-0.0020826088023624,-0.00230724670258409,-0.00212133385128092,-0.00203940396628785
2013-04-30,-0.00158445370600579,-0.00107438469150373,-0.00136467318924248,-0.00167692408902056
2013-05-01,-0.000303702876436078,-0.000306377254673071,-0.000320688014428753,-0.000331426830067384
2013-05-02,-0.00140296120431,-0.00142876927253536,-0.00137024098768615,-0.0013864932186666
2013-05-03,-0.0013575673833397,-0.00136329881570286,-0.0014897701487273,-0.00149929765713773
2013-05-04,-0.00071758640908309,-0.000523555791825092,-0.000729388304203388,-0.00063486279800363
2013-05-05,-0.00141547467163536,-0.00129175437275423,-0.00137239615834272,-0.00148427419201759
2013-05-06,-0.00147611447545234,-0.00164544614451447,-0.00132403100012931,-0.00161830964380834
2013-05-07,-0.000810679341159407,-0.00117429262601575,-0.00101944520172459,-0.000917905580972338
2013-05-08,-0.00164401855096246,-0.00187279943397774,-0.00173162875372071,-0.00147906352560023
2013-05-09,-0.00323668786907742,-0.00219693684426348,-0.00138110264934382,-0.0031047373811583
2013-05-10,-0.000531820027161125,-0.000594703571516313,-0.000420753886919291,-0.000285794205839852
2013-05-11,-0.00105034108937457,-0.00118712675422722,-0.00126644442357751,-0.00107464104575529
2013-05-12,-0.000734509183471574,-0.000351416689734795,-0.000742192999900973,-0.000395168309944959
2013-05-13,-0.00370119387790025,-0.00639462012847564,-0.00402704144030712,-0.0041236892317502
2013-05-14,-0.0010227605519515,-0.00104056514982367,-0.00108129725698448,-0.00106811938435926
2013-05-15,-0.000965618866344653,-0.000976899411596964,-0.000988067038812593,-0.00101523424741259
2013-05-16,-0.00217098410653272,-0.00259431339395939,-0.00227926704351485,-0.0022424585757411
2013-05-17,-0.00108646290279887,-0.00141151731112525,-0.00119169389709525,-0.000828446732778865
2013-05-18,-0.000921558117678511,-0.00094010545948506,-0.000897688876440503,-0.00102349876157321
2013-05-19,-0.000747901502958634,-0.00110065885349934,-0.000925398445707218,-0.000756933163065514
2013-05-20,-0.00389093234928442,-0.00403455680914193,-0.00399890495133782,-0.00451208609349579
2013-05-21,-0.00021489337223719,-0.000186875611697613,-0.000117016932436312,-0.000163943489235926
2013-05-22,-0.00374634819419729,-0.00299847487974933,-0.00319860729460793,-0.00399886096057751
2013-05-23,-0.00217653167026717,-0.00214232076862017,-0.00179626578898845,-0.00224681281419483
2013-05-24,-0.00214372524321841,-0.00285349475933771,-0.00323567352356084,-0.00248308631733686
2013-05-25,-0.00297165010757074,-0.00517527468308143,-0.00692140163873725,-0.00399410603214661
2013-05-26,-0.00295142368108077,-0.0030158913688249,-0.00396494014763173,-0.00370812578463889
2013-05-27,-0.00233713211169044,-0.0024193350135604,-0.00280655139183847,-0.00376406739487229
2013-05-28,-0.000911078306426216,-0.000955025943648588,-0.000988252339892185,-0.000809880603598707
2013-05-29,-0.00181901618303382,-0.00138368307732761,-0.00203412363786435,-0.00159234284880603
2013-05-30,-0.00101499559225348,-0.000731287505998122,-0.000901872622528365,-0.000983392101031859
2013-05-31,-0.000635450346723635,-0.000855615073615303,-0.00088370102965572,-0.000843333411373081
2013-06-01,-0.00118526296047281,-0.00120929083899539,-0.000808842028403197,-0.000373783052052184
2013-06-02,-0.000402587775329458,-0.00080952499061687,-0.000570436702888509,-0.000868224273515183
2013-06-03,-0.00104164430699192,-0.00271037219227519,-0.00225424386275495,-0.000955213836956647
2013-06-04,-0.00105658724956486,-0.000862743359013728,-0.000736046304534322,-0.000786948348760744
2013-06-05,-0.00160412721008552,-0.00196527713971874,-0.0024906976981598,-0.00218725111744743
2013-06-06,-0.000944092133970009,-0.000516069739651908,-0.00065612359654796,-0.00115830006148376
2013-06-07,-0.00268643362631367,-0.00174860133907087,-0.00347133377587676,-0.00255198945095741
2013-06-08,-0.00260418432227585,-0.00309521371872443,-0.00299919397106713,-0.00353139430909825
2013-06-09,-0.000396585149364231,-0.000307828855655865,-0.000553501810146853,-0.000339243757853975
2013-06-10,-0.000525757221837604,-0.000544950391066842,-0.000384609163134276,-0.00047468225037393
2013-06-11,-0.00564665466004515,-0.00292478025664343,-0.00781523394346,-0.00496934907595314
2013-06-12,-0.000263729703834977,-0.000213839676548034,-0.000274882138273319,-0.000260572566722272
2013-06-13,-0.00223351822330698,-0.00270987970508631,-0.0019765312827709,-0.00147402586392945
2013-06-14,-0.00196650982355269,-0.00139365661411327,-0.00185377937670103,-0.00191084598855077
2013-06-15,-0.00315985008746003,-0.00329933944750562,-0.00304455301409778,-0.0031395918871177
2013-06-16,-0.00107143776777968,-0.000854060019185767,-0.00100527407966658,-0.00111673776925443
2013-06-17,-0.0017499768621907,-0.00206553459062083,-0.00194426484795993,-0.00198451095380051
2013-06-18,-0.00101439043059946,-0.000766100447692028,-0.000739513397850355,-0.000992294911835291
2013-06-19,-0.00173928743708608,-0.00144462832403432,-0.00142799805653916,-0.00161352401291956
2013-06-20,-0.00140527194295343,-0.00126035125823221,-0.00114142341329238,-0.00139793258176002
2013-06-21,-0.00118444084219916,-0.000813299619854766,-0.000893490648928348,-0.000973506087488171
2013-06-22,-0.000702130535781179,-0.000983471431969293,-0.000831987100226564,-0.000782946644725846
2013-06-23,-0.00129544229757244,-0.00175258312530135,-0.00126152949899668,-0.00175733227571769
2013-06-24,-0.00094020701612936,-0.000290270846683337,-0.000948522224341548,-0.0014715161400761
2013-06-25,-0.000700278450903654,-0.000695246762258891,-0.000988849911879845,-0.000730574013028631
2013-06-26,-0.00102315940023635,-0.00137685639456553,-0.0017282021296279,-0.00229199612673089
2013-06-27,-0.00118775588323023,-0.000903514084612937,-0.000519073096021038,-0.00099508649925857
2013-06-28,-0.0029229425809986,-0.00379816695914904,-0.00428808844294928,-0.00199249070912972
2013-06-29,-0.000874547965971015,-0.000810748963977738,-0.000786997578269352,-0.000887680542208172
2013-06-30,-0.000592534753113964,-0.00080074744027864,-0.00102496407922917,-0.00122849024169274
2013-07-01,-0.00109264217233514,-0.000667577037416895,-0.000799922658531921,-0.00062734945063552
2013-07-02,-0.00156014341434042,-0.00133031039365585,-0.00143202303560378,-0.00176881494099556
2013-07-03,-0.0023911474647414,-0.00248083273654827,-0.00145702985194769,-0.00136791903800758
2013-07-04,-0.00199660546451436,-0.000688695724804227,-0.00176151508908134,-0.0013115921456821
2013-07-05,-0.00157045641330002,-0.00253142558296476,-0.0028137879628788,-0.00338083459814336
2013-07-06,-0.000789151697871587,-0.000782578537192745,-0.000634539221988666,-0.00115072859290286
2013-07-07,-0.00108231761255141,-0.00363148606125946,-0.00197029183407177,-0.00174006250359201
2013-07-08,-0.000992406377196206,-0.00101566573415997,-0.00127923597708906,-0.000551697953672175
2013-07-09,-0.000328895128885372,-0.000369606975280186,-0.000409686561142859,-0.000353647028643163
2013-07-10,-0.00203351739616825,-0.00302685244794482,-0.0022540629332273,-0.00268061037355745
2013-07-11,-0.00172200464535316,-0.00137913284711266,-0.00193547080221434,-0.00189537070439043
2013-07-12,-0.00296240689685031,-0.00282702207734769,-0.00376755822372453,-0.00265236728057831
2013-07-13,-0.00140571961983045,-0.00153172437681933,-0.00130402534538073,-0.00146051503179514
2013-07-14,-0.000808361085916147,-0.000812607023588433,-0.00122737924627393,-0.00114123640365464
2013-07-15,-0.00233083892315448,-0.000790682268104131,-0.0015911868866003,-0.00172561055346879
2013-07-16,-0.00134611190836389,-0.00180963627894411,-0.00233668118586996,-0.00161443115959598
2013-07-17,-0.00109712332184097,-0.00122382468990733,-0.0021915505252121,-0.00175245669804445
2013-07-18,-0.0011452626490636,-0.0011988148111658,-0.00115153522585291,-0.0023945512244065
2013-07-19,-0.00121264330806322,-0.000750063851965812,-0.00155062529331887,-0.00103854548112665
2013-07-20,-0.00356399067497348,-0.00199211361092216,-0.00210561824595918,-0.00235684991471867
2013-07-21,-0.00167828406522561,-0.00155927520020755,-0.00235293424048624,-0.0025082033508446
2013-07-22,-0.000154763478961965,-0.000231543009005836,-0.000210797321557107,-0.000245758540704183
2013-07-23,-0.00517435521671486,-0.0046022539979389,-0.00607268446553588,-0.00556478222068404
2013-07-24,-0.00167022178538196,-0.00167553479167372,-0.00188665067089801,-0.00187810011787017
2013-07-25,-0.00200412588521191,-0.00253958676504165,-0.00246828663105349,-0.00256519708532912
2013-07-26,-0.000941868385482056,-0.000978425732445243,-0.00109926046147489,-0.00125957778885738
2013-07-27,-0.00191431431842968,-0.00207285552144615,-0.00236860196333139,-0.00280693436241233
2013-07-28,-0.00192694242251118,-0.00123238132841777,-0.00165025351603858,-0.00210054611848382
2013-07-29,-0.00159509745134265,-0.00148724111080329,-0.00381326525986927,-0.00177625900941989
2013-07-30,-0.00120889809567139,-0.000612733375536842,-0.00125109055921536,-0.00128625765756806
2013-07-31,-0.00213970097398492,-0.00172763687552932,-0.00245267541082874,-0.00190990335937042
2013-08-01,-0.000494032533008231,-0.000562438890535466,-0.00130745310701166,-0.00130153078796874
2013-08-02,-0.00201916962410955,-0.00243531170518408,-0.00163494890101843,-0.00264012054298194
2013-08-03,-0.00244505335773625,-0.00219764680435439,-0.00358760698305928,-0.00390001761175066
2013-08-04,-0.00165726528968668,-0.00139164560251538,-0.00190866241098468,-0.0019375375324499
2013-08-05,-0.00203543768820775,-0.00191627595836516,-0.00218062713096242,-0.00260305377213294
2013-08-06,-0.00248368387055273,-0.00183510355718533,-0.0019364230343205,-0.00225272737610339
2013-08-07,-0.00118746766640028,-0.0012923320073427,-0.000941959255529953,-0.000866664531512495
2013-08-08,-0.00503671697660719,-0.00469197840364039,-0.0054205625430347,-0.00441594210594993
2013-08-09,-0.00202295061435549,-0.00171156526133659,-0.00220427656175255,-0.00111412419265949
2013-08-10,-0.000764905701609053,-0.000727276161870336,-0.000631598311245411,-0.00069172257829375
2013-08-11,-0.00199128811563177,-0.00260100033234401,-0.00224245761669403,-0.00214635787556383
2013-08-12,-0.00165565547009564,-0.00175630861570782,-0.00248498311117469,-0.00305887608087039
2013-08-13,-0.000940264363973959,-0.000731092322185147,-0.000659504432569947,-0.00128119142295773
2013-08-14,-0.000530278612274778,-0.000491539693112314,-0.000452850053125335,-0.000417764734400727
2013-08-15,-0.0102230519639268,-0.00345115135545273,-0.0046054805713497,-0.00478749386742596
2013-08-16,-0.00164169165616705,-0.00210523375385481,-0.00222777099829225,-0.00203984217164264
2013-08-17,-0.00312043926913207,-0.0014810232421021,-0.00198778531971624,-0.00240768606568517
2013-08-18,-0.000270916856812227,-0.000407173150561376,-0.000433041851858634,-0.000415083466052214
2013-08-19,-0.00178747212533579,-0.00118854621328444,-0.00219483222417862,-0.00184855538176039
2013-08-20,-0.00154565403448198,-0.00138294096247427,-0.0016470420478377,-0.00158438181992468
2013-08-21,-0.0016323669500466,-0.00180380179100091,-0.00156678457285595,-0.00205406933225591
2013-08-22,-0.00117913749845527,-0.00158369883164873,-0.00125093904921945,-0.00186250117479829
2013-08-23,-0.00118922318741716,-0.00107110556079849,-0.00137479193486315,-0.00143900649389526
2013-08-24,-0.0017325023576521,-0.00182010845116468,-0.00187875873276186,-0.00201078868377241
2013-08-25,-0.00131132704321687,-0.000995685179802061,-0.00115333321869554,-0.00181038876447752
2013-08-26,-0.00242212791874042,-0.00206167817127039,-0.00316507995677415,-0.00406307751553456
2013-08-27,-0.00148273606933417,-0.00140233507302526,-0.00159265461574689,-0.00138843619303677
2013-08-28,-1.84981594779845e-05,-1.78422329157886e-05,-3.08000414517472e-05,-3.08521593361013e-05
2013-08-29,-0.00260828395143139,-0.00261153993224177,-0.00239991890871085,-0.00310116487403269
2013-08-30,-0.00137495474610125,-0.00112181398407311,-0.00124767084911219,-0.00191958660822355
2013-08-31,-0.00157563110865424,-0.00132670474196306,-0.00138183618341356,-0.00130847171393453
2013-09-01,-0.00169552269163926,-0.00222721363479865,-0.00237829350123897,-0.00240186601943019
2013-09-02,-0.00165040690386984,-0.00403786623688195,-0.00432322443226321,-0.00288072381765571
2013-09-03,-0.00161195986713444,-0.00196324851623696,-0.00153212536071859,-0.00182159332941058
2013-09-04,-0.00323232639380717,-0.00176486804848014,-0.00167798998814688,-0.00220758892810617
2013-09-05,-0.0034422489104649,-0.00222261066801996,-0.00244546520935634,-0.00316519397670479
2013-09-06,-0.00218386081914991,-0.0023977157044685,-0.00277253583275487,-0.00279357244485734
2013-09-07,-0.00328198859351644,-0.00318975785318689,-0.00337561680348244,-0.00376098505932088
2013-09-08,-0.00270998024150638,-0.00359748920241978,-0.00383530809908068,-0.00400518195786895
2013-09-09,-0.00474354475462239,-0.00730281601663116,-0.00650161050883765,-0.00327244206346713
2013-09-10,-0.00342905311328263,-0.00302064589282759,-0.00392167985700287,-0.0035536303726311
2013-09-11,-0.00191028263222332,-0.00186527898947416,-0.00187092695458423,-0.00187423089726638
2013-09-12,-0.00278172336893551,-0.00226312201331028,-0.00190258949394661,-0.00224654713685389
2013-09-13,-0.00156050814103919,-0.00135745421914408,-0.00118525855350033,-0.00158625341494131
2013-09-14,-0.0057544866434957,-0.00908805964310631,-0.00582878706468697,-0.00526657677978267
2013-09-15,-0.00224877814911663,-0.00234460551799624,-0.00258915717129367,-0.00252078026186265
2013-09-16,-0.00238120502194329,-0.0029758774915841,-0.00267958707859448,-0.00278995616042751
2013-09-17,-0.00261563622148121,-0.00265702793762856,-0.00282705911454669,-0.00315115513490376
2013-09-18,-0.00170668737553607,-0.00180774698905799,-0.00190416181549457,-0.00204303775488054
2013-09-19,-0.00281942462388336,-0.00273618920647051,-0.00322496811094309,-0.00298143509893602
2013-09-20,-0.00167734687118795,-0.00195112740666287,-0.0018940536300496,-0.00218155420034148
2013-09-21,-0.00607907265152847,-0.00596357280422387,-0.0062583002987946,-0.00423259696730016
2013-09-22,-0.0026797658430372,-0.00279231736093371,-0.00284424631690803,-0.00356276527850581
2013-09-23,-0.0036213255975872,-0.00339954184877677,-0.00372888864035781,-0.0040831136136841
2013-09-24,-0.00237559114583745,-0.00238589284888932,-0.00250699256842145,-0.00274406594093398
2013-09-25,-0.00161287859245755,-0.00168309198653174,-0.00175231747643558,-0.00181876943927158
2013-09-26,-0.00146240240224558,-0.00155026858060379,-0.00160528790465176,-0.00165477966893234
2013-09-27,-0.00119291426450631,-0.00156793554072881,-0.00155479855097612,-0.00146690830355321
2013-09-28,-0.000830341426389693,-0.000835860209519951,-0.000934537619273109,-0.000865807817458287
2013-09-29,-0.00112957878397652,-0.00114603376602668,-0.00128436121032989,-0.00132283436644638
2013-09-30,-0.00449954042377235,-0.00353426075153602,-0.00426646996905468,-0.00499661481171287
2013-10-01,-0.000438036880655483,-0.000443270064461797,-0.00047984705569666,-0.000769662063211052
2013-10-02,-0.00157363486587207,-0.00154074582823444,-0.00145687312133166,-0.00147002687368346
2013-10-03,-0.00306923829084646,-0.00274862979794706,-0.00353942137809146,-0.003436838331562
2013-10-04,-0.00147366884019003,-0.00129755984954911,-0.00164456895473587,-0.00144733305891401
2013-10-05,-0.00200910608162726,-0.00214236951882214,-0.0021050194250946,-0.00245432965078444
2013-10-06,-0.00332393844278049,-0.00352365786464091,-0.00343754305584637,-0.00343582750596648
2013-10-07,-0.00418366705766764,-0.00374991917117019,-0.00415918410490233,-0.00441737545948344
2013-10-08,-0.00228465863370319,-0.00256480150671154,-0.00222629919205895,-0.0026665773968939
2013-10-09,-0.00169796764862058,-0.00182599788151585,-0.00192066266564531,-0.00199588804477259
2013-10-10,-0.00212880422259265,-0.00236795719963839,-0.00256905457872827,-0.00268281297903193
2013-10-11,-0.000670434790105022,-0.000728001370276222,-0.000776413650157545,-0.000810769256229057
2013-10-12,-0.0042163886711664,-0.0047723181731921,-0.00488017298422428,-0.00391442912778301
2013-10-13,-0.00309311592013934,-0.00292493311444077,-0.00308504107770213,-0.00331693004510511
2013-10-14,-0.00210004165168483,-0.00225091926053606,-0.00226809901888219,-0.00254724204574069
2013-10-15,-0.000249155882500659,-0.000188689466922104,-0.000273549225081814,-0.000268250241293425
2013-10-16,-0.0045176409944278,-0.00477800454077592,-0.00483510444902092,-0.0049255731252422
2013-10-17,-0.00199739903366769,-0.00205835261166155,-0.00208863468222395,-0.00233994218185899
2013-10-18,-0.000818993610007415,-0.000821245929923211,-0.0008479776537407,-0.000745078373347895
2013-10-19,-0.00196622270855774,-0.00208274263934774,-0.00211751835502142,-0.00222967960332498
2013-10-20,-0.00287637487571602,-0.00314868087640923,-0.00313741015837917,-0.0031512841144468
2013-10-21,-0.00145529955698869,-0.00154992356518761,-0.00167542611452681,-0.00174105136106732
2013-10-22,-0.00298196185574689,-0.00325732324100698,-0.00331920794173083,-0.00362615528377354
2013-10-23,-0.00166986902722366,-0.00171505717889455,-0.00182713887042001,-0.00187873803246833
2013-10-24,-0.00164486032422877,-0.0017315229985501,-0.00183765038874385,-0.00193819086513262
2013-10-25,-0.0024591837665382,-0.00250929281695831,-0.00256404230324269,-0.00266821460324226
2013-10-26,-0.00238708133890585,-0.00246308762527537,-0.00254574237917374,-0.00261968772932675
2013-10-27,-0.00161970450841397,-0.0016681814019245,-0.00172984629747282,-0.00186125431824572
2013-10-28,-0.00278551122659849,-0.00285069650688478,-0.00291811311088756,-0.00303627328571932
2013-10-29,-0.00190012065236176,-0.00194810867954454,-0.00202255339695333,-0.00210902776492363
2013-10-30,-0.00102569340793554,-0.00106865253584799,-0.00112940153536148,-0.00120085661742975
2013-10-31,-0.00122798249881032,-0.00127466015526243,-0.00132010254680502,-0.00137526555448813
2013-11-01,-0.00262225681714576,-0.00267278120996866,-0.00341247147775808,-0.00297266930522117
2013-11-02,-0.0014012120588519,-0.00146492373833778,-0.0015156839607565,-0.00164321833212
2013-11-03,-0.00180084562738224,-0.00192321524987622,-0.0019652460672005,-0.00219709134070407
2013-11-04,-0.00213485923588681,-0.00222319949804379,-0.0023342915157839,-0.00238351576591061
2013-11-05,-0.000208122954986251,-0.000218990497697501,-0.000229984374418611,-0.000246180694808861
2013-11-06,-0.00171039189889104,-0.0017756157001289,-0.00184393177470663,-0.00190668063592902
2013-11-07,-0.00278511959058852,-0.00281392546333921,-0.00287690494781045,-0.00324467103193784
2013-11-08,-0.00236539622450205,-0.0024850324681082,-0.00261630365598462,-0.00278689965717479
2013-11-09,-0.00290554478578814,-0.00294989482942853,-0.00303979953741975,-0.00312362255657885
2013-11-10,-0.000526234672833144,-0.000553621821892275,-0.000585736162769431,-0.000617877415264595
2013-11-11,-0.00347768623427508,-0.00356783330810352,-0.00366309931463799,-0.00374416735922972
2013-11-12,-0.00163803787714079,-0.00171971678661592,-0.00179965784020132,-0.00191785275023651
2013-11-13,-0.00235969171526864,-0.00243242928038713,-0.00247978383223783,-0.00256777160826341
2013-11-14,-0.00144744187295129,-0.00149924459042135,-0.00154845818852737,-0.00162786965599913
2013-11-15,-0.00124030514680119,-0.00131192884787443,-0.00136514935819937,-0.00139519140992288
2013-11-16,-0.0017865556075462,-0.00180369157173668,-0.00192768670104665,-0.00204240189316824
2013-11-17,-0.00087810047834392,-0.000837448391354078,-0.000969456471718509,-0.0010394150989455
2013-11-18,-0.00277777484618708,-0.00275681103115979,-0.00278538723991864,-0.00284495892927154
2013-11-19,-0.000998583789780833,-0.00105455551254533,-0.00111766959862783,-0.00121178685512493
2013-11-20,-0.00260510291459,-0.00266626878184549,-0.00273771299606068,-0.00281070521133667
2013-11-21,-0.000643984171702892,-0.000673319775582593,-0.000705964845216223,-0.000740238778730739
2013-11-22,-0.00166196548190737,-0.00174909461372613,-0.00183718030695761,-0.00192633482135655
2013-11-23,-0.00150475217249117,-0.00157224398554357,-0.00165119473241676,-0.00173306235156353
2013-11-24,-0.00120801670923862,-0.00125882483985482,-0.00130925085950524,-0.00134844103896268
2013-11-25,-0.00322773537573264,-0.00322122029562215,-0.0032285065934892,-0.00324635487285517
2013-11-26,-0.000880164310534435,-0.000914846282899389,-0.000954718107404175,-0.000995553671345301
2013-11-27,-0.00195149238455659,-0.00202640286153857,-0.0021064433900648,-0.00217871952455953
2013-11-28,-0.00257420086146962,-0.00270647281866214,-0.00285199812396541,-0.00329393501101971
2013-11-29,-0.00150029144641441,-0.00153140404709975,-0.00156902844876386,-0.00161549539189853
2013-11-30,-0.00201184118749475,-0.00210169892602204,-0.00218292327670861,-0.00224008247997147
2013-12-01,-0.00348899777667006,-0.00364945895381536,-0.00376857004221316,-0.00384119615097119
2013-12-02,-0.000658203998367807,-0.000699682232365601,-0.000717654781488948,-0.000748966443606196
2013-12-03,-0.00104223735673254,-0.00112395524754628,-0.00117673259706453,-0.00122677627468683
2013-12-04,-0.00234208588260057,-0.00254011798659871,-0.00266460981848888,-0.00273306393952975
2013-12-05,-0.000229480032863179,-0.000239737297137885,-0.000248110192376891,-0.000268922777271255
2013-12-06,-0.00124988032790187,-0.00128272189896923,-0.00133745314415051,-0.00137152432038015
2013-12-07,-0.00118014054774059,-0.00129482861016505,-0.00134070552714579,-0.00141025958107425
2013-12-08,-0.00140056769505309,-0.00140333731130456,-0.00144000574686178,-0.00147863559710979
2013-12-09,-0.000266226892248716,4.50424844637394e-06,-0.000263291716237344,-0.000279213472776688
2013-12-10,-0.000630270332540018,-0.000665884644028794,-0.000705398661375057,-0.000729522520560305
