time,FLOW,SALT,TEMP
2012-01-08 00:00:00,0,0,9.429662162
2012-01-09 00:00:00,0,0,9.44027027
2012-01-10 00:00:00,0,0,9.450878378
2012-01-11 00:00:00,0,0,9.461486486
2012-01-12 00:00:00,0,0,9.472094595
2012-01-13 00:00:00,0,0,9.482702703
2012-01-14 00:00:00,0,0,9.493310811
2012-01-15 00:00:00,0,0,9.503918919
2012-01-16 00:00:00,0,0,9.514527027
2012-01-17 00:00:00,0,0,9.525135135
2012-01-18 00:00:00,0,0,9.535743243
2012-01-19 00:00:00,0,0,9.546351351
2012-01-20 00:00:00,0,0,9.556959459
2012-01-21 00:00:00,0,0,9.567567568
2012-01-22 00:00:00,0,0,9.578175676
2012-01-23 00:00:00,0,0,9.588783784
2012-01-24 00:00:00,0,0,9.599391892
2012-01-25 00:00:00,0,0,9.61
2012-01-26 00:00:00,0,0,9.620608108
2012-01-27 00:00:00,0,0,9.631216216
2012-01-28 00:00:00,0,0,9.641824324
2012-01-29 00:00:00,0,0,9.652432432
2012-01-30 00:00:00,0,0,9.663040541
2012-01-31 00:00:00,0,0,9.673648649
2012-02-01 00:00:00,0,0,9.684256757
2012-02-02 00:00:00,0,0,9.694864865
2012-02-03 00:00:00,0,0,9.705472973
2012-02-04 00:00:00,0,0,9.716081081
2012-02-05 00:00:00,0,0,9.726689189
2012-02-06 00:00:00,0,0,9.737297297
2012-02-07 00:00:00,0,0,9.747905405
2012-02-08 00:00:00,0,0,9.758513514
2012-02-09 00:00:00,0,0,9.769121622
2012-02-10 00:00:00,0,0,9.77972973
2012-02-11 00:00:00,0,0,9.790337838
2012-02-12 00:00:00,0,0,9.800945946
2012-02-13 00:00:00,0,0,9.811554054
2012-02-14 00:00:00,0,0,9.822162162
2012-02-15 00:00:00,0,0,9.83277027
2012-02-16 00:00:00,0,0,9.843378378
2012-02-17 00:00:00,0,0,9.853986486
2012-02-18 00:00:00,0,0,9.864594595
2012-02-19 00:00:00,0,0,9.875202703
2012-02-20 00:00:00,0,0,9.885810811
2012-02-21 00:00:00,0,0,9.896418919
2012-02-22 00:00:00,0,0,9.907027027
2012-02-23 00:00:00,0,0,9.917635135
2012-02-24 00:00:00,0,0,9.928243243
2012-02-25 00:00:00,0,0,9.938851351
2012-02-26 00:00:00,0,0,9.949459459
2012-02-27 00:00:00,0,0,9.960067568
2012-02-28 00:00:00,0,0,9.970675676
2012-02-29 00:00:00,0,0,9.981283784
2012-03-01 00:00:00,0,0,9.991891892
2012-03-02 00:00:00,0,0,10.0025
2012-03-03 00:00:00,0,0,10.01310811
2012-03-04 00:00:00,0,0,10.02371622
2012-03-05 00:00:00,0,0,10.03432432
2012-03-06 00:00:00,0,0,10.04493243
2012-03-07 00:00:00,0,0,10.05554054
2012-03-08 00:00:00,0,0,10.06614865
2012-03-09 00:00:00,0,0,10.07675676
2012-03-10 00:00:00,0,0,10.08736486
2012-03-11 00:00:00,0,0,10.09797297
2012-03-12 00:00:00,0,0,10.10858108
2012-03-13 00:00:00,0,0,10.11918919
2012-03-14 00:00:00,0,0,10.1297973
2012-03-15 00:00:00,0,0,10.14040541
2012-03-16 00:00:00,0,0,10.15101351
2012-03-17 00:00:00,0,0,10.16162162
2012-03-18 00:00:00,0,0,10.17222973
2012-03-19 00:00:00,0,0,10.18283784
2012-03-20 00:00:00,0,0,10.19344595
2012-03-21 00:00:00,0,0,10.20405405
2012-03-22 00:00:00,0,0,10.21466216
2012-03-23 00:00:00,0,0,10.22527027
2012-03-24 00:00:00,0,0,10.23587838
2012-03-25 00:00:00,0,0,10.24648649
2012-03-26 00:00:00,0,0,10.25709459
2012-03-27 00:00:00,0,0,10.2677027
2012-03-28 00:00:00,0,0,10.27831081
2012-03-29 00:00:00,0,0,10.28891892
2012-03-30 00:00:00,0,0,10.29952703
2012-03-31 00:00:00,0,0,10.31013514
2012-04-01 00:00:00,0,0,10.32074324
2012-04-02 00:00:00,0,0,10.33135135
2012-04-03 00:00:00,0,0,10.34195946
2012-04-04 00:00:00,0,0,10.35256757
2012-04-05 00:00:00,0,0,10.36317568
2012-04-06 00:00:00,0,0,10.37378378
2012-04-07 00:00:00,0,0,10.38439189
2012-04-08 00:00:00,0,0,10.395
2012-04-09 00:00:00,0,0,10.40560811
2012-04-10 00:00:00,0,0,10.41621622
2012-04-11 00:00:00,0,0,10.42682432
2012-04-12 00:00:00,0,0,10.43743243
2012-04-13 00:00:00,0,0,10.44804054
2012-04-14 00:00:00,0,0,10.45864865
2012-04-15 00:00:00,0,0,10.46925676
2012-04-16 00:00:00,0,0,10.47986486
2012-04-17 00:00:00,0,0,10.49047297
2012-04-18 00:00:00,0,0,10.50108108
2012-04-19 00:00:00,0,0,10.51168919
2012-04-20 00:00:00,0,0,10.5222973
2012-04-21 00:00:00,0,0,10.53290541
2012-04-22 00:00:00,0,0,10.54351351
2012-04-23 00:00:00,0,0,10.55412162
2012-04-24 00:00:00,0,0,10.56472973
2012-04-25 00:00:00,0,0,10.57533784
2012-04-26 00:00:00,0,0,10.58594595
2012-04-27 00:00:00,0,0,10.59655405
2012-04-28 00:00:00,0,0,10.60716216
2012-04-29 00:00:00,0,0,10.61777027
2012-04-30 00:00:00,0,0,10.62837838
2012-05-01 00:00:00,0,0,10.63898649
2012-05-02 00:00:00,0,0,10.64959459
2012-05-03 00:00:00,0,0,10.6602027
2012-05-04 00:00:00,0,0,10.67081081
2012-05-05 00:00:00,0,0,10.68141892
2012-05-06 00:00:00,0,0,10.69202703
2012-05-07 00:00:00,0,0,10.70263514
2012-05-08 00:00:00,0,0,10.71324324
2012-05-09 00:00:00,0,0,10.72385135
2012-05-10 00:00:00,1.969882353,0,10.73445946
2012-05-11 00:00:00,1.973308824,0,10.74506757
2012-05-12 00:00:00,1.976735294,0,10.75567568
2012-05-13 00:00:00,1.980161765,0,10.76628378
2012-05-14 00:00:00,1.983588235,0,10.77689189
2012-05-15 00:00:00,1.987014706,0,10.7875
2012-05-16 00:00:00,1.990441176,0,10.79810811
2012-05-17 00:00:00,1.993867647,0,10.80871622
2012-05-18 00:00:00,1.997294118,0,10.81932432
2012-05-19 00:00:00,2.000720588,0,10.82993243
2012-05-20 00:00:00,2.004147059,0,10.84054054
2012-05-21 00:00:00,2.007573529,0,10.85114865
2012-05-22 00:00:00,2.011,0,10.86175676
2012-05-23 00:00:00,2.01,0,10.87236486
2012-05-24 00:00:00,1.988,0,10.88297297
2012-05-25 00:00:00,1.956,0,10.89358108
2012-05-26 00:00:00,1.82,0,10.90418919
2012-05-27 00:00:00,1.77,0,10.9147973
2012-05-28 00:00:00,1.58,0,10.92540541
2012-05-29 00:00:00,1.26,0,10.93601351
2012-05-30 00:00:00,1.04,0,10.94662162
2012-05-31 00:00:00,0.92,0,10.95722973
2012-06-01 00:00:00,0.99,0,10.96783784
2012-06-02 00:00:00,0.92,0,10.97844595
2012-06-03 00:00:00,0.74,0,10.98905405
2012-06-04 00:00:00,0.62,0,10.99966216
2012-06-05 00:00:00,0.52,0,11.01027027
2012-06-06 00:00:00,0.44,0,11.02087838
2012-06-07 00:00:00,0.35,0,11.03148649
2012-06-08 00:00:00,0.29,0,11.04209459
2012-06-09 00:00:00,0.24,0,11.0527027
2012-06-10 00:00:00,0.2,0,11.06331081
2012-06-11 00:00:00,0.17,0,11.07391892
2012-06-12 00:00:00,0.14,0,11.08452703
2012-06-13 00:00:00,0.12,0,11.09513514
2012-06-14 00:00:00,0.11,0,11.10574324
2012-06-15 00:00:00,0.11,0,11.11635135
2012-06-16 00:00:00,0.1,0,11.12695946
2012-06-17 00:00:00,0.09,0,11.13756757
2012-06-18 00:00:00,0.07,0,11.14817568
2012-06-19 00:00:00,0.05,0,11.15878378
2012-06-20 00:00:00,0.03,0,11.16939189
2012-06-21 00:00:00,0.03,0,11.18
2012-06-22 00:00:00,0.04,0,11.82714286
2012-06-23 00:00:00,0.03,0,12.47428571
2012-06-24 00:00:00,0.05,0,13.12142857
2012-06-25 00:00:00,0.09,0,13.76857143
2012-06-26 00:00:00,0.09,0,14.41571429
2012-06-27 00:00:00,0.09,0,15.06285714
2012-06-28 00:00:00,0.09,0,15.71
2012-06-29 00:00:00,0.08,0,15.96285714
2012-06-30 00:00:00,0.06,0,16.21571429
2012-07-01 00:00:00,0.05,0,16.46857143
2012-07-02 00:00:00,0.07,0,16.72142857
2012-07-03 00:00:00,0.06,0,16.97428571
2012-07-04 00:00:00,0.05,0,17.22714286
2012-07-05 00:00:00,0.04,0,17.48
2012-07-06 00:00:00,0.03,0,17.44857143
2012-07-07 00:00:00,0.02,0,17.41714286
2012-07-08 00:00:00,0,0,17.38571429
2012-07-09 00:00:00,0.05,0,17.35428571
2012-07-10 00:00:00,0.08,0,17.32285714
2012-07-11 00:00:00,0.05,0,17.29142857
2012-07-12 00:00:00,0.03,0,17.26
2012-07-13 00:00:00,0.03,0,17.28285714
2012-07-14 00:00:00,0.05,0,17.30571429
2012-07-15 00:00:00,0.11,0,17.32857143
2012-07-16 00:00:00,0.24,0,17.35142857
2012-07-17 00:00:00,0.3,0,17.37428571
2012-07-18 00:00:00,0.27,0,17.39714286
2012-07-19 00:00:00,0.22,0,17.42
2012-07-20 00:00:00,0.17,0,17.35428571
2012-07-21 00:00:00,0.14,0,17.28857143
2012-07-22 00:00:00,0.12,0,17.22285714
2012-07-23 00:00:00,0.1,0,17.15714286
2012-07-24 00:00:00,0.09,0,17.09142857
2012-07-25 00:00:00,0.08,0,17.02571429
2012-07-26 00:00:00,0.08,0,16.96
2012-07-27 00:00:00,0.07,0,16.79142857
2012-07-28 00:00:00,0.08,0,16.62285714
2012-07-29 00:00:00,0.1,0,16.45428571
2012-07-30 00:00:00,0.14,0,16.28571429
2012-07-31 00:00:00,0.24,0,16.11714286
2012-08-01 00:00:00,0.72,0,15.94857143
2012-08-02 00:00:00,0.68,0,15.78
2012-08-03 00:00:00,0.56,0,15.66428571
2012-08-04 00:00:00,0.78,0,15.54857143
2012-08-05 00:00:00,1.31,0,15.43285714
2012-08-06 00:00:00,2.69,0,15.31714286
2012-08-07 00:00:00,1.91,0,15.20142857
2012-08-08 00:00:00,1.35,0,15.08571429
2012-08-09 00:00:00,1,0,14.97
2012-08-10 00:00:00,0.78,0,14.84142857
2012-08-11 00:00:00,0.63,0,14.71285714
2012-08-12 00:00:00,0.52,0,14.58428571
2012-08-13 00:00:00,0.47,0,14.45571429
2012-08-14 00:00:00,0.5,0,14.32714286
2012-08-15 00:00:00,0.62,0,14.19857143
2012-08-16 00:00:00,0.63,0,14.07
2012-08-17 00:00:00,0.56,0,13.96666667
2012-08-18 00:00:00,0.49,0,13.86333333
2012-08-19 00:00:00,0.45,0,13.76
2012-08-20 00:00:00,0.41,0,13.65666667
2012-08-21 00:00:00,0.445,0,13.55333333
2012-08-22 00:00:00,0.48,0,13.45
2012-08-23 00:00:00,0.482527473,0,13.24185185
2012-08-24 00:00:00,0.485054945,0,13.0337037
2012-08-25 00:00:00,0.487582418,0,12.82555556
2012-08-26 00:00:00,0.49010989,0,12.61740741
2012-08-27 00:00:00,0.492637363,0,12.40925926
2012-08-28 00:00:00,0.495164835,0,12.20111111
2012-08-29 00:00:00,0.497692308,0,11.99296296
2012-08-30 00:00:00,0.50021978,0,11.78481481
2012-08-31 00:00:00,0.502747253,0,11.57666667
2012-09-01 00:00:00,0.505274725,0,11.36851852
2012-09-02 00:00:00,0.507802198,0,11.16037037
2012-09-03 00:00:00,0.51032967,0,10.95222222
2012-09-04 00:00:00,0.512857143,0,10.74407407
2012-09-05 00:00:00,0.515384615,0,10.53592593
2012-09-06 00:00:00,0.517912088,0,10.32777778
2012-09-07 00:00:00,0.52043956,0,10.11962963
2012-09-08 00:00:00,0.522967033,0,9.911481481
2012-09-09 00:00:00,0.525494505,0,9.703333333
2012-09-10 00:00:00,0.528021978,0,9.495185185
2012-09-11 00:00:00,0.530549451,0,9.287037037
2012-09-12 00:00:00,0.533076923,0,9.078888889
2012-09-13 00:00:00,0.535604396,0,8.870740741
2012-09-14 00:00:00,0.538131868,0,8.662592593
2012-09-15 00:00:00,0.540659341,0,8.454444444
2012-09-16 00:00:00,0.543186813,0,8.246296296
2012-09-17 00:00:00,0.545714286,0,8.038148148
2012-09-18 00:00:00,0.548241758,0,7.83
2012-09-19 00:00:00,0.550769231,0,7.38
2012-09-20 00:00:00,0.553296703,0,6.93
2012-09-21 00:00:00,0.555824176,0,6.48
2012-09-22 00:00:00,0.558351648,0,6.03
2012-09-23 00:00:00,0.560879121,0,5.58
2012-09-24 00:00:00,0.563406593,0,5.13
2012-09-25 00:00:00,0.565934066,0,4.68
2012-09-26 00:00:00,0.568461538,0,4.23
2012-09-27 00:00:00,0.570989011,0,3.78
2012-09-28 00:00:00,0.573516484,0,3.791466165
2012-09-29 00:00:00,0.576043956,0,3.802932331
2012-09-30 00:00:00,0.578571429,0,3.814398496
2012-10-01 00:00:00,0.581098901,0,3.825864662
2012-10-02 00:00:00,0.583626374,0,3.837330827
2012-10-03 00:00:00,0.586153846,0,3.848796992
2012-10-04 00:00:00,0.588681319,0,3.860263158
2012-10-05 00:00:00,0.591208791,0,3.871729323
2012-10-06 00:00:00,0.593736264,0,3.883195489
2012-10-07 00:00:00,0.596263736,0,3.894661654
2012-10-08 00:00:00,0.598791209,0,3.90612782
2012-10-09 00:00:00,0,0,3.917593985
2012-10-10 00:00:00,0,0,3.92906015
2012-10-11 00:00:00,0,0,3.940526316
2012-10-12 00:00:00,0,0,3.951992481
2012-10-13 00:00:00,0,0,3.963458647
2012-10-14 00:00:00,0,0,3.974924812
2012-10-15 00:00:00,0,0,3.986390977
2012-10-16 00:00:00,0,0,3.997857143
2012-10-17 00:00:00,0,0,4.009323308
2012-10-18 00:00:00,0,0,4.020789474
2012-10-19 00:00:00,0,0,4.032255639
2012-10-20 00:00:00,0,0,4.043721805
2012-10-21 00:00:00,0,0,4.05518797
2012-10-22 00:00:00,0,0,4.066654135
2012-10-23 00:00:00,0,0,4.078120301
2012-10-24 00:00:00,0,0,4.089586466
2012-10-25 00:00:00,0,0,4.101052632
2012-10-26 00:00:00,0,0,4.112518797
2012-10-27 00:00:00,0,0,4.123984962
2012-10-28 00:00:00,0,0,4.135451128
2012-10-29 00:00:00,0,0,4.146917293
2012-10-30 00:00:00,0,0,4.158383459
2012-10-31 00:00:00,0,0,4.169849624
2012-11-01 00:00:00,0,0,4.181315789
2012-11-02 00:00:00,0,0,4.192781955
2012-11-03 00:00:00,0,0,4.20424812
2012-11-04 00:00:00,0,0,4.215714286
2012-11-05 00:00:00,0,0,4.227180451
2012-11-06 00:00:00,0,0,4.238646617
2012-11-07 00:00:00,0,0,4.250112782
2012-11-08 00:00:00,0,0,4.261578947
2012-11-09 00:00:00,0,0,4.273045113
2012-11-10 00:00:00,0,0,4.284511278
2012-11-11 00:00:00,0,0,4.295977444
2012-11-12 00:00:00,0,0,4.307443609
2012-11-13 00:00:00,0,0,4.318909774
2012-11-14 00:00:00,0,0,4.33037594
2012-11-15 00:00:00,0,0,4.341842105
2012-11-16 00:00:00,0,0,4.353308271
2012-11-17 00:00:00,0,0,4.364774436
2012-11-18 00:00:00,0,0,4.376240602
2012-11-19 00:00:00,0,0,4.387706767
2012-11-20 00:00:00,0,0,4.399172932
2012-11-21 00:00:00,0,0,4.410639098
2012-11-22 00:00:00,0,0,4.422105263
2012-11-23 00:00:00,0,0,4.433571429
2012-11-24 00:00:00,0,0,4.445037594
2012-11-25 00:00:00,0,0,4.456503759
2012-11-26 00:00:00,0,0,4.467969925
2012-11-27 00:00:00,0,0,4.47943609
2012-11-28 00:00:00,0,0,4.490902256
2012-11-29 00:00:00,0,0,4.502368421
2012-11-30 00:00:00,0,0,4.513834586
2012-12-01 00:00:00,0,0,4.525300752
2012-12-02 00:00:00,0,0,4.536766917
2012-12-03 00:00:00,0,0,4.548233083
2012-12-04 00:00:00,0,0,4.559699248
2012-12-05 00:00:00,0,0,4.571165414
2012-12-06 00:00:00,0,0,4.582631579
2012-12-07 00:00:00,0,0,4.594097744
2012-12-08 00:00:00,0,0,4.60556391
2012-12-09 00:00:00,0,0,4.617030075
2012-12-10 00:00:00,0,0,4.628496241
2012-12-11 00:00:00,0,0,4.639962406
2012-12-12 00:00:00,0,0,4.651428571
2012-12-13 00:00:00,0,0,4.662894737
2012-12-14 00:00:00,0,0,4.674360902
2012-12-15 00:00:00,0,0,4.685827068
2012-12-16 00:00:00,0,0,4.697293233
2012-12-17 00:00:00,0,0,4.708759398
2012-12-18 00:00:00,0,0,4.720225564
2012-12-19 00:00:00,0,0,4.731691729
2012-12-20 00:00:00,0,0,4.743157895
2012-12-21 00:00:00,0,0,4.75462406
2012-12-22 00:00:00,0,0,4.766090226
2012-12-23 00:00:00,0,0,4.777556391
2012-12-24 00:00:00,0,0,4.789022556
2012-12-25 00:00:00,0,0,4.800488722
2012-12-26 00:00:00,0,0,4.811954887
2012-12-27 00:00:00,0,0,4.823421053
2012-12-28 00:00:00,0,0,4.834887218
2012-12-29 00:00:00,0,0,4.846353383
2012-12-30 00:00:00,0,0,4.857819549
2012-12-31 00:00:00,0,0,4.869285714
2013-01-01 00:00:00,0,0,4.88075188
2013-01-02 00:00:00,0,0,4.892218045
2013-01-03 00:00:00,0,0,4.903684211
2013-01-04 00:00:00,0,0,4.915150376
2013-01-05 00:00:00,0,0,4.926616541
2013-01-06 00:00:00,0,0,4.938082707
2013-01-07 00:00:00,0,0,4.949548872
2013-01-08 00:00:00,0,0,4.961015038
2013-01-09 00:00:00,0,0,4.972481203
2013-01-10 00:00:00,0,0,4.983947368
2013-01-11 00:00:00,0,0,4.995413534
2013-01-12 00:00:00,0,0,5.006879699
2013-01-13 00:00:00,0,0,5.018345865
2013-01-14 00:00:00,0,0,5.02981203
2013-01-15 00:00:00,0,0,5.041278195
2013-01-16 00:00:00,0,0,5.052744361
2013-01-17 00:00:00,0,0,5.064210526
2013-01-18 00:00:00,0,0,5.075676692
2013-01-19 00:00:00,0,0,5.087142857
2013-01-20 00:00:00,0,0,5.098609023
2013-01-21 00:00:00,0,0,5.110075188
2013-01-22 00:00:00,0,0,5.121541353
2013-01-23 00:00:00,0,0,5.133007519
2013-01-24 00:00:00,0,0,5.144473684
2013-01-25 00:00:00,0,0,5.15593985
2013-01-26 00:00:00,0,0,5.167406015
2013-01-27 00:00:00,0,0,5.17887218
2013-01-28 00:00:00,0,0,5.190338346
2013-01-29 00:00:00,0,0,5.201804511
2013-01-30 00:00:00,0,0,5.213270677
2013-01-31 00:00:00,0,0,5.224736842
2013-02-01 00:00:00,0,0,5.236203008
2013-02-02 00:00:00,0,0,5.247669173
2013-02-03 00:00:00,0,0,5.259135338
2013-02-04 00:00:00,0,0,5.270601504
2013-02-05 00:00:00,0,0,5.282067669
2013-02-06 00:00:00,0,0,5.293533835
2013-02-07 00:00:00,0,0,5.305
2013-02-08 00:00:00,0,0,5.316466165
2013-02-09 00:00:00,0,0,5.327932331
2013-02-10 00:00:00,0,0,5.339398496
2013-02-11 00:00:00,0,0,5.350864662
2013-02-12 00:00:00,0,0,5.362330827
2013-02-13 00:00:00,0,0,5.373796992
2013-02-14 00:00:00,0,0,5.385263158
2013-02-15 00:00:00,0,0,5.396729323
2013-02-16 00:00:00,0,0,5.408195489
2013-02-17 00:00:00,0,0,5.419661654
2013-02-18 00:00:00,0,0,5.43112782
2013-02-19 00:00:00,0,0,5.442593985
2013-02-20 00:00:00,0,0,5.45406015
2013-02-21 00:00:00,0,0,5.465526316
2013-02-22 00:00:00,0,0,5.476992481
2013-02-23 00:00:00,0,0,5.488458647
2013-02-24 00:00:00,0,0,5.499924812
2013-02-25 00:00:00,0,0,5.511390977
2013-02-26 00:00:00,0,0,5.522857143
2013-02-27 00:00:00,0,0,5.534323308
2013-02-28 00:00:00,0,0,5.545789474
2013-03-01 00:00:00,0,0,5.557255639
2013-03-02 00:00:00,0,0,5.568721805
2013-03-03 00:00:00,0,0,5.58018797
2013-03-04 00:00:00,0,0,5.591654135
2013-03-05 00:00:00,0,0,5.603120301
2013-03-06 00:00:00,0,0,5.614586466
2013-03-07 00:00:00,0,0,5.626052632
2013-03-08 00:00:00,0,0,5.637518797
2013-03-09 00:00:00,0,0,5.648984962
2013-03-10 00:00:00,0,0,5.660451128
2013-03-11 00:00:00,0,0,5.671917293
2013-03-12 00:00:00,0,0,5.683383459
2013-03-13 00:00:00,0,0,5.694849624
2013-03-14 00:00:00,0,0,5.706315789
2013-03-15 00:00:00,0,0,5.717781955
2013-03-16 00:00:00,0,0,5.72924812
2013-03-17 00:00:00,0,0,5.740714286
2013-03-18 00:00:00,0,0,5.752180451
2013-03-19 00:00:00,0,0,5.763646617
2013-03-20 00:00:00,0,0,5.775112782
2013-03-21 00:00:00,0,0,5.786578947
2013-03-22 00:00:00,0,0,5.798045113
2013-03-23 00:00:00,0,0,5.809511278
2013-03-24 00:00:00,0,0,5.820977444
2013-03-25 00:00:00,0,0,5.832443609
2013-03-26 00:00:00,0,0,5.843909774
2013-03-27 00:00:00,0,0,5.85537594
2013-03-28 00:00:00,0,0,5.866842105
2013-03-29 00:00:00,0,0,5.878308271
2013-03-30 00:00:00,0,0,5.889774436
2013-03-31 00:00:00,0,0,5.901240602
2013-04-01 00:00:00,0,0,5.912706767
2013-04-02 00:00:00,0,0,5.924172932
2013-04-03 00:00:00,0,0,5.935639098
2013-04-04 00:00:00,0,0,5.947105263
2013-04-05 00:00:00,0,0,5.958571429
2013-04-06 00:00:00,0,0,5.970037594
2013-04-07 00:00:00,0,0,5.981503759
2013-04-08 00:00:00,0,0,5.992969925
2013-04-09 00:00:00,0,0,6.00443609
2013-04-10 00:00:00,0,0,6.015902256
2013-04-11 00:00:00,0,0,6.027368421
2013-04-12 00:00:00,0,0,6.038834586
2013-04-13 00:00:00,0,0,6.050300752
2013-04-14 00:00:00,0,0,6.061766917
2013-04-15 00:00:00,0,0,6.073233083
2013-04-16 00:00:00,0,0,6.084699248
2013-04-17 00:00:00,0,0,6.096165414
2013-04-18 00:00:00,0,0,6.107631579
2013-04-19 00:00:00,0,0,6.119097744
2013-04-20 00:00:00,0,0,6.13056391
2013-04-21 00:00:00,0,0,6.142030075
2013-04-22 00:00:00,0,0,6.153496241
2013-04-23 00:00:00,0,0,6.164962406
2013-04-24 00:00:00,0,0,6.176428571
2013-04-25 00:00:00,0,0,6.187894737
2013-04-26 00:00:00,0,0,6.199360902
2013-04-27 00:00:00,0,0,6.210827068
2013-04-28 00:00:00,0,0,6.222293233
2013-04-29 00:00:00,0,0,6.233759398
2013-04-30 00:00:00,0,0,6.245225564
2013-05-01 00:00:00,0,0,6.256691729
2013-05-02 00:00:00,0,0,6.268157895
2013-05-03 00:00:00,0,0,6.27962406
2013-05-04 00:00:00,0,0,6.291090226
2013-05-05 00:00:00,0,0,6.302556391
2013-05-06 00:00:00,0,0,6.314022556
2013-05-07 00:00:00,0,0,6.325488722
2013-05-08 00:00:00,0,0,6.336954887
2013-05-09 00:00:00,0,0,6.348421053
2013-05-10 00:00:00,0,0,6.359887218
2013-05-11 00:00:00,1.142197802,0,6.371353383
2013-05-12 00:00:00,1.144725275,0,6.382819549
2013-05-13 00:00:00,1.147252747,0,6.394285714
2013-05-14 00:00:00,1.14978022,0,6.40575188
2013-05-15 00:00:00,1.152307692,0,6.417218045
2013-05-16 00:00:00,1.154835165,0,6.428684211
2013-05-17 00:00:00,1.157362637,0,6.440150376
2013-05-18 00:00:00,1.15989011,0,6.451616541
2013-05-19 00:00:00,1.162417582,0,6.463082707
2013-05-20 00:00:00,1.164945055,0,6.474548872
2013-05-21 00:00:00,1.167472527,0,6.486015038
2013-05-22 00:00:00,1.17,0,6.497481203
2013-05-23 00:00:00,1.05,0,6.508947368
2013-05-24 00:00:00,0.83,0,6.520413534
2013-05-25 00:00:00,0.59,0,6.531879699
2013-05-26 00:00:00,0.62,0,6.543345865
2013-05-27 00:00:00,0.95,0,6.55481203
2013-05-28 00:00:00,1.02,0,6.566278195
2013-05-29 00:00:00,0.85,0,6.577744361
2013-05-30 00:00:00,0.68,0,6.589210526
2013-05-31 00:00:00,0.58,0,6.600676692
2013-06-01 00:00:00,0.58,0,6.612142857
2013-06-02 00:00:00,0.74,0,6.623609023
2013-06-03 00:00:00,0.77,0,6.635075188
2013-06-04 00:00:00,0.72,0,6.646541353
2013-06-05 00:00:00,0.6,0,6.658007519
2013-06-06 00:00:00,0.51,0,6.669473684
2013-06-07 00:00:00,0.66,0,6.68093985
2013-06-08 00:00:00,0.7,0,6.692406015
2013-06-09 00:00:00,0.64,0,6.70387218
