time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2012-12-31 00:00:00,-8.65,174.9,-23.86,76.3,1.471,0,0
2012-12-31 01:00:00,-8.89,174.2,-23.65,76.5,1.71,0,0
2012-12-31 02:00:00,-8.45,173.1,-23.25,76.8,0.742,0,0
2012-12-31 03:00:00,-8.03,172.1,-22.59,77.6,0,0,0
2012-12-31 04:00:00,-8.82,172.7,-21.68,78.5,1.324,0,0
2012-12-31 05:00:00,-8.76,170,-21.06,78.9,3.128,0,0
2012-12-31 06:00:00,-8.97,168,-21.53,78.6,3.413,0,0
2012-12-31 07:00:00,-8.95,167.7,-21.32,78.8,3.463,0,0
2012-12-31 08:00:00,-9.1,167.6,-21.19,79.1,3.193,0,0
2012-12-31 09:00:00,-9.24,167.1,-20.56,79.6,2.793,0,0
2012-12-31 10:00:00,-9.11,167.7,-20.57,79.6,1.858,0,0
2012-12-31 11:00:00,-9,166.9,-20.64,79.6,0,0,0
2012-12-31 12:00:00,-7.843,167.5,-20.14,80.1,0.742,0,0
2012-12-31 13:00:00,-5.5,167.7,-19.67,80.6,1.434,0,0
2012-12-31 14:00:00,-6.108,166.2,-19.32,80.9,0.863,0,0
2012-12-31 15:00:00,-7.67,165.4,-19.4,80.6,0.055,0,0
2012-12-31 16:00:00,-9.01,166.3,-19.92,80.3,0.948,0,0
2012-12-31 17:00:00,-8.93,167.1,-20.17,80,0.144,0,0
2012-12-31 18:00:00,-8.82,168.5,-19.49,80.9,0.629,0,0
2012-12-31 19:00:00,-8.81,168.8,-18.89,81.4,1.369,0,0
2012-12-31 20:00:00,-9.01,169.7,-19.26,80.9,1.997,0,0
2012-12-31 21:00:00,-9.06,170.8,-18.91,81.6,0.174,0,0
2012-12-31 22:00:00,-8.79,172.3,-17.98,82.2,0.904,0,0
2012-12-31 23:00:00,-8.89,174.9,-17.83,82.4,1.625,0,0
2013-01-01 00:00:00,-8.55,179.9,-15.52,85.2,2.802,0,0
2013-01-01 01:00:00,-8.32,186.5,-12.06,88.1,3.174,0,0
2013-01-01 02:00:00,-8.61,189.5,-9.85,90.2,1.99,0,0
2013-01-01 03:00:00,-8.73,191.8,-8.62,91.4,3.089,0,0
2013-01-01 04:00:00,-8.41,191.6,-7.72,91.6,1.427,0,0
2013-01-01 05:00:00,-8.63,191.9,-9.46,89.8,2.867,0,0
2013-01-01 06:00:00,-8.61,192.4,-10.12,90,0.533,0,0
2013-01-01 07:00:00,-8.81,193.4,-10.47,89.1,0.454,0,0
2013-01-01 08:00:00,-9.11,194.9,-10.62,89.2,0.438,0,0
2013-01-01 09:00:00,-8.97,192.1,-11.02,89,1.535,0,0
2013-01-01 10:00:00,-8.17,197.8,-8.44,92,2.186,0,0
2013-01-01 11:00:00,-8.02,202.2,-6.62,92.8,2.672,0,0
2013-01-01 12:00:00,-7.591,205.1,-6.36,92.7,2.706,0,0
2013-01-01 13:00:00,-5.564,206.5,-6.28,93.4,2.014,0,0
2013-01-01 14:00:00,-4.885,216.1,-4.17,94.7,1.75,0,0
2013-01-01 15:00:00,-5.785,235.7,-3.11,95.5,0.583,0,0
2013-01-01 16:00:00,-6.209,252,-2.4,95.8,0.87,0,0
2013-01-01 17:00:00,-5.3,267.2,-2.11,96.1,0.908,0,0
2013-01-01 18:00:00,-6.459,259.6,-2.62,95.1,1.894,0,0
2013-01-01 19:00:00,-6.304,259.9,-2.16,96.2,1.666,0,0
2013-01-01 20:00:00,-5.645,260.9,-2.76,95.4,0.985,0,0
2013-01-01 21:00:00,-5.705,255.5,-6.94,91.2,1.379,0,0
2013-01-01 22:00:00,-5.608,257,-10.86,88.3,0.82,0,0
2013-01-01 23:00:00,-6.796,236.4,-13.53,87.2,3.064,0,0
2013-01-02 00:00:00,-6.601,243.1,-16.81,83.8,2.265,0,0
2013-01-02 01:00:00,-5.905,255.7,-17.43,83.7,2.531,0,0
2013-01-02 02:00:00,-6.597,253.3,-17.85,83.1,4.083,0,0
2013-01-02 03:00:00,-6.309,249.9,-18.92,82.1,3.233,0,0
