time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,PHS_frp
2012-02-29 00:00:00,3.87,0,1,583.3333,58.33333,53.5885,535.885,51.2137,53.5885,0.8114925,0.282357775,2.08075,0.986899725
2012-03-01 00:00:00,6.37,0,1,583.3333,58.33333,50.3927,503.9273,58.8025,50.3927,0.876681,0.30504003,2.2479,1.06617897
2012-03-02 00:00:00,3.63,0,1,583.3333,58.33333,46.0442,460.4419,72.0226,46.0442,0.978432,0.34044416,2.5088,1.18992384
2012-03-03 00:00:00,3.41,0,1,583.3333,58.33333,45.0838,450.8377,75.5088,45.0838,1.0099245,0.351401935,2.58955,1.228223565
2012-03-04 00:00:00,3.4,0,1.8,583.3333,58.33333,44.9306,449.306,76.0783,44.9306,1.021878,0.35556114,2.6202,1.24276086
2012-03-05 00:00:00,2.53,0,1,583.3333,58.33333,45.2677,452.6775,74.7989,45.2677,1.0213905,0.355391515,2.61895,1.242167985
2012-03-06 00:00:00,2.76,0,1,583.3333,58.33333,45.4583,454.5827,74.0833,45.4583,1.0247445,0.356558535,2.62755,1.246246965
2012-03-07 00:00:00,4.69,0,1,583.3333,58.33333,43.7939,437.9388,80.5481,43.7939,1.077492,0.37491196,2.7628,1.31039604
2012-03-08 00:00:00,8.46,0,5.3,583.3333,58.33333,41.4698,414.6984,91.0327,41.4698,1.155219,0.40195697,2.9621,1.40492403
2012-03-09 00:00:00,6.85,0,8.5,583.3333,58.33333,42.2228,422.2278,87.4049,42.2228,1.141218,0.39708534,2.9262,1.38789666
2012-03-10 00:00:00,2.68,0,1.2,583.3333,58.33333,43.2192,432.1923,82.9202,43.2192,1.1206845,0.389940735,2.87355,1.362924765
2012-03-11 00:00:00,4.96,0,1.1,583.3333,58.33333,43.9898,439.8978,79.6702,43.9898,1.1076,0.385388,2.84,1.347012
2012-03-12 00:00:00,4.06,0,5.5,583.3333,58.33333,43.4228,434.2278,82.0053,43.4228,1.133223,0.39430349,2.9057,1.37817351
2012-03-13 00:00:00,4.92,0,10.6,583.3333,58.33333,44.5973,445.9727,77.2074,44.5973,1.108692,0.38576796,2.8428,1.34834004
2012-03-14 00:00:00,3.27,0,11.1,583.3333,58.33333,45.8041,458.041,72.6866,45.8041,1.084707,0.37742241,2.7813,1.31917059
2012-03-15 00:00:00,4.23,0,7,583.3333,58.33333,47.2402,472.402,67.7904,47.2402,1.056237,0.36751631,2.7083,1.28454669
2012-03-16 00:00:00,3.03,0,5.5,583.3333,58.33333,48.7542,487.5424,63.1267,48.7542,1.027767,0.35761021,2.6353,1.24992279
2012-03-17 00:00:00,3.16,0,5.7,583.3333,58.33333,50.1165,501.1653,59.312,50.1165,1.004601,0.34954963,2.5759,1.22174937
2012-03-18 00:00:00,2.99,0,9,583.3333,58.33333,51.8384,518.3842,54.9524,51.8384,0.9750585,0.339270355,2.50015,1.185821145
2012-03-19 00:00:00,3.29,0,14.2,583.3333,58.33333,51.9803,519.8025,54.594,51.9803,0.9802065,0.341061595,2.51335,1.192081905
2012-03-20 00:00:00,2.47,0,13,583.3333,58.33333,53.6652,536.6516,50.7934,53.6652,0.953433,0.33174579,2.4447,1.15952121
2012-03-21 00:00:00,3.38,0,15.7,583.3333,58.33333,55.5052,555.0522,47.064,55.5052,0.925509,0.32202967,2.3731,1.12556133
2012-03-22 00:00:00,3.32,0,16,583.3333,58.33333,54.7261,547.2605,48.5626,54.7261,0.9483435,0.329974905,2.43165,1.153331595
2012-03-23 00:00:00,3.7,0,14.8,583.3333,58.33333,49.8257,498.2574,59.9405,49.8257,1.063296,0.36997248,2.7264,1.29313152
2012-03-24 00:00:00,3.23,0,9.9,583.3333,58.33333,49.075,490.7498,61.9922,49.075,1.09083,0.3795529,2.797,1.3266171
2012-03-25 00:00:00,3.29,0,7.5,583.3333,58.33333,50.0869,500.869,59.1816,50.0869,1.074918,0.37401634,2.7562,1.30726566
2012-03-26 00:00:00,2.31,0,5.8,583.3333,58.33333,51.1629,511.6288,56.3901,51.1629,1.0582065,0.368201595,2.71335,1.286941905
2012-03-27 00:00:00,0.87,0,1,583.3333,58.33333,52.7082,527.082,52.7117,52.7082,1.0318035,0.359014705,2.64565,1.254831795
2012-03-28 00:00:00,3.92,0,1.8,583.3333,58.33333,54.2166,542.1662,49.4432,54.2166,1.0077795,0.350655585,2.58405,1.225614915
2012-03-29 00:00:00,2.9,0,5.2,583.3333,58.33333,53.571,535.7099,50.7645,53.571,1.030068,0.35841084,2.6412,1.25272116
2012-03-30 00:00:00,4.21,0,2.4,583.3333,58.33333,45.7017,457.0168,72.5208,45.7017,1.243008,0.43250304,3.1872,1.51168896
2012-03-31 00:00:00,3.66,0,2.8,583.3333,58.33333,46.3975,463.9752,70.056,46.3975,1.232166,0.42873058,3.1594,1.49850342
2012-04-01 00:00:00,3.48,0,3.4,583.3333,58.33333,46.2968,462.9683,70.3555,46.2968,1.245465,0.43335795,3.1935,1.51467705
2012-04-02 00:00:00,2.64,0,4.5,583.3333,58.33333,46.5065,465.0648,69.6001,46.5065,1.249404,0.43472852,3.2036,1.51946748
2012-04-03 00:00:00,2.58,0,3.5,583.3333,58.33333,47.1244,471.2444,67.5207,47.1244,1.2410775,0.431831325,3.18225,1.509341175
2012-04-04 00:00:00,2.54,0,5.8,583.3333,58.33333,48.0166,480.1661,64.6891,48.0166,1.225068,0.42626084,3.1412,1.48987116
2012-04-05 00:00:00,2.35,0,4.7,583.3333,58.33333,49.0791,490.791,61.5403,49.0791,1.2049635,0.419265505,3.08965,1.465420995
2012-04-06 00:00:00,2.03,0,3.4,583.3333,58.33333,50.3962,503.9623,57.9416,50.3962,1.17897,0.4102211,3.023,1.4338089
2012-04-07 00:00:00,1.68,0,3.6,583.3333,58.33333,51.8758,518.7577,54.2522,51.8758,1.1503245,0.400253935,2.94955,1.398971565
2012-04-08 00:00:00,2.94,0,4,583.3333,58.33333,53.5644,535.6438,50.4441,53.5644,1.118364,0.38913332,2.8676,1.36010268
2012-04-09 00:00:00,2.28,0,6,583.3333,58.33333,55.3063,553.0631,46.9055,55.3063,1.08732,0.3783316,2.788,1.3223484
2012-04-10 00:00:00,2.58,0,7.4,583.3333,58.33333,56.8064,568.064,44.1314,56.8064,1.063335,0.36998605,2.7265,1.29317895
2012-04-11 00:00:00,2.13,0,7.6,583.3333,58.33333,58.6237,586.2368,41.0814,58.6237,1.034319,0.35988997,2.6521,1.25789103
2012-04-12 00:00:00,2.45,0,7.6,583.3333,58.33333,60.7307,607.3072,37.914,60.7307,1.0016565,0.348525095,2.56835,1.218168405
2012-04-13 00:00:00,0.74,0,7.4,583.3333,58.33333,62.6571,626.5711,35.313,62.6571,0.9744735,0.339066805,2.49865,1.185109695
2012-04-14 00:00:00,3.57,0,9.3,583.3333,58.33333,60.2543,602.5431,38.5285,60.2543,1.0265385,0.357182755,2.63215,1.248428745
2012-04-15 00:00:00,5.2,0,12.8,583.3333,58.33333,51.0411,510.4111,55.9146,51.0411,1.248117,0.43428071,3.2003,1.51790229
2012-04-16 00:00:00,5.52,0,16.4,583.3333,58.33333,48.388,483.8805,62.9924,48.388,1.335984,0.46485392,3.4256,1.62476208
2012-04-17 00:00:00,3.1,0,19.1,583.3333,58.33333,48.3193,483.1932,63.1392,48.3193,1.3483275,0.469148825,3.45725,1.639773675
2012-04-18 00:00:00,2.28,0,10.7,583.3333,58.33333,49.4818,494.818,59.7994,49.4818,1.3225485,0.460179055,3.39115,1.608422445
2012-04-19 00:00:00,4.52,0,8.8,583.3333,58.33333,43.2383,432.3828,80.9139,43.2383,1.551927,0.53999101,3.9793,1.88738199
2012-04-20 00:00:00,4.61,0,13.6,583.3333,58.33333,40.6571,406.5711,92.8378,40.6571,1.676064,0.58318432,4.2976,2.03835168
2012-04-21 00:00:00,4.08,0,14.8,583.3333,58.33333,38.8756,388.7557,102.5812,38.8756,1.77606,0.6179778,4.554,2.1599622
2012-04-22 00:00:00,2.97,0,13.4,583.3333,58.33333,38.1257,381.2568,107.0717,38.1257,1.8288465,0.636344795,4.68935,2.224158705
2012-04-23 00:00:00,2.79,0,8.6,583.3333,58.33333,38.7677,387.6767,103.0292,38.7677,1.80765,0.6289695,4.635,2.1983805
2012-04-24 00:00:00,2.66,0,10.5,583.3333,58.33333,39.9239,399.2392,96.3497,39.9239,1.7611425,0.612787275,4.51575,2.141820225
2012-04-25 00:00:00,2.94,0,7.6,583.3333,58.33333,40.129,401.2896,95.1534,40.129,1.763385,0.61356755,4.5215,2.14454745
2012-04-26 00:00:00,2.56,0,6.9,583.3333,58.33333,41.6534,416.5338,87.4163,41.6534,1.702506,0.59238478,4.3654,2.07050922
2012-04-27 00:00:00,2.71,0,8.8,583.3333,58.33333,42.7909,427.9093,82.1956,42.7909,1.662882,0.57859766,4.2638,2.02232034
2012-04-28 00:00:00,2.58,0,3.1,583.3333,58.33333,42.9591,429.591,81.3912,42.9591,1.666821,0.57996823,4.2739,2.02711077
2012-04-29 00:00:00,2.77,0,4.3,583.3333,58.33333,41.8689,418.6893,86.1447,41.8689,1.727544,0.60109672,4.4296,2.10095928
2012-04-30 00:00:00,4.07,0,4.5,583.3333,58.33333,40.6334,406.3344,92.0494,40.6334,1.7988945,0.625923035,4.61255,2.187732465
2012-05-01 00:00:00,3.12,0,7.5,583.3333,58.33333,40.8488,408.4879,90.8663,40.8488,1.799889,0.62626907,4.6151,2.18894193
2012-05-02 00:00:00,4.09,0,8.1,583.3333,58.33333,38.1012,381.0118,106.1501,38.1012,1.9597695,0.681899285,5.02505,2.383381215
2012-05-03 00:00:00,3.64,0,10.2,583.3333,58.33333,36.9445,369.4453,113.644,36.9445,2.042118,0.71055234,5.2362,2.48352966
2012-05-04 00:00:00,3.15,0,11.2,583.3333,58.33333,36.7684,367.6839,114.7466,36.7684,2.066064,0.71888432,5.2976,2.51265168
2012-05-05 00:00:00,2.46,0,12.4,583.3333,58.33333,37.4391,374.3909,110.0569,37.4391,2.0368725,0.708727175,5.22275,2.477150325
2012-05-06 00:00:00,4.33,0,12.7,583.3333,58.33333,34.2803,342.8029,134.0212,34.2803,2.2636575,0.787636725,5.80425,2.752955775
2012-05-07 00:00:00,4.72,0,11.6,583.3333,58.33333,32.4484,324.4836,151.4564,32.4484,2.4227775,0.843002325,6.21225,2.946470175
2012-05-08 00:00:00,3.41,0,10.9,583.3333,58.33333,33.1934,331.9339,143.7616,33.1934,2.375373,0.82650799,6.0907,2.88881901
2012-05-09 00:00:00,3.2,0,12,583.3333,58.33333,34.8308,348.3076,128.8707,34.8308,2.262702,0.78730426,5.8018,2.75179374
2012-05-10 00:00:00,2.49,0,13.8,583.3333,58.33333,36.2915,362.9151,117.3694,36.2915,2.1723975,0.755882925,5.57025,2.641969575
2012-05-11 00:00:00,2.25,0,10,583.3333,58.33333,37.8163,378.1627,106.8752,37.8163,2.085252,0.72556076,5.3468,2.53598724
2012-05-12 00:00:00,2.59,0,10.7,583.3333,58.33333,39.375,393.7496,97.4852,39.375,2.003118,0.69698234,5.1362,2.43609966
2012-05-13 00:00:00,2.32,0,15.5,583.3333,58.33333,41.2403,412.4035,87.7478,41.2403,1.9111755,0.664991065,4.90045,2.324283435
2012-05-14 00:00:00,2.34,0,15.7,583.3333,58.33333,43.238,432.38,78.8014,43.238,1.8211635,0.633671505,4.66965,2.214814995
2012-05-15 00:00:00,2.46,0,15,583.3333,58.33333,45.2762,452.7624,70.9634,45.2762,1.737567,0.60458421,4.4553,2.11314879
2012-05-16 00:00:00,2.05,0,15.9,583.3333,58.33333,47.3552,473.552,64.0719,47.3552,1.6598205,0.577532415,4.25595,2.018597085
2012-05-17 00:00:00,2.11,0,16,583.3333,58.33333,49.6082,496.0815,57.643,49.6082,1.582503,0.55062989,4.0577,1.92456711
2012-05-18 00:00:00,2.33,0,11.3,583.3333,58.33333,52.1398,521.3977,51.4755,52.1398,1.502943,0.52294709,3.8537,1.82780991
2012-05-19 00:00:00,2.09,0,14.4,583.3333,58.33333,54.8083,548.0826,45.9524,54.8083,1.4269905,0.496519515,3.65895,1.735439985
2012-05-20 00:00:00,1.38,0,18.2,583.3333,58.33333,57.3544,573.5441,41.439,57.3544,1.3616265,0.473776195,3.49135,1.655947305
2012-05-21 00:00:00,2.37,0,17,583.3333,58.33333,59.9575,599.5748,37.4544,59.9575,1.300533,0.45251879,3.3347,1.58164821
2012-05-22 00:00:00,1.83,0,16.9,583.3333,58.33333,62.658,626.5801,33.8776,62.658,1.24254,0.4323402,3.186,1.5111198
2012-05-23 00:00:00,1.52,0,16.6,583.3333,58.33333,65.4924,654.9241,30.629,65.4924,1.1866725,0.412901175,3.04275,1.443176325
2012-05-24 00:00:00,2.63,0,17.7,583.3333,58.33333,68.0802,680.8023,28.0357,68.0802,1.1402235,0.396739305,2.92365,1.386687195
2012-05-25 00:00:00,3.75,0,16.8,583.3333,58.33333,68.0581,680.5806,28.0208,68.0581,1.1450595,0.398421985,2.93605,1.392568515
2012-05-26 00:00:00,2.56,0,19.2,583.3333,58.33333,56.4294,564.2937,42.6603,56.4294,1.420887,0.49439581,3.6433,1.72801719
2012-05-27 00:00:00,1.67,0,18.4,583.3333,58.33333,54.561,545.6099,45.9584,54.561,1.4813565,0.515436095,3.79835,1.801557405
2012-05-28 00:00:00,2.41,0,18.4,583.3333,58.33333,50.2292,502.2916,55.2862,50.2292,1.632306,0.56795878,4.1854,1.98513522
2012-05-29 00:00:00,2.34,0,18.4,583.3333,58.33333,49.7406,497.4061,56.4424,49.7406,1.65594,0.5761822,4.246,2.0138778
2012-05-30 00:00:00,2.22,0,20.7,583.3333,58.33333,50.2279,502.2792,55.1471,50.2279,1.642992,0.57167696,4.2128,1.99813104
2012-05-31 00:00:00,2.49,0,19.1,583.3333,58.33333,46.4301,464.3008,65.7281,46.4301,1.801215,0.62673045,4.6185,2.19055455
2012-06-01 00:00:00,1.77,0,15.3,583.3333,58.33333,49.0473,490.4729,58.0271,49.0473,1.697865,0.59076995,4.3535,2.06486505
2012-06-02 00:00:00,1.99,0,13.3,583.3333,58.33333,50.6183,506.1835,53.9846,50.6183,1.642914,0.57164982,4.2126,1.99803618
2012-06-03 00:00:00,1.84,0,11.3,583.3333,58.33333,52.7697,527.6972,49.0959,52.7697,1.5715245,0.546809935,4.02955,1.911215565
2012-06-04 00:00:00,1.94,0,11.5,583.3333,58.33333,54.7215,547.215,45.1854,54.7215,1.511991,0.52609533,3.8769,1.83881367
2012-06-05 00:00:00,1.73,0,9.9,583.3333,58.33333,57.2619,572.619,40.747,57.2619,1.439685,0.50093655,3.6915,1.75087845
2012-06-06 00:00:00,1.73,0,10.3,583.3333,58.33333,60.1905,601.9048,36.3741,60.1905,1.363674,0.47448862,3.4966,1.65843738
2012-06-07 00:00:00,1.73,0,12.8,583.3333,58.33333,63.519,635.1903,32.183,63.519,1.285713,0.44736219,3.2967,1.56362481
2012-06-08 00:00:00,1.25,0,14.5,583.3333,58.33333,67.1051,671.0509,28.4043,67.1051,1.210521,0.42119923,3.1039,1.47217977
2012-06-09 00:00:00,1.78,0,16.1,583.3333,58.33333,70.9986,709.9858,24.9855,70.9986,1.13763,0.3958369,2.917,1.3835331
2012-06-10 00:00:00,0.99,0,17.3,583.3333,58.33333,74.8901,748.9012,22.1287,74.8901,1.072617,0.37321571,2.7503,1.30446729
2012-06-11 00:00:00,2.18,0,17,583.3333,58.33333,74.6182,746.1823,22.2813,74.6182,1.0786425,0.375312275,2.76575,1.311795225
2012-06-12 00:00:00,1.99,0,16.9,583.3333,58.33333,78.4564,784.564,19.8763,78.4564,1.020435,0.35505905,2.6165,1.24100595
2012-06-13 00:00:00,1.39,0,17.9,583.3333,58.33333,82.7075,827.0748,17.6268,82.7075,0.9623445,0.334846535,2.46755,1.170358965
2012-06-14 00:00:00,1.78,0,17.2,583.3333,58.33333,88.7473,887.4731,15.0205,88.7473,0.889356,0.30945028,2.2804,1.08159372
2012-06-15 00:00:00,1.55,0,16.2,583.3333,58.33333,96.3131,963.1312,12.4769,96.3131,0.811278,0.28228314,2.0802,0.98663886
2012-06-16 00:00:00,1.49,0,17,583.3333,58.33333,102.2592,1022.5921,10.8879,102.2592,0.75855,0.2639365,1.945,0.9225135
2012-06-17 00:00:00,1.49,0,14.8,583.3333,58.33333,112.7429,1127.4287,8.7277,112.7429,0.679419,0.23640297,1.7421,0.82627803
2012-06-18 00:00:00,1.54,0,13.8,583.3333,58.33333,126.3789,1263.7887,6.7394,126.3789,0.5970705,0.207749915,1.53095,0.726129585
2012-06-19 00:00:00,1.57,0,16.1,583.3333,58.33333,148.3871,1483.8708,4.6874,148.3871,0.4976595,0.173159985,1.27605,0.605230515
2012-06-20 00:00:00,1.45,0,21.7,583.3333,58.33333,170.084,1700.8399,3.4416,170.084,0.4261725,0.148286175,1.09275,0.518291325
2012-06-21 00:00:00,1.38,0,24.1,583.3333,58.33333,197.8619,1978.6185,2.4438,197.8619,0.358761,0.12483043,0.9199,0.43630857
2012-06-22 00:00:00,1.37,0,24.2,583.3333,58.33333,255.8166,2558.1665,1.3672,255.8166,0.267696,0.09314448,0.6864,0.32555952
2012-06-23 00:00:00,1.3,0,21.3,583.3333,58.33333,275.5405,2755.4048,1.1547,275.5405,0.2458755,0.085552065,0.63045,0.299022435
2012-06-24 00:00:00,1.3,0,17.5,583.3333,58.33333,276.9999,2769.9994,1.1396,276.9999,0.244335,0.08501605,0.6265,0.29714895
2012-06-25 00:00:00,1.23,0,19.3,583.3333,58.33333,278.5895,2785.8949,1.1235,278.5895,0.2425995,0.084412185,0.62205,0.295038315
2012-06-26 00:00:00,1.23,0,14.8,583.3333,58.33333,280.4159,2804.1595,1.1056,280.4159,0.24063,0.0837269,0.617,0.2926431
2012-06-27 00:00:00,1.19,0,13.9,583.3333,58.33333,282.6305,2826.3047,1.0848,282.6305,0.23829,0.0829127,0.611,0.2897973
2012-06-28 00:00:00,1.14,0,16.1,583.3333,58.33333,285.2151,2852.1514,1.0614,285.2151,0.2355795,0.081969585,0.60405,0.286500915
2012-06-29 00:00:00,1.12,0,18.6,583.3333,58.33333,288.1354,2881.3542,1.0359,288.1354,0.232596,0.08093148,0.5964,0.28287252
2012-06-30 00:00:00,1.41,0,20.9,583.3333,58.33333,291.4082,2914.0821,1.0086,291.4082,0.22932,0.0797916,0.588,0.2788884
2012-07-01 00:00:00,1.18,0,20.8,583.3333,58.33333,294.9901,2949.9012,0.9799,294.9901,0.22581,0.0785703,0.579,0.2746197
2012-07-02 00:00:00,0.98,0,18.9,583.3333,58.33333,298.5304,2985.3037,0.9527,298.5304,0.222417,0.07738971,0.5703,0.27049329
2012-07-03 00:00:00,1.02,0,18.7,583.3333,58.33333,302.2663,3022.6625,0.9252,302.2663,0.2189265,0.076175195,0.56135,0.266248305
2012-07-04 00:00:00,1.38,0,18.5,583.3333,58.33333,306.2911,3062.9109,0.8968,306.2911,0.2152215,0.074886045,0.55185,0.261742455
2012-07-05 00:00:00,1.29,0,21.5,583.3333,58.33333,310.5831,3105.8309,0.868,310.5831,0.211419,0.07356297,0.5421,0.25711803
2012-07-06 00:00:00,1.15,0,20.7,583.3333,58.33333,315.1181,3151.181,0.8391,315.1181,0.20748,0.0721924,0.532,0.2523276
2012-07-07 00:00:00,1.56,0,22.9,583.3333,58.33333,319.9569,3199.5688,0.8097,319.9569,0.203463,0.07079469,0.5217,0.24744231
2012-07-08 00:00:00,0.91,0,19.7,583.3333,58.33333,325.13,3251.2996,0.78,325.13,0.1992705,0.069335915,0.51095,0.242343585
2012-07-09 00:00:00,1.3,0,17.2,583.3333,58.33333,330.6828,3306.828,0.7498,330.6828,0.194961,0.06783643,0.4999,0.23710257
2012-07-10 00:00:00,1.23,0,16.3,583.3333,58.33333,336.6395,3366.3954,0.7193,336.6395,0.190515,0.06628945,0.4885,0.23169555
2012-07-11 00:00:00,1.18,0,17.9,583.3333,58.33333,343.0494,3430.4941,0.6885,343.0494,0.185913,0.06468819,0.4767,0.22609881
2012-07-12 00:00:00,1.15,0,20.3,583.3333,58.33333,349.9942,3499.942,0.6573,349.9942,0.1811745,0.063039435,0.46455,0.220336065
2012-07-13 00:00:00,0.85,0,21.8,583.3333,58.33333,357.3908,3573.9082,0.6262,357.3908,0.176319,0.06134997,0.4521,0.21443103
2012-07-14 00:00:00,1.67,0,22.7,583.3333,58.33333,365.464,3654.6395,0.5948,365.464,0.171327,0.05961301,0.4393,0.20835999
2012-07-15 00:00:00,1.34,0,22.8,583.3333,58.33333,373.9224,3739.2237,0.5642,373.9224,0.166335,0.05787605,0.4265,0.20228895
2012-07-16 00:00:00,0.61,0,22.4,583.3333,58.33333,383.2169,3832.1694,0.5331,383.2169,0.161148,0.05607124,0.4132,0.19598076
2012-07-17 00:00:00,1.81,0,21.5,583.3333,58.33333,373.3958,3733.9575,0.5647,373.3958,0.1653795,0.057543585,0.42405,0.201126915
2012-07-18 00:00:00,1.42,0,23.7,583.3333,58.33333,293.2065,2932.065,0.9734,293.2065,0.217113,0.07554419,0.5567,0.26404281
2012-07-19 00:00:00,3.3,0,19.6,583.3333,58.33333,401.7485,4017.4846,0.4776,401.7485,0.150969,0.05252947,0.3871,0.18360153
2012-07-20 00:00:00,1.28,0,17.1,583.3333,58.33333,402.1221,4021.2206,0.4761,402.1221,0.1501695,0.052251285,0.38505,0.182629215
2012-07-21 00:00:00,1.48,0,17.6,583.3333,58.33333,402.859,4028.59,0.4736,402.859,0.149214,0.05191882,0.3826,0.18146718
2012-07-22 00:00:00,1.31,0,19.1,583.3333,58.33333,403.9648,4039.6483,0.4701,403.9648,0.148122,0.05153886,0.3798,0.18013914
2012-07-23 00:00:00,1.72,0,21,583.3333,58.33333,388.1592,3881.592,0.5139,388.1592,0.154323,0.05369649,0.3957,0.18768051
2012-07-24 00:00:00,1.96,0,22.8,583.3333,58.33333,394.4912,3944.9116,0.495,394.4912,0.150813,0.05247519,0.3867,0.18341181
2012-07-25 00:00:00,1.32,0,18.5,583.3333,58.33333,372.2614,3722.6139,0.5636,372.2614,0.160368,0.05579984,0.4112,0.19503216
2012-07-26 00:00:00,4,0,18.2,583.3333,58.33333,399.0925,3990.9249,0.4812,399.0925,0.14742,0.0512946,0.378,0.1792854
2012-07-27 00:00:00,2.4,0,18.6,583.3333,58.33333,395.2565,3952.5652,0.4913,395.2565,0.148317,0.05160671,0.3803,0.18037629
2012-07-28 00:00:00,1.52,0,19.4,583.3333,58.33333,391.4218,3914.2179,0.5017,391.4218,0.149214,0.05191882,0.3826,0.18146718
2012-07-29 00:00:00,1.7,0,19.9,583.3333,58.33333,388.3001,3883.0015,0.5103,388.3001,0.1497795,0.052115585,0.38405,0.182154915
2012-07-30 00:00:00,1.41,0,19.3,583.3333,58.33333,377.9716,3779.7157,0.5418,377.9716,0.1536405,0.053459015,0.39395,0.186850485
2012-07-31 00:00:00,1.93,0,20.8,583.3333,58.33333,383.4215,3834.2148,0.5241,383.4215,0.1503255,0.052305565,0.38545,0.182818935
2012-08-01 00:00:00,1.43,0,20,583.3333,58.33333,381.5535,3815.535,0.5294,381.5535,0.1503255,0.052305565,0.38545,0.182818935
2012-08-02 00:00:00,1.65,0,21.9,583.3333,58.33333,380.2892,3802.8924,0.5329,380.2892,0.150033,0.05220379,0.3847,0.18246321
2012-08-03 00:00:00,1.42,0,22.8,583.3333,58.33333,379.6224,3796.2238,0.5345,379.6224,0.149487,0.05201381,0.3833,0.18179919
2012-08-04 00:00:00,1.44,0,23.7,583.3333,58.33333,375.4489,3754.489,0.5475,375.4489,0.150501,0.05236663,0.3859,0.18303237
2012-08-05 00:00:00,1.62,0,23.5,583.3333,58.33333,379.226,3792.2601,0.5348,379.226,0.1479075,0.051464225,0.37925,0.179878275
2012-08-06 00:00:00,1.4,0,21.2,583.3333,58.33333,379.4692,3794.6915,0.5335,379.4692,0.146874,0.05110462,0.3766,0.17862138
2012-08-07 00:00:00,1.47,0,18.6,583.3333,58.33333,380.2228,3802.2281,0.5307,380.2228,0.1456455,0.050677165,0.37345,0.177127335
2012-08-08 00:00:00,1.4,0,19.9,583.3333,58.33333,377.6917,3776.917,0.5383,377.6917,0.145821,0.05073823,0.3739,0.17734077
2012-08-09 00:00:00,1.86,0,22.6,583.3333,58.33333,370.9331,3709.3312,0.5602,370.9331,0.1479075,0.051464225,0.37925,0.179878275
2012-08-10 00:00:00,1.47,0,22.5,583.3333,58.33333,381.2561,3812.5611,0.5261,381.2561,0.142389,0.04954407,0.3651,0.17316693
2012-08-11 00:00:00,1.53,0,18.8,583.3333,58.33333,380.977,3809.7698,0.5265,380.977,0.14157,0.0492591,0.363,0.1721709
2012-08-12 00:00:00,1.44,0,21.2,583.3333,58.33333,380.5748,3805.7479,0.5273,380.5748,0.1408095,0.048994485,0.36105,0.171246015
2012-08-13 00:00:00,1.51,0,21.2,583.3333,58.33333,381.2321,3812.321,0.5249,381.2321,0.139581,0.04856703,0.3579,0.16975197
2012-08-14 00:00:00,1.49,0,19.7,583.3333,58.33333,381.5994,3815.994,0.5233,381.5994,0.13845,0.0481735,0.355,0.1683765
2012-08-15 00:00:00,1.15,0,21,583.3333,58.33333,369.6966,3696.9663,0.5617,369.6966,0.1425255,0.049591565,0.36545,0.173332935
2012-08-16 00:00:00,2.19,0,20.8,583.3333,58.33333,377.077,3770.7704,0.5368,377.077,0.138372,0.04814636,0.3548,0.16828164
2012-08-17 00:00:00,1.96,0,19.1,583.3333,58.33333,381.1801,3811.8015,0.5234,381.1801,0.1357005,0.047216815,0.34795,0.165032685
2012-08-18 00:00:00,1.53,0,20,583.3333,58.33333,380.6054,3806.0537,0.5249,380.6054,0.1349595,0.046958985,0.34605,0.164131515
2012-08-19 00:00:00,1.2,0,17.2,583.3333,58.33333,380.2953,3802.9532,0.5255,380.2953,0.134082,0.04665366,0.3438,0.16306434
2012-08-20 00:00:00,1.45,0,17.2,583.3333,58.33333,380.4375,3804.3747,0.5247,380.4375,0.133029,0.04628727,0.3411,0.16178373
2012-08-21 00:00:00,1.33,0,18.7,583.3333,58.33333,380.8315,3808.3154,0.5231,380.8315,0.131898,0.04589374,0.3382,0.16040826
2012-08-22 00:00:00,1.37,0,17.3,583.3333,58.33333,381.5825,3815.825,0.5204,381.5825,0.1305915,0.045439145,0.33485,0.158819355
2012-08-23 00:00:00,1.41,0,19.1,583.3333,58.33333,382.7079,3827.0794,0.5166,382.7079,0.129168,0.04494384,0.3312,0.15708816
2012-08-24 00:00:00,1.33,0,20,583.3333,58.33333,384.1836,3841.8364,0.5118,384.1836,0.1275885,0.044394255,0.32715,0.155167245
2012-08-25 00:00:00,1.26,0,20.6,583.3333,58.33333,384.9834,3849.8336,0.5091,384.9834,0.126321,0.04395323,0.3239,0.15362577
2012-08-26 00:00:00,1.46,0,19.5,583.3333,58.33333,385.3766,3853.7659,0.5077,385.3766,0.1251705,0.043552915,0.32095,0.152226585
2012-08-27 00:00:00,1.44,0,19.5,583.3333,58.33333,389.6991,3896.991,0.4948,389.6991,0.122616,0.04266408,0.3144,0.14911992
2012-08-28 00:00:00,1.33,0,21,583.3333,58.33333,391.697,3916.9702,0.4888,391.697,0.1209195,0.042073785,0.31005,0.147056715
2012-08-29 00:00:00,1.25,0,17.2,583.3333,58.33333,394.0154,3940.1543,0.4821,394.0154,0.1191255,0.041449565,0.30545,0.144874935
2012-08-30 00:00:00,1.02,0,14.8,583.3333,58.33333,396.6814,3966.8138,0.4746,396.6814,0.117273,0.04080499,0.3007,0.14262201
2012-08-31 00:00:00,1.9,0,19,583.3333,58.33333,399.7225,3997.2252,0.4662,399.7225,0.1153035,0.040119705,0.29565,0.140226795
