time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
2011-01-01 00:00:00,1.914339142,0,3.087766776,115.3942308,11.54807692,23.12163119,5.780407796,5.780407796,23.12163119,0.015595747,0.075755385,0.172640481,0.263976271
2011-01-02 00:00:00,1.914339142,0,4.222033925,115.3942308,11.54807692,41.49436271,10.37359068,10.37359068,41.49436271,0.015551927,0.075542688,0.172155742,0.26323508
2011-01-03 00:00:00,1.914339142,0,1.020521686,115.3942308,11.54807692,48.70582466,12.17645616,12.17645616,48.70582466,0.016887508,0.082037318,0.186955619,0.285864861
2011-01-04 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,40.61085816,10.15271454,10.15271454,40.61085816,0.019761981,0.095986083,0.218745425,0.334473127
2011-01-05 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,22.66904126,5.667260316,5.667260316,22.66904126,0.015942631,0.077433886,0.17646644,0.269826361
2011-01-06 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,22.69994357,5.674985892,5.674985892,22.69994357,0.017226753,0.083681677,0.190703407,0.291595423
2011-01-07 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,46.19410321,11.5485258,11.5485258,46.19410321,0.017737312,0.086151015,0.196332132,0.300202036
2011-01-08 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,19.04390446,4.760976115,4.760976115,19.04390446,0.018685081,0.090760115,0.206835249,0.316261849
2011-01-09 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,33.97770146,8.494425365,8.494425365,33.97770146,0.01519962,0.073827874,0.168248245,0.257260313
2011-01-10 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,38.73754447,9.684386118,9.684386118,38.73754447,0.018139998,0.088099153,0.200772745,0.306991964
2011-01-11 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,30.75053506,7.687633765,7.687633765,30.75053506,0.016654679,0.080887484,0.18433754,0.281861681
2011-01-12 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,28.03188878,7.007972193,7.007972193,28.03188878,0.012229845,0.059413931,0.135398611,0.207031515
2011-01-13 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,25.90653364,6.476633411,6.476633411,25.90653364,0.015879079,0.077130297,0.175773961,0.268767524
2011-01-14 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,72.20798815,18.05199704,18.05199704,72.20798815,0.018075073,0.087805839,0.200101618,0.305965777
2011-01-15 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,64.95973532,16.23993383,16.23993383,64.95973532,0.021499337,0.104432952,0.237994217,0.36390553
2011-01-16 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,26.28829654,6.572074134,6.572074134,26.28829654,0.018247743,0.088641436,0.20200626,0.308878073
2011-01-17 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,32.95212206,8.238030516,8.238030516,32.95212206,0.014157526,0.06876918,0.156719494,0.239632254
2011-01-18 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,73.24345907,18.31086476,18.31086476,73.24345907,0.021850004,0.106121214,0.24184347,0.369791239
2011-01-19 00:00:00,1.91433914,0,0.611994444,115.3942308,11.54807692,40.21965478,10.05491369,10.05491369,40.21965478,0.018559802,0.090152153,0.205449683,0.314143247
2011-01-20 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,40.0995142,10.02487855,10.02487855,40.0995142,0.01796278,0.087247139,0.198829999,0.304021405
2011-01-21 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,28.43903497,7.109758743,7.109758743,28.43903497,0.016111693,0.078259752,0.178347954,0.272703294
2011-01-22 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,60.90833189,15.22708297,15.22708297,60.90833189,0.020644434,0.100274422,0.228517979,0.34941587
2011-01-23 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,42.95259276,10.73814819,10.73814819,42.95259276,0.018246539,0.088620797,0.201961028,0.308808911
2011-01-24 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,48.81407984,12.20351996,12.20351996,48.81407984,0.018542974,0.090069073,0.205260513,0.313853996
2011-01-25 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,16.29598902,4.073997256,4.073997256,16.29598902,0.014086193,0.068408331,0.155898896,0.238377518
2011-01-26 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,41.17625405,10.29406351,10.29406351,41.17625405,0.015245332,0.074037101,0.16872662,0.257991773
2011-01-27 00:00:00,1.91433914,0,0.596570681,115.3942308,11.54807692,25.77974275,6.444935687,6.444935687,25.77974275,0.012705524,0.061717758,0.140649672,0.21506066
2011-01-28 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,30.51913492,7.629783731,7.629783731,30.51913492,0.015214774,0.073906954,0.168427795,0.257534855
2011-01-29 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,51.54020554,12.88505138,12.88505138,51.54020554,0.01911274,0.092834734,0.211563471,0.323491546
2011-01-30 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,31.59152222,7.897880555,7.897880555,31.59152222,0.015439864,0.075001683,0.170922428,0.261349278
2011-01-31 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,45.33954457,11.33488614,11.33488614,45.33954457,0.022321331,0.108412694,0.247065322,0.377775722
2011-02-01 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,35.71082423,8.927706059,8.927706059,35.71082423,0.022557815,0.109553052,0.249665126,0.381750957
2011-02-02 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,52.03690677,13.00922669,13.00922669,52.03690677,0.021161841,0.102775956,0.234220205,0.35813487
2011-02-03 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,24.16247388,6.04061847,6.04061847,24.16247388,0.016930019,0.0822222,0.187379584,0.286513126
2011-02-04 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,54.55167061,13.63791765,13.63791765,54.55167061,0.017406516,0.084537729,0.192656372,0.294581608
2011-02-05 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,25.74941577,6.437353944,6.437353944,25.74941577,0.014429812,0.070080334,0.159708907,0.244203222
2011-02-06 00:00:00,1.89772918,0,0.687674274,115.3942308,11.54807692,31.13074376,7.782685938,7.782685938,31.13074376,0.01737345,0.084392711,0.192323985,0.294073371
2011-02-07 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,32.20700843,8.051752107,8.051752107,32.20700843,0.019008678,0.092325435,0.210403284,0.32171756
2011-02-08 00:00:00,1.89772918,0,0.612166217,115.3942308,11.54807692,21.94137835,5.485344586,5.485344586,21.94137835,0.013951323,0.067757082,0.154414281,0.236107463
2011-02-09 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,45.21201029,11.30300257,11.30300257,45.21201029,0.017252284,0.083806073,0.19098685,0.292028822
2011-02-10 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,31.9924642,7.998116049,7.998116049,31.9924642,0.019385582,0.094146657,0.214554871,0.328065552
2011-02-11 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,38.942996,9.735749001,9.735749001,38.942996,0.017437203,0.084694204,0.193012062,0.295125477
2011-02-12 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,40.67413482,10.16853371,10.16853371,40.67413482,0.016323475,0.079289359,0.180694238,0.276290884
2011-02-13 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,28.04057727,7.010144319,7.010144319,28.04057727,0.015795528,0.076715307,0.174829347,0.267323161
2011-02-14 00:00:00,1.897729183,0,0.599958815,115.3942308,11.54807692,32.01785579,8.004463949,8.004463949,32.01785579,0.013384019,0.065016473,0.148166818,0.226554767
2011-02-15 00:00:00,1.897729181,0,0.596570681,115.3942308,11.54807692,35.20108486,8.800271215,8.800271215,35.20108486,0.013039906,0.063339399,0.144345578,0.220711893
2011-02-16 00:00:00,1.897729181,0,0.596570681,115.3942308,11.54807692,51.88802572,12.97200643,12.97200643,51.88802572,0.020418585,0.09917978,0.226023082,0.345601043
2011-02-17 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,22.57218417,5.643046042,5.643046042,22.57218417,0.017838267,0.08665372,0.197476255,0.301951461
2011-02-18 00:00:00,1.89772918,0,3.219909482,115.3942308,11.54807692,30.62998209,7.657495522,7.657495522,30.62998209,0.016457603,0.079945613,0.182189211,0.278576775
2011-02-19 00:00:00,1.897729181,0,2.821377289,115.3942308,11.54807692,43.09232165,10.77308041,10.77308041,43.09232165,0.015801458,0.076749566,0.174906757,0.267441525
2011-02-20 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,35.34290496,8.835726241,8.835726241,35.34290496,0.014579905,0.070821799,0.161397133,0.246784608
2011-02-21 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,47.14481039,11.7862026,11.7862026,47.14481039,0.014230751,0.069127199,0.157535106,0.240879368
2011-02-22 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,31.52029052,7.880072631,7.880072631,31.52029052,0.018819871,0.091411629,0.208320391,0.318532707
2011-02-23 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,23.14302961,5.785757403,5.785757403,23.14302961,0.013616738,0.066143863,0.15073642,0.230483823
2011-02-24 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,13.88079759,3.470199397,3.470199397,13.88079759,0.013188043,0.064061759,0.14599144,0.223228502
2011-02-25 00:00:00,1.89772918,0,0.59813228,115.3942308,11.54807692,37.07412706,9.268531764,9.268531764,37.07412706,0.013504398,0.065595223,0.149486473,0.228572589
2011-02-26 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,25.21773837,6.304434594,6.304434594,25.21773837,0.010750071,0.052219513,0.119003898,0.181963146
2011-02-27 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,16.9756406,4.24391015,4.24391015,16.9756406,0.00835311,0.04057946,0.092476774,0.141401796
2011-02-28 00:00:00,1.897729181,0,0.596570681,115.3942308,11.54807692,55.46597579,13.86649395,13.86649395,55.46597579,0.019085471,0.09270689,0.211271562,0.323045202
2011-03-01 00:00:00,1.89772918,0,0.596570681,115.3942308,11.54807692,38.54573555,9.636433888,9.636433888,38.54573555,0.015917559,0.077314248,0.176193532,0.269409071
2011-03-02 00:00:00,1.897729182,0,0.596570681,115.3942308,11.54807692,47.40782161,11.8519554,11.8519554,47.40782161,0.019682484,0.095603164,0.217872388,0.333138208
