time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2011-09-01 00:00:00,0,347.4599915,21.30999146,74.29953018,1.594772744,0,0
2011-09-01 01:00:00,0,347.4500122,20.21999512,77.48230425,2.111918575,0,0
2011-09-01 02:00:00,0,347.4400024,19.12999878,80.78752524,2.651886121,0,0
2011-09-01 03:00:00,0,342.480011,18.05001221,84.16299985,3.20315487,0,0
2011-09-01 04:00:00,0,342.4700012,17.51000366,85.31232714,3.142133231,0,0
2011-09-01 05:00:00,0,342.4599915,16.98000488,86.39447336,3.118108407,0,0
2011-09-01 06:00:00,0,336.9700012,16.43999634,87.51726251,3.123283596,0,0
2011-09-01 07:00:00,0,336.9599915,16.05999146,88.54134165,3.176161426,0,0
2011-09-01 08:00:00,0,336.9599915,15.67998657,89.56903038,3.221335163,0,0
2011-09-01 09:00:00,0,340.5899963,15.29000244,90.65681937,3.267414873,0,0
2011-09-01 10:00:00,0,340.6000061,15.85,89.6598073,3.439026468,0,0
2011-09-01 11:00:00,73.45301056,340.6000061,16.39998779,88.6896791,3.622623448,0,0
2011-09-01 12:00:00,234.7610016,342.7000122,16.95998535,87.63547993,3.835127003,0,0
2011-09-01 13:00:00,358.0870056,342.7099915,18.35,83.20917559,4.373213969,0,0
2011-09-01 14:00:00,468.9150085,342.730011,19.73000488,79.02455348,4.930821461,0,0
2011-09-01 15:00:00,613.9140015,360,21.12005005,74.97681683,5.510036336,0,0
2011-09-01 16:00:00,696.2420044,360.0100098,21.92000732,73.63278447,5.562598497,0,0
2011-09-01 17:00:00,696.9530029,360.019989,22.71999512,72.26057806,5.624659783,0,0
2011-09-01 18:00:00,701.5759888,357.6400146,23.52001343,70.86559875,5.693268084,0,0
2011-09-01 19:00:00,630.9810181,357.6400146,23.45003662,71.6613312,5.657225308,0,0
2011-09-01 20:00:00,529.8430176,357.6400146,23.37999878,72.46280096,5.626402013,0,0
2011-09-01 21:00:00,382.7260132,353.6199951,23.30999146,73.26856128,5.610499181,0,0
2011-09-01 22:00:00,225.6929932,353.6000061,21.76000366,78.26851455,5.093859202,0,0
2011-09-01 23:00:00,59.49100113,353.5899963,20.2000061,83.6733801,4.576472452,0,0
2011-09-02 00:00:00,0,344.4100037,18.64998779,89.40420565,4.073438311,0,0
2011-09-02 01:00:00,0,344.3999939,17.74004517,90.35170261,4.100548676,0,0
2011-09-02 02:00:00,0,344.3900146,16.83999023,91.07014881,4.13717297,0,0
2011-09-02 03:00:00,0,337.019989,15.92998657,91.64922584,4.166245436,0,0
