DateTime,Baseline_CH4,Plus2_CH4,Plus4_CH4,Plus6_CH4
2013-08-12,-0.00272687465540283,-0.00298213913888547,-0.00242164670822395,-0.00330165436761752
2013-08-13,-0.00264560101878302,-0.00267391181232529,-0.00485703686362798,-0.00718289674180217
2013-08-14,-0.00347826280297832,-0.00451990844116064,-0.00121206953474385,-0.00170377788726914
2013-08-15,-0.000338431126821607,-0.000369949787792916,-0.00043686920684568,-0.000518603342801813
2013-08-16,-0.000571464517544759,-0.000556443206295649,-0.000134984325598168,-0.000596384933800358
2013-08-17,-1.80099300472661e-05,-2.58825198452383e-05,-1.68183660210625e-05,-0.000117341344789681
2013-08-18,-0.0022234706788562,-0.00344339831937633,-0.00195103520671682,-0.00231146357048644
2013-08-19,-0.00237048152980686,-0.00212655762235261,-0.0022799929367182,-0.00346552182368184
2013-08-20,-0.00187090593495637,-0.00252490258548614,-0.00154932049659095,-0.000702185723464692
2013-08-21,-0.00174751971450018,-0.00184102141524535,-0.00191621366745034,-0.00174095633727109
2013-08-22,-0.000847091677288769,-0.00113941098964158,-0.000119160441423403,-0.000674556081247988
2013-08-23,-0.000697899432452354,-0.00072148409017428,-0.000912119127723166,-0.000930305359479504
2013-08-24,-0.00325901137723741,-0.00215352639076155,-0.00297285809354179,-0.00209736914556437
2013-08-25,-0.00112191064583059,-0.00262026014830064,-0.00182124695099797,-0.00181035690215118
2013-08-26,-0.00177516745394264,-0.00150155170368318,-0.00208961314149781,-0.0014199742112847
2013-08-27,-0.00104954103147796,-0.000849404924093957,-0.00119069164659811,-0.00195351517174554
2013-08-28,-0.000984035380844819,-0.000338101817018553,-0.00137241758628013,-0.000883062032678206
2013-08-29,-0.00186890685645844,-0.00199202497967133,-0.00196933772145893,-0.00097228287775338
2013-08-30,-0.00194651090041407,-0.00169172408210219,-0.00338755609777551,-0.00114031632035173
2013-08-31,-0.000747075224675531,-0.000537607683061659,-0.000640976506029183,-0.00117793468630865
2013-09-01,-0.00121105028411197,-0.00059124234369336,-0.00116983684197035,-0.00106052730046912
2013-09-02,-0.00125190104242843,-0.00108439210321993,-0.000643841403203006,-0.00182773177867745
2013-09-03,-0.00172400511910865,-0.00202025118231826,-0.00233911013253439,-0.00265324208198819
2013-09-04,-0.00160852901912733,-0.000822976865596262,-0.00203861443072658,-0.000633764274656384
2013-09-05,-0.000809287374912548,-0.00166469288321717,-0.00154492460734315,-0.00177229673528642
2013-09-06,-0.000405637590394567,-0.000591410298758455,-0.00048957009310215,-0.000404953010107211
2013-09-07,-0.0013544007166041,-0.00120535098882761,-0.000686979419384599,-0.0013011527230675
2013-09-08,-0.00010231521646586,-0.000109561654462359,-0.000120973014942955,-0.000136827715347021
2013-09-09,-0.00118347890956055,-0.00122388325507652,-0.00197636434666235,-0.00139593285820026
2013-09-10,-0.00166301458349007,-0.00246244473676997,-0.00237361996673114,-0.00294793980241577
2013-09-11,-0.00266081919245853,-0.00302149573676978,-0.00300625486557095,-0.00222804639824304
2013-09-12,-0.00363062329108519,-0.00344169135020884,-0.00364779243026693,-0.00429158918385398
2013-09-13,-0.0134642701179888,-0.0062767523587254,-0.0104816109789733,-0.00423117474152538
2013-09-14,-0.000393038749946634,-0.000480741952533956,-0.000533351849322738,-0.000695057760240178
2013-09-15,-0.00200152172210712,-0.00305125801861867,-0.00229586465268818,-0.00167487606908949
2013-09-16,-0.00357569591630945,-0.00325859248306755,-0.00296560143530428,-0.00349039269154357
2013-09-17,-0.000962777390081234,-0.00143732474602881,-0.00193146959552774,-0.00213298671932585
2013-09-18,-0.00337161784063723,-0.00305673605929884,-0.00141931302975286,-0.00202506880274243
2013-09-19,-0.00127994957525801,-0.00254037425622224,-0.00180862768748963,-0.00408334061998211
2013-09-20,-0.00125167047912843,-0.000617511658799012,-0.00178940410042645,-0.00165546352917361
2013-09-21,-0.00194230445298301,-0.00202994625830708,-0.0025833486474796,-0.00279705446550474
2013-09-22,-0.00220468919971952,-0.00218629296347761,-0.00176870616811584,-0.00201860725146919
2013-09-23,-0.00174495353712196,-0.00288378531257121,-0.0029566675204325,-0.00270360039471604
2013-09-24,-0.00262100545288697,-0.00246764426832517,-0.00297306031328052,-0.00304987571725294
2013-09-25,-0.00191849622932906,-0.00119908696259219,-0.00113393601420414,-0.00114877428293512
2013-09-26,-0.00294818133396288,-0.00418169153646624,-0.00373086279747692,-0.00394954089699309
2013-09-27,-0.00255319804402646,-0.0019965966007831,-0.00249409033184349,-0.00149718335015564
2013-09-28,-0.00229268193035977,-0.0026410373553821,-0.00267782811733592,-0.00225114040338469
2013-09-29,-0.00119360415266124,-0.00129861282606978,-0.00131036035780264,-0.000759020586941435
2013-09-30,-0.000625262457503522,-0.000854973912903795,-0.000685325634423114,-0.000965818206643539
2013-10-01,-0.00226679861898711,-0.00282002193439687,-0.0025966005442481,-0.00213238138495432
2013-10-02,-0.000738735978746322,-0.000802232626740488,-0.00125067798617162,-0.0015254651654334
2013-10-03,-0.00437563388269376,-0.0040407961692297,-0.00387307066174164,-0.00209696819274698
2013-10-04,-0.000540357031495776,-0.000825807314613055,-0.000654600031116122,-0.00108672613242522
2013-10-05,-0.00130418271216055,-0.00125239554841606,-0.00108870531051977,-0.000910584210825539
2013-10-06,-0.00328981131607112,-0.00334315498074475,-0.00123080736964444,-0.00164618390607892
2013-10-07,-0.00616305689540081,-0.00596404048270141,-0.00468870048911455,-0.0037865520912674
2013-10-08,-0.00177460440870718,-0.00173812576938581,-0.00178149562599494,-0.00183708208399206
2013-10-09,-0.00295693517377582,-0.00293308701011335,-0.00223910228163283,-0.00355788430217097
2013-10-10,-0.00186573258936548,-0.00202113174859752,-0.00197654215841629,-0.00199325252242417
2013-10-11,-0.00332968079958128,-0.00263720402767618,-0.00276995412907583,-0.0018051147843875
2013-10-12,0.0253634150686226,-0.00184302479123524,-0.00290886137200646,-0.00285698691669926
2013-10-13,-0.000529675167439068,0.0122569021748969,-0.0020725903980846,-0.00182311600467093
2013-10-14,0.000588923568099921,0.00941579634649207,-0.00181534041399942,-0.0020058739483704
2013-10-15,0.0185273100604796,0.0209633762501786,-0.00537801691791274,-0.0043223839880273
2013-10-16,0.0869110008627813,0.0064644880539061,0.144616906811916,-0.00211774812586004
2013-10-17,0.123047078427621,0.0500541344393623,0.115722690103824,-4.94815468972804e-05
2013-10-18,0.191535849420735,0.0827320988801598,0.101820595435792,-0.000858229051616078
2013-10-19,0.264625701655537,0.162974917536011,0.1494970785975,0.00890424106269889
2013-10-20,0.264484608362475,0.247722319019485,0.394135070763649,0.0622429444494647
2013-10-21,0.0892110760704331,0.115269401476106,0.295956799207543,0.0752827414891527
2013-10-22,0.00181790463391268,0.0709310579663732,0.187135277860475,0.530837562119813
2013-10-23,0.000323493426253433,0.00315020647583781,0.00954480543532889,0.118642533956407
2013-10-24,-1.44320614022516e-05,0.00393518219115919,0.0207223660738245,0.280805756411841
2013-10-25,0.000540796286183837,0.000224829338388278,0.00188674506588595,0.103687471349326
2013-10-26,0.00583901852516436,-0.00120272234501645,-0.00129308833913025,0.079574880985395
2013-10-27,-0.000541834010720096,0.000764044474926694,-0.00110600243162585,-0.000203288177579925
2013-10-28,-0.000740471628572992,-0.000972058054878152,-0.00125510347013013,-0.0011540501121573
2013-10-29,-0.00012011973853239,0.0171702241444854,-0.000902872192838946,0.0308021311835955
2013-10-30,0.00350023370293048,0.00350531096704369,-0.000153187916623798,0.00254787415377778
2013-10-31,0.000210250913660063,-0.00132145898076312,-0.00202476357486787,-0.000370098567574984
2013-11-01,-0.000313370289997736,-0.000362526691360491,-0.000287081032524117,-0.000370379989681752
2013-11-02,0.00735561403545682,0.0047712507377334,0.0131562764711548,-0.000482408302546335
2013-11-03,0.00235874630518282,0.00234298231900124,-2.38706197016119e-05,-0.000617763235180935
2013-11-04,-4.32824129338534e-05,0.00281916421745029,0.0199398591496079,0.00730429492510216
2013-11-05,0.00251321231731153,0.00115454885257942,0.00117653753410332,0.00245823149041267
2013-11-06,-0.000150412709789301,-0.00304698161982531,-0.00329311125891161,-0.00398133439345097
2013-11-07,0.000756617013085133,0.00197734114555718,0.0103510250412623,0.00450373266025301
2013-11-08,0.00171326093677288,0.00324102963108196,0.00676587619516811,-0.00168037507886697
2013-11-09,0.00550866192869013,0.001545701577167,-0.00185553541351748,0.00463984895403883
2013-11-10,-0.00026915926040898,0.00493615443439436,-0.000743711474135305,0.000973194827086508
2013-11-11,0.00103609451836199,-0.000678664556481016,-0.000444719151941047,-0.000825971699488839
2013-11-12,0.0048800017746129,0.0199327881796622,0.00357453498143374,0.0156962412337919
2013-11-13,0.00196749182228663,0.00131626119288662,0.00211309990791557,0.000802578953720378
2013-11-14,0.00554844668069415,0.00421982257409702,-0.000909384801420369,0.00359962482168037
2013-11-15,-0.000473914671644377,-0.00120162026441184,-0.00132205629894688,-0.000905145822794841
2013-11-16,-0.00183016805067655,-0.00196880699398191,-0.00183244655094612,-0.00114367573165848
2013-11-17,0.00233068972597144,0.0385796677512486,0.00394512760474064,0.00346162131280298
2013-11-18,0.00219372131727473,0.0030517824160283,-0.00463356921518395,0.00648661947649519
2013-11-19,5.97253427326997e-05,0.000167661229144418,0.0153544737686407,0.000403684973896128
2013-11-20,0.000370000900131485,0.000665809916041782,0.00282454768847591,0.00143326396515478
2013-11-21,9.57898966029633e-05,-0.000168595441629178,-0.000919882955234029,-0.00113795216189781
2013-11-22,-0.000851811853624116,-0.000549856139304549,-0.000355771208050741,-0.000556872074829804
2013-11-23,0.00127222679214838,0.00243924982537596,0.00443881843334526,0.00552307960103502
2013-11-24,-0.000416819547894277,-0.000221909635919716,0.00165011079293233,0.000889389858544917
2013-11-25,-0.000487436631556103,-0.00235460233319618,0.001974471491548,-0.00127742641989632
2013-11-26,-6.26914963972878e-05,3.63525965326044e-05,0.0003920384657627,0.00739489736483522
2013-11-27,-0.000305769300703486,-0.000144776427620544,3.14567341248408e-05,0.00115106172784435
2013-11-28,-3.98684864242319e-05,-6.89662731589214e-06,2.75636504060203e-05,0.000203895058332888
2013-11-29,-0.000282578709905498,-4.48557716062503e-05,0.000211504811760075,-0.00257493891725493
2013-11-30,-9.73219500266856e-06,-4.52820395709845e-05,0.000195365625761363,0.00252770920838424
2013-12-01,2.31873042082794e-05,7.24220722568537e-05,0.000140126748938998,0.000866079540340719
2013-12-02,8.72467696435874e-05,0.000107742162839795,2.90543537296849e-05,8.68825622216786e-06
2013-12-03,0.000951798188676042,0.000284077818937606,0.000583557655774287,0.00115474490113369
2013-12-04,0.000367656817622778,0.000430374719011726,0.000627725689435294,0.00123882013423631
2013-12-05,0.00034815355036193,0.000494153800151814,0.000933207566628049,0.00214609449648219
2013-12-06,-0.000334650124027924,-0.000290024060319059,-0.000187993518633312,-7.41270214080014e-05
2013-12-07,-0.000696511492459997,-0.000668376628735538,-0.00023965239231186,8.25205422643143e-05
2013-12-08,-0.000688932912581214,-0.000357931412204966,-0.000127692530475167,-7.02277453065861e-05
2013-12-09,-0.00137464119540814,-0.00131338327408659,-0.000168566580446477,-6.56210015601679e-05
2013-12-10,0.00173238197682446,0.000359270287438167,-0.000450411628846426,-0.000280457347330758
2013-12-11,-0.000200925652764278,-0.000252484404180512,-0.000160192290919762,-0.000130368472318631
2013-12-12,0,-0.000325853458144807,-0.000321529684158684,-0.000318722977487633
2013-12-13,0,2.58335311680357e-05,-5.47058701574388e-05,-0.000124758833036157
2013-12-14,0,0.000573210013996754,0.000625116176805832,0.000480590213573085
