"dateTime","DLWRFsfc_110_SFC","DLWRFsfc_110_SFC.1","DLWRFsfc_110_SFC.2","DLWRFsfc_110_SFC.3"
2013-08-29 12:00:00,370,368.790008544922,372.059997558594,369.709991455078
2013-08-29 13:00:00,370,368.790008544922,372.059997558594,369.720001220703
2013-08-29 14:00:00,370.010009765625,368.799987792969,372.059997558594,369.720001220703
2013-08-29 15:00:00,423.809997558594,420.470001220703,424.230010986328,419.029998779297
2013-08-29 16:00:00,423.820007324219,420.470001220703,424.230010986328,419.029998779297
2013-08-29 17:00:00,423.820007324219,420.470001220703,424.239990234375,419.029998779297
2013-08-29 18:00:00,448.420013427734,446.329986572266,447.910003662109,445.170013427734
2013-08-29 19:00:00,448.420013427734,446.329986572266,447.910003662109,445.170013427734
2013-08-29 20:00:00,448.429992675781,446.329986572266,447.910003662109,445.170013427734
2013-08-29 21:00:00,431.209991455078,429.640014648438,432.489990234375,430.540008544922
2013-08-29 22:00:00,431.209991455078,429.630004882812,432.489990234375,430.540008544922
2013-08-29 23:00:00,431.209991455078,429.630004882812,432.489990234375,430.540008544922
2013-08-30 00:00:00,395.329986572266,396.029998779297,395.649993896484,396.140014648438
2013-08-30 01:00:00,395.329986572266,396.029998779297,395.649993896484,396.130004882812
2013-08-30 02:00:00,395.329986572266,396.019989013672,395.649993896484,396.130004882812
2013-08-30 03:00:00,404.950012207031,403.579986572266,406.820007324219,404.670013427734
2013-08-30 04:00:00,404.950012207031,403.579986572266,406.820007324219,404.670013427734
2013-08-30 05:00:00,404.950012207031,403.579986572266,406.820007324219,404.670013427734
2013-08-30 06:00:00,379.630004882812,383.429992675781,376.119995117188,380.079986572266
2013-08-30 07:00:00,379.630004882812,383.429992675781,376.119995117188,380.070007324219
2013-08-30 08:00:00,379.630004882812,383.429992675781,376.109985351562,380.070007324219
2013-08-30 09:00:00,367.359985351562,368.739990234375,365.630004882812,366.940002441406
2013-08-30 10:00:00,367.350006103516,368.739990234375,365.630004882812,366.940002441406
2013-08-30 11:00:00,367.350006103516,368.739990234375,365.630004882812,366.929992675781
2013-08-30 12:00:00,368.950012207031,369.119995117188,366.920013427734,366.390014648438
2013-08-30 13:00:00,368.950012207031,369.130004882812,366.920013427734,366.390014648438
