"dateTime","DSWRFsfc_110_SFC","DSWRFsfc_110_SFC.1","DSWRFsfc_110_SFC.2","DSWRFsfc_110_SFC.3"
2013-11-11 12:00:00,0,0,0,0
2013-11-11 13:00:00,2.47499990463257,3.27099990844727,3.11299991607666,4.06699991226196
2013-11-11 14:00:00,98.2620010375977,97.5169982910156,100.858001708984,103.953002929688
2013-11-11 15:00:00,186.442001342773,185.378997802734,189.996994018555,196.341003417969
2013-11-11 16:00:00,248.052993774414,246.235992431641,252.580993652344,260.589996337891
2013-11-11 17:00:00,296.839996337891,291.928009033203,305.654998779297,307.454010009766
2013-11-11 18:00:00,278.402008056641,271.924987792969,282.619995117188,293.382995605469
2013-11-11 19:00:00,257.105010986328,251.641998291016,258.990997314453,264.635009765625
2013-11-11 20:00:00,210.772994995117,205.757995605469,213.557006835938,215.682006835938
2013-11-11 21:00:00,121.671997070312,119.505996704102,123.371002197266,124.611999511719
2013-11-11 22:00:00,41.923999786377,40.673999786377,42.8479995727539,42.757999420166
2013-11-11 23:00:00,0,0,0,0
2013-11-12 00:00:00,0,0,0,0
2013-11-12 01:00:00,0,0,0,0
2013-11-12 02:00:00,0,0,0,0
2013-11-12 03:00:00,0,0,0,0
2013-11-12 04:00:00,0,0,0,0
2013-11-12 05:00:00,0,0,0,0
2013-11-12 06:00:00,0,0,0,0
2013-11-12 07:00:00,0,0,0,0
2013-11-12 08:00:00,0,0,0,0
2013-11-12 09:00:00,0,0,0,0
2013-11-12 10:00:00,0,0,0,0
2013-11-12 11:00:00,0,0,0,0
2013-11-12 12:00:00,0,0,0,0
2013-11-12 13:00:00,0,0.88400000333786,0.603999972343445,1.60000002384186
2013-11-12 14:00:00,102.401000976562,103.599998474121,103.535003662109,110.305000305176
2013-11-12 15:00:00,201.151000976562,205.218994140625,201.143005371094,215.753005981445
2013-11-12 16:00:00,268.601013183594,273.576995849609,268.365997314453,287.381988525391
2013-11-12 17:00:00,321.906005859375,324.820007324219,325.234985351562,339.558990478516
2013-11-12 18:00:00,344.597991943359,339.278991699219,345.778991699219,362.580993652344
2013-11-12 19:00:00,318.095001220703,313.829010009766,316.730010986328,326.906005859375
2013-11-12 20:00:00,260.325012207031,256.161010742188,260.721984863281,265.976013183594
2013-11-12 21:00:00,140.044006347656,136.531997680664,140.654998779297,140.455993652344
2013-11-12 22:00:00,46.8680000305176,45.101001739502,47.4780006408691,46.806999206543
2013-11-12 23:00:00,0,0,0,0
2013-11-13 00:00:00,0,0,0,0
2013-11-13 01:00:00,0,0,0,0
2013-11-13 02:00:00,0,0,0,0
2013-11-13 03:00:00,0,0,0,0
2013-11-13 04:00:00,0,0,0,0
2013-11-13 05:00:00,0,0,0,0
2013-11-13 06:00:00,0,0,0,0
2013-11-13 07:00:00,0,0,0,0
2013-11-13 08:00:00,0,0,0,0
2013-11-13 09:00:00,0,0,0,0
2013-11-13 10:00:00,0,0,0,0
2013-11-13 11:00:00,0,0,0,0
2013-11-13 12:00:00,0,0,0,0
2013-11-13 13:00:00,0,0,0,0
2013-11-13 14:00:00,114.214996337891,116.331001281738,113.982002258301,122.442001342773
2013-11-13 15:00:00,241.397994995117,245.296997070312,241.453994750977,257.846008300781
2013-11-13 16:00:00,323.546997070312,328.217010498047,323.342010498047,344.710998535156
2013-11-13 17:00:00,388.346984863281,390.282012939453,392.450988769531,407.907012939453
2013-11-13 18:00:00,388.720001220703,383.920989990234,388.835998535156,410.092987060547
2013-11-13 19:00:00,358.674011230469,354.972991943359,356.023010253906,369.588989257812
2013-11-13 20:00:00,293.039001464844,289.251007080078,292.579010009766,300.196990966797
2013-11-13 21:00:00,145.238006591797,143.033996582031,146.050994873047,149.050994873047
2013-11-13 22:00:00,47.1660003662109,45.8139991760254,47.8709983825684,48.1969985961914
2013-11-13 23:00:00,0,0,0,0
2013-11-14 00:00:00,0,0,0,0
2013-11-14 01:00:00,0,0,0,0
2013-11-14 02:00:00,0,0,0,0
2013-11-14 03:00:00,0,0,0,0
2013-11-14 04:00:00,0,0,0,0
2013-11-14 05:00:00,0,0,0,0
2013-11-14 06:00:00,0,0,0,0
2013-11-14 07:00:00,0,0,0,0
2013-11-14 08:00:00,0,0,0,0
2013-11-14 09:00:00,0,0,0,0
2013-11-14 10:00:00,0,0,0,0
2013-11-14 11:00:00,0,0,0,0
2013-11-14 12:00:00,0,0,0,0
2013-11-14 13:00:00,0,0,0,0
2013-11-14 14:00:00,62.6020011901855,64.1910018920898,62.3419990539551,67.5260009765625
2013-11-14 15:00:00,129.701995849609,132.005996704102,129.619003295898,137.785003662109
2013-11-14 16:00:00,174.505004882812,177.298004150391,174.235000610352,184.893997192383
2013-11-14 17:00:00,209.779998779297,211.149993896484,211.800994873047,219.126007080078
2013-11-14 18:00:00,234.192001342773,222.791000366211,253.210998535156,259.246002197266
2013-11-14 19:00:00,216.005996704102,205.910003662109,231.753997802734,233.54899597168
2013-11-14 20:00:00,176.186996459961,167.50700378418,190.145004272461,189.388000488281
2013-11-14 21:00:00,92.7919998168945,86.6139984130859,102.036003112793,100.00700378418
2013-11-14 22:00:00,29.2140007019043,26.8740005493164,32.4469985961914,31.3490009307861
2013-11-14 23:00:00,0,0,0,0
2013-11-15 00:00:00,0,0,0,0
2013-11-15 01:00:00,0,0,0,0
2013-11-15 02:00:00,0,0,0,0
2013-11-15 03:00:00,0,0,0,0
2013-11-15 04:00:00,0,0,0,0
2013-11-15 05:00:00,0,0,0,0
2013-11-15 06:00:00,0,0,0,0
2013-11-15 07:00:00,0,0,0,0
2013-11-15 08:00:00,0,0,0,0
2013-11-15 09:00:00,0,0,0,0
2013-11-15 10:00:00,0,0,0,0
2013-11-15 11:00:00,0,0,0,0
2013-11-15 12:00:00,0,0,0,0
2013-11-15 13:00:00,0,0,0,0
2013-11-15 14:00:00,98.3320007324219,100.085998535156,98.4899978637695,105.783996582031
2013-11-15 15:00:00,228.15299987793,231.904006958008,228.126007080078,243.667007446289
2013-11-15 16:00:00,308.158996582031,312.677001953125,307.834014892578,328.230010986328
2013-11-15 17:00:00,371.042999267578,372.967010498047,374.798004150391,389.610992431641
2013-11-15 18:00:00,373.864013671875,369.389007568359,373.585998535156,394.097991943359
2013-11-15 19:00:00,344.709014892578,341.276000976562,341.808013916016,354.906005859375
2013-11-15 20:00:00,280.713012695312,277.177001953125,279.993011474609,287.335998535156
2013-11-15 21:00:00,131.039993286133,128.695007324219,131.759002685547,133.888000488281
2013-11-15 22:00:00,39.9589996337891,38.640998840332,40.6139984130859,40.6479988098145
2013-11-15 23:00:00,0,0,0,0
2013-11-16 00:00:00,0,0,0,0
2013-11-16 01:00:00,0,0,0,0
2013-11-16 02:00:00,0,0,0,0
2013-11-16 03:00:00,0,0,0,0
2013-11-16 04:00:00,0,0,0,0
2013-11-16 05:00:00,0,0,0,0
2013-11-16 06:00:00,0,0,0,0
2013-11-16 07:00:00,0,0,0,0
2013-11-16 08:00:00,0,0,0,0
2013-11-16 09:00:00,0,0,0,0
2013-11-16 10:00:00,0,0,0,0
2013-11-16 11:00:00,0,0,0,0
2013-11-16 12:00:00,0,0,0,0
2013-11-16 13:00:00,0,0,0,0
2013-11-16 14:00:00,99.2750015258789,101.561996459961,98.5439987182617,106.609001159668
2013-11-16 15:00:00,104.971000671387,117.31600189209,90.177001953125,106.31600189209
2013-11-16 16:00:00,142.345993041992,158.802993774414,122.165000915527,143.772994995117
2013-11-16 17:00:00,171.671997070312,189.72900390625,148.979995727539,170.932998657227
2013-11-16 18:00:00,213.111999511719,212.121002197266,216.768997192383,231.660003662109
2013-11-16 19:00:00,196.427993774414,195.910995483398,198.266006469727,208.554000854492
2013-11-16 20:00:00,159.710006713867,158.863006591797,162.158996582031,168.583999633789
2013-11-16 21:00:00,94.1240005493164,92.931999206543,94.2679977416992,96.9660034179688
2013-11-16 22:00:00,27.7740001678467,26.9750003814697,28.1420001983643,28.4850006103516
2013-11-16 23:00:00,0,0,0,0
2013-11-17 00:00:00,0,0,0,0
2013-11-17 01:00:00,0,0,0,0
2013-11-17 02:00:00,0,0,0,0
2013-11-17 03:00:00,0,0,0,0
2013-11-17 04:00:00,0,0,0,0
2013-11-17 05:00:00,0,0,0,0
2013-11-17 06:00:00,0,0,0,0
2013-11-17 07:00:00,0,0,0,0
2013-11-17 08:00:00,0,0,0,0
2013-11-17 09:00:00,0,0,0,0
2013-11-17 10:00:00,0,0,0,0
2013-11-17 11:00:00,0,0,0,0
2013-11-17 12:00:00,0,0,0,0
2013-11-17 13:00:00,0,0,0,0
2013-11-17 14:00:00,92.8259963989258,94.4219970703125,92.8929977416992,99.5869979858398
2013-11-17 15:00:00,163.858001708984,159.837005615234,166.509002685547,168.283996582031
2013-11-17 16:00:00,223.102005004883,217.231994628906,226.481002807617,228.479995727539
2013-11-17 17:00:00,269.513000488281,259.964996337891,276.648986816406,272.088012695312
2013-11-17 18:00:00,246.386993408203,240.042007446289,241.39599609375,247.768997192383
2013-11-17 19:00:00,227.031997680664,221.630996704102,220.727996826172,222.990005493164
