"dateTime","DSWRFsfc_110_SFC","DSWRFsfc_110_SFC.1","DSWRFsfc_110_SFC.2","DSWRFsfc_110_SFC.3"
2012-12-02 11:00:00,0,0,0,0
2012-12-02 12:00:00,0,0,0,0
2012-12-02 13:00:00,99.4869995117188,100.107002258301,102.684997558594,104.350997924805
2012-12-02 14:00:00,236.871994018555,236.432998657227,243.223999023438,245.207000732422
2012-12-02 15:00:00,330.200012207031,316.571990966797,340.037994384766,325.7919921875
2012-12-02 16:00:00,407.519989013672,390.079010009766,417.734008789062,400.773986816406
2012-12-02 17:00:00,434.760986328125,413.755004882812,442.433990478516,422.175994873047
2012-12-02 18:00:00,343.401000976562,331.924011230469,368.468994140625,344.532989501953
2012-12-02 19:00:00,288.304992675781,280.363006591797,308.852996826172,291.692993164062
2012-12-02 20:00:00,212.486999511719,206.276992797852,226.567993164062,214.447006225586
2012-12-02 21:00:00,93.7679977416992,92.4140014648438,99.1539993286133,95.5070037841797
2012-12-02 22:00:00,0,0,0,0
2012-12-02 23:00:00,0,0,0,0
2012-12-03 00:00:00,0,0,0,0
2012-12-03 01:00:00,0,0,0,0
2012-12-03 02:00:00,0,0,0,0
2012-12-03 03:00:00,0,0,0,0
2012-12-03 04:00:00,0,0,0,0
2012-12-03 05:00:00,0,0,0,0
2012-12-03 06:00:00,0,0,0,0
2012-12-03 07:00:00,0,0,0,0
2012-12-03 08:00:00,0,0,0,0
2012-12-03 09:00:00,0,0,0,0
2012-12-03 10:00:00,0,0,0,0
2012-12-03 11:00:00,0,0,0,0
2012-12-03 12:00:00,0,0,0,0
2012-12-03 13:00:00,84.7089996337891,87.3310012817383,88.6110000610352,92.1579971313477
2012-12-03 14:00:00,204.684005737305,209.268997192383,212.958999633789,219.667999267578
2012-12-03 15:00:00,305.929992675781,307.135986328125,305.174011230469,314.170013427734
2012-12-03 16:00:00,378.174011230469,379.057006835938,375.502014160156,387.092010498047
2012-12-03 17:00:00,403.816009521484,402.424011230469,398.06201171875,408.127014160156
2012-12-03 18:00:00,344.811004638672,346.981994628906,351.816009521484,353.488006591797
2012-12-03 19:00:00,289.571014404297,293.164001464844,294.97900390625,299.359985351562
2012-12-03 20:00:00,213.414001464844,215.688003540039,216.386001586914,220.076995849609
2012-12-03 21:00:00,91.8519973754883,90.0199966430664,91.0250015258789,89.6399993896484
2012-12-03 22:00:00,0,0,0,0
2012-12-03 23:00:00,0,0,0,0
2012-12-04 00:00:00,0,0,0,0
2012-12-04 01:00:00,0,0,0,0
2012-12-04 02:00:00,0,0,0,0
2012-12-04 03:00:00,0,0,0,0
2012-12-04 04:00:00,0,0,0,0
2012-12-04 05:00:00,0,0,0,0
2012-12-04 06:00:00,0,0,0,0
2012-12-04 07:00:00,0,0,0,0
2012-12-04 08:00:00,0,0,0,0
2012-12-04 09:00:00,0,0,0,0
2012-12-04 10:00:00,0,0,0,0
2012-12-04 11:00:00,0,0,0,0
2012-12-04 12:00:00,0,0,0,0
2012-12-04 13:00:00,85.0130004882812,87.2799987792969,91.4309997558594,93.3679962158203
2012-12-04 14:00:00,208.516998291016,212.242004394531,223,225.796005249023
2012-12-04 15:00:00,355.282012939453,354.868011474609,365.928009033203,368.68798828125
2012-12-04 16:00:00,439.885986328125,438.667999267578,450.977996826172,454.986999511719
2012-12-04 17:00:00,470.140014648438,466.131011962891,478.503997802734,480.144012451172
2012-12-04 18:00:00,450.576995849609,450.298004150391,462.674987792969,459.571014404297
2012-12-04 19:00:00,378.515991210938,380.578002929688,388.054992675781,389.325012207031
2012-12-04 20:00:00,278.984008789062,280.016998291016,284.682006835938,286.234985351562
2012-12-04 21:00:00,109.830001831055,111.748001098633,115.26000213623,115.744003295898
2012-12-04 22:00:00,0,0,0,0
2012-12-04 23:00:00,0,0,0,0
2012-12-05 00:00:00,0,0,0,0
2012-12-05 01:00:00,0,0,0,0
2012-12-05 02:00:00,0,0,0,0
2012-12-05 03:00:00,0,0,0,0
2012-12-05 04:00:00,0,0,0,0
2012-12-05 05:00:00,0,0,0,0
2012-12-05 06:00:00,0,0,0,0
2012-12-05 07:00:00,0,0,0,0
2012-12-05 08:00:00,0,0,0,0
2012-12-05 09:00:00,0,0,0,0
2012-12-05 10:00:00,0,0,0,0
2012-12-05 11:00:00,0,0,0,0
2012-12-05 12:00:00,0,0,0,0
2012-12-05 13:00:00,31.7959995269775,32.4589996337891,33.5009994506836,34.3129997253418
2012-12-05 14:00:00,79.1790008544922,80.1149978637695,82.9369964599609,84.2070007324219
2012-12-05 15:00:00,213.567001342773,190.212005615234,185.335998535156,173.796997070312
2012-12-05 16:00:00,264.848999023438,235.505004882812,228.77799987793,214.817993164062
2012-12-05 17:00:00,283.324005126953,250.477996826172,242.964004516602,226.901992797852
2012-12-05 18:00:00,460.751007080078,459.971008300781,471.726013183594,468.592987060547
2012-12-05 19:00:00,387.204986572266,388.897003173828,395.792999267578,397.114990234375
2012-12-05 20:00:00,285.430999755859,286.179992675781,290.404998779297,292.007995605469
2012-12-05 21:00:00,102.143997192383,101.458999633789,103.353996276855,102.502998352051
2012-12-05 22:00:00,0,0,0,0
2012-12-05 23:00:00,0,0,0,0
2012-12-06 00:00:00,0,0,0,0
2012-12-06 01:00:00,0,0,0,0
2012-12-06 02:00:00,0,0,0,0
2012-12-06 03:00:00,0,0,0,0
2012-12-06 04:00:00,0,0,0,0
2012-12-06 05:00:00,0,0,0,0
2012-12-06 06:00:00,0,0,0,0
2012-12-06 07:00:00,0,0,0,0
2012-12-06 08:00:00,0,0,0,0
2012-12-06 09:00:00,0,0,0,0
2012-12-06 10:00:00,0,0,0,0
2012-12-06 11:00:00,0,0,0,0
2012-12-06 12:00:00,0,0,0,0
2012-12-06 13:00:00,90.9560012817383,91.890998840332,94.2200012207031,96.0559997558594
2012-12-06 14:00:00,230.007995605469,230.248992919922,236.811996459961,239.25
2012-12-06 15:00:00,368.325988769531,368.605010986328,378.996002197266,382.929992675781
2012-12-06 16:00:00,457.502014160156,457.10400390625,468.575988769531,474.063995361328
2012-12-06 17:00:00,489.868011474609,486.614013671875,498.089996337891,501.191986083984
2012-12-06 18:00:00,461.799987792969,462.829010009766,474.393005371094,472.761993408203
2012-12-06 19:00:00,388.247009277344,391.473999023438,398.196014404297,400.81201171875
2012-12-06 20:00:00,286.269012451172,288.14599609375,292.240997314453,294.799011230469
2012-12-06 21:00:00,103.917999267578,104.833000183105,106.997001647949,107.28099822998
2012-12-06 22:00:00,0,0,0,0
2012-12-06 23:00:00,0,0,0,0
2012-12-07 00:00:00,0,0,0,0
2012-12-07 01:00:00,0,0,0,0
2012-12-07 02:00:00,0,0,0,0
2012-12-07 03:00:00,0,0,0,0
2012-12-07 04:00:00,0,0,0,0
2012-12-07 05:00:00,0,0,0,0
2012-12-07 06:00:00,0,0,0,0
2012-12-07 07:00:00,0,0,0,0
2012-12-07 08:00:00,0,0,0,0
2012-12-07 09:00:00,0,0,0,0
2012-12-07 10:00:00,0,0,0,0
2012-12-07 11:00:00,0,0,0,0
2012-12-07 12:00:00,0,0,0,0
2012-12-07 13:00:00,30.761999130249,31.0830001831055,34.4809989929199,33.9020004272461
2012-12-07 14:00:00,79.0059967041016,79.0780029296875,87.9990005493164,85.7149963378906
2012-12-07 15:00:00,117.069999694824,117.531997680664,129.934997558594,127.236000061035
2012-12-07 16:00:00,145.64599609375,145.981994628906,160.901992797852,157.766006469727
2012-12-07 17:00:00,156.095001220703,155.550994873047,171.195007324219,166.947998046875
2012-12-07 18:00:00,160.587005615234,157.925994873047,171.087997436523,163.850997924805
2012-12-07 19:00:00,135.070007324219,133.638000488281,143.671997070312,138.977996826172
2012-12-07 20:00:00,99.6259994506836,98.3980026245117,105.478996276855,102.253997802734
2012-12-07 21:00:00,57.6360015869141,55.8019981384277,61.7350006103516,57.8730010986328
2012-12-07 22:00:00,0,0,0,0
2012-12-07 23:00:00,0,0,0,0
2012-12-08 00:00:00,0,0,0,0
2012-12-08 01:00:00,0,0,0,0
2012-12-08 02:00:00,0,0,0,0
2012-12-08 03:00:00,0,0,0,0
2012-12-08 04:00:00,0,0,0,0
2012-12-08 05:00:00,0,0,0,0
2012-12-08 06:00:00,0,0,0,0
2012-12-08 07:00:00,0,0,0,0
2012-12-08 08:00:00,0,0,0,0
2012-12-08 09:00:00,0,0,0,0
2012-12-08 10:00:00,0,0,0,0
2012-12-08 11:00:00,0,0,0,0
2012-12-08 12:00:00,0,0,0,0
2012-12-08 13:00:00,48.7089996337891,50.3110008239746,54.3790016174316,54.9630012512207
2012-12-08 14:00:00,127.075996398926,129.977005004883,140.934997558594,141.080001831055
2012-12-08 15:00:00,241.942993164062,240.190994262695,267.403015136719,258.911010742188
2012-12-08 16:00:00,301.47900390625,298.803985595703,331.654998779297,321.540985107422
2012-12-08 17:00:00,323.411010742188,318.68701171875,353.201995849609,340.571014404297
2012-12-08 18:00:00,345.183013916016,369.81298828125,387.023986816406,400.273986816406
2012-12-08 19:00:00,290.477996826172,313.092987060547,325.1669921875,339.677001953125
2012-12-08 20:00:00,214.343002319336,230.628997802734,238.828002929688,250.026000976562
2012-12-08 21:00:00,90.7190017700195,90.7730026245117,97.2760009765625,94.806999206543
2012-12-08 22:00:00,0,0,0,0
2012-12-08 23:00:00,0,0,0,0
2012-12-09 00:00:00,0,0,0,0
2012-12-09 01:00:00,0,0,0,0
2012-12-09 02:00:00,0,0,0,0
2012-12-09 03:00:00,0,0,0,0
2012-12-09 04:00:00,0,0,0,0
2012-12-09 05:00:00,0,0,0,0
2012-12-09 06:00:00,0,0,0,0
2012-12-09 07:00:00,0,0,0,0
2012-12-09 08:00:00,0,0,0,0
2012-12-09 09:00:00,0,0,0,0
2012-12-09 10:00:00,0,0,0,0
2012-12-09 11:00:00,0,0,0,0
2012-12-09 12:00:00,0,0,0,0
2012-12-09 13:00:00,68.5110015869141,71.8050003051758,75.995002746582,78.3789978027344
2012-12-09 14:00:00,181.578002929688,188.39599609375,200.037002563477,204.266006469727
2012-12-09 15:00:00,344.226013183594,344.907989501953,354.957000732422,358.816986083984
2012-12-09 16:00:00,429.606994628906,429.747985839844,440.93701171875,446.309997558594
2012-12-09 17:00:00,461.294006347656,458.773986816406,470.023986816406,473.1669921875
2012-12-09 18:00:00,426.022003173828,425.670013427734,432.975006103516,432.048004150391
2012-12-09 19:00:00,358.696014404297,360.575012207031,363.967987060547,366.837005615234
2012-12-09 20:00:00,264.819000244141,265.742004394531,267.466003417969,270.158996582031
2012-12-09 21:00:00,97.4560012817383,95.504997253418,99.2990036010742,96.5490036010742
2012-12-09 22:00:00,0,0,0,0
2012-12-09 23:00:00,0,0,0,0
2012-12-10 00:00:00,0,0,0,0
2012-12-10 01:00:00,0,0,0,0
2012-12-10 02:00:00,0,0,0,0
2012-12-10 03:00:00,0,0,0,0
2012-12-10 04:00:00,0,0,0,0
2012-12-10 05:00:00,0,0,0,0
2012-12-10 06:00:00,0,0,0,0
2012-12-10 07:00:00,0,0,0,0
2012-12-10 08:00:00,0,0,0,0
2012-12-10 09:00:00,0,0,0,0
2012-12-10 10:00:00,0,0,0,0
2012-12-10 11:00:00,0,0,0,0
2012-12-10 12:00:00,0,0,0,0
2012-12-10 13:00:00,47.1160011291504,49.7560005187988,49.9519996643066,53.1430015563965
2012-12-10 14:00:00,126.870002746582,132.587997436523,133.552001953125,140.630004882812
2012-12-10 15:00:00,175.88200378418,210.75700378418,206.356994628906,240.552001953125
2012-12-10 16:00:00,219.850997924805,263.009002685547,256.743011474609,299.670989990234
2012-12-10 17:00:00,236.289001464844,281.036987304688,273.934997558594,318.001007080078
2012-12-10 18:00:00,249.723007202148,257.734008789062,256.31298828125,264.847991943359
2012-12-10 19:00:00,210.378997802734,218.445999145508,215.585998535156,225.001998901367
2012-12-10 20:00:00,155.412994384766,161.091003417969,158.522003173828,165.804992675781
2012-12-10 21:00:00,54.1389999389648,55.7290000915527,56.7319984436035,57.8059997558594
2012-12-10 22:00:00,0,0,0,0
2012-12-10 23:00:00,0,0,0,0
2012-12-11 00:00:00,0,0,0,0
2012-12-11 01:00:00,0,0,0,0
2012-12-11 02:00:00,0,0,0,0
2012-12-11 03:00:00,0,0,0,0
2012-12-11 04:00:00,0,0,0,0
2012-12-11 05:00:00,0,0,0,0
2012-12-11 06:00:00,0,0,0,0
2012-12-11 07:00:00,0,0,0,0
2012-12-11 08:00:00,0,0,0,0
2012-12-11 09:00:00,0,0,0,0
2012-12-11 10:00:00,0,0,0,0
2012-12-11 11:00:00,0,0,0,0
2012-12-11 12:00:00,0,0,0,0
2012-12-11 13:00:00,78.2300033569336,79.2350006103516,81.197998046875,82.9869995117188
2012-12-11 14:00:00,214.029998779297,214.457000732422,220.511993408203,222.994995117188
2012-12-11 15:00:00,348.476989746094,348.803009033203,358.428009033203,362.299987792969
2012-12-11 16:00:00,436.269012451172,435.949005126953,446.631011962891,452.032989501953
2012-12-11 17:00:00,469.332000732422,466.269989013672,476.989013671875,480.132995605469
2012-12-11 18:00:00,440.972991943359,441.510986328125,452.246002197266,450.484008789062
2012-12-11 19:00:00,371.725006103516,374.43701171875,380.618988037109,382.944000244141
2012-12-11 20:00:00,274.795013427734,276.319000244141,280.067993164062,282.390991210938
2012-12-11 21:00:00,110.223999023438,110.600997924805,111.428001403809,111.94100189209
2012-12-11 22:00:00,0,0,0,0
2012-12-11 23:00:00,0,0,0,0
2012-12-12 00:00:00,0,0,0,0
2012-12-12 01:00:00,0,0,0,0
2012-12-12 02:00:00,0,0,0,0
2012-12-12 03:00:00,0,0,0,0
2012-12-12 04:00:00,0,0,0,0
2012-12-12 05:00:00,0,0,0,0
2012-12-12 06:00:00,0,0,0,0
2012-12-12 07:00:00,0,0,0,0
2012-12-12 08:00:00,0,0,0,0
2012-12-12 09:00:00,0,0,0,0
2012-12-12 10:00:00,0,0,0,0
2012-12-12 11:00:00,0,0,0,0
2012-12-12 12:00:00,0,0,0,0
2012-12-12 13:00:00,78.3960037231445,78.9290008544922,80.8860015869141,82.2929992675781
2012-12-12 14:00:00,217.925994873047,216.985992431641,223.130996704102,224.544006347656
2012-12-12 15:00:00,327.695007324219,324.968994140625,332.682006835938,334.510009765625
2012-12-12 16:00:00,410.880004882812,406.779998779297,415.179992675781,417.993011474609
2012-12-12 17:00:00,442.436004638672,435.481994628906,443.817993164062,444.393005371094
2012-12-12 18:00:00,415.234008789062,405.932006835938,413.071990966797,405.203002929688
2012-12-12 19:00:00,350.255004882812,344.486999511719,347.875,344.674987792969
2012-12-12 20:00:00,259.127014160156,254.417007446289,256.174987792969,254.371002197266
2012-12-12 21:00:00,118.22200012207,116.65299987793,116.172996520996,115.814002990723
2012-12-12 22:00:00,0,0,0,0
2012-12-12 23:00:00,0,0,0,0
2012-12-13 00:00:00,0,0,0,0
2012-12-13 01:00:00,0,0,0,0
2012-12-13 02:00:00,0,0,0,0
2012-12-13 03:00:00,0,0,0,0
2012-12-13 04:00:00,0,0,0,0
2012-12-13 05:00:00,0,0,0,0
2012-12-13 06:00:00,0,0,0,0
2012-12-13 07:00:00,0,0,0,0
2012-12-13 08:00:00,0,0,0,0
2012-12-13 09:00:00,0,0,0,0
2012-12-13 10:00:00,0,0,0,0
2012-12-13 11:00:00,0,0,0,0
2012-12-13 12:00:00,0,0,0,0
2012-12-13 13:00:00,75.9929962158203,76.9179992675781,78.6340026855469,80.4280014038086
2012-12-13 14:00:00,214.632995605469,214.772003173828,220.335998535156,222.835998535156
2012-12-13 15:00:00,361.528015136719,361.441009521484,371.335998535156,375.054992675781
2012-12-13 16:00:00,453.986999511719,453.114990234375,464.118011474609,469.359008789062
2012-12-13 17:00:00,489.315002441406,485.5419921875,496.597991943359,499.471008300781
2012-12-13 18:00:00,471.567993164062,472.369995117188,484.493988037109,482.480987548828
2012-12-13 19:00:00,398.046997070312,401.144012451172,408.304992675781,410.691986083984
2012-12-13 20:00:00,294.740997314453,296.519012451172,300.93701171875,303.355987548828
2012-12-13 21:00:00,105.427001953125,106.072998046875,108.735000610352,108.591003417969
2012-12-13 22:00:00,0,0,0,0
2012-12-13 23:00:00,0,0,0,0
2012-12-14 00:00:00,0,0,0,0
2012-12-14 01:00:00,0,0,0,0
2012-12-14 02:00:00,0,0,0,0
2012-12-14 03:00:00,0,0,0,0
2012-12-14 04:00:00,0,0,0,0
2012-12-14 05:00:00,0,0,0,0
2012-12-14 06:00:00,0,0,0,0
2012-12-14 07:00:00,0,0,0,0
2012-12-14 08:00:00,0,0,0,0
2012-12-14 09:00:00,0,0,0,0
2012-12-14 10:00:00,0,0,0,0
2012-12-14 11:00:00,0,0,0,0
2012-12-14 12:00:00,0,0,0,0
2012-12-14 13:00:00,75.609001159668,76.6070022583008,78.4960021972656,80.2630004882812
2012-12-14 14:00:00,216.957992553711,217.240997314453,223.39599609375,225.787994384766
2012-12-14 15:00:00,362.549011230469,362.81298828125,373.114013671875,376.950988769531
2012-12-14 16:00:00,455.946990966797,455.509002685547,467.029998779297,472.425994873047
2012-12-14 17:00:00,491.890014648438,488.565002441406,500.182006835938,503.204986572266
2012-12-14 18:00:00,471.618011474609,472.712005615234,484.885986328125,483.076995849609
2012-12-14 19:00:00,398.377014160156,401.725006103516,408.930999755859,411.497009277344
2012-12-14 20:00:00,295.266998291016,297.233001708984,301.686004638672,304.242004394531
2012-12-14 21:00:00,106.05899810791,106.807998657227,109.416999816895,109.384002685547
2012-12-14 22:00:00,0,0,0,0
2012-12-14 23:00:00,0,0,0,0
2012-12-15 00:00:00,0,0,0,0
2012-12-15 01:00:00,0,0,0,0
2012-12-15 02:00:00,0,0,0,0
2012-12-15 03:00:00,0,0,0,0
2012-12-15 04:00:00,0,0,0,0
2012-12-15 05:00:00,0,0,0,0
2012-12-15 06:00:00,0,0,0,0
2012-12-15 07:00:00,0,0,0,0
2012-12-15 08:00:00,0,0,0,0
2012-12-15 09:00:00,0,0,0,0
2012-12-15 10:00:00,0,0,0,0
2012-12-15 11:00:00,0,0,0,0
2012-12-15 12:00:00,0,0,0,0
2012-12-15 13:00:00,35.1749992370605,37.5699996948242,37.3219985961914,40.2459983825684
2012-12-15 14:00:00,102.533996582031,108.193000793457,107.870002746582,114.939002990723
2012-12-15 15:00:00,210.899993896484,214.067001342773,226.621994018555,228.214004516602
2012-12-15 16:00:00,265.618988037109,269.151000976562,284.079010009766,286.430999755859
2012-12-15 17:00:00,286.825988769531,288.951995849609,304.528015136719,305.376007080078
2012-12-15 18:00:00,346.424011230469,346.949005126953,339.941986083984,345.944000244141
2012-12-15 19:00:00,292.846984863281,295.071014404297,286.907989501953,294.907012939453
2012-12-15 20:00:00,217.276000976562,218.54899597168,211.884002685547,218.266998291016
2012-12-15 21:00:00,48.4210014343262,47.1629981994629,59.3170013427734,52.9939994812012
2012-12-15 22:00:00,0,0,0,0
2012-12-15 23:00:00,0,0,0,0
2012-12-16 00:00:00,0,0,0,0
2012-12-16 01:00:00,0,0,0,0
2012-12-16 02:00:00,0,0,0,0
2012-12-16 03:00:00,0,0,0,0
2012-12-16 04:00:00,0,0,0,0
2012-12-16 05:00:00,0,0,0,0
2012-12-16 06:00:00,0,0,0,0
2012-12-16 07:00:00,0,0,0,0
2012-12-16 08:00:00,0,0,0,0
2012-12-16 09:00:00,0,0,0,0
2012-12-16 10:00:00,0,0,0,0
2012-12-16 11:00:00,0,0,0,0
2012-12-16 12:00:00,0,0,0,0
2012-12-16 13:00:00,62.6730003356934,62.8120002746582,63.1500015258789,64.6240005493164
2012-12-16 14:00:00,185.554992675781,183.65299987793,185.332000732422,187.339004516602
2012-12-16 15:00:00,172.266998291016,176.02099609375,183.259994506836,186.908004760742
2012-12-16 16:00:00,217.274002075195,221.630996704102,230.050994873047,234.921005249023
2012-12-16 17:00:00,234.839996337891,238.156997680664,246.839996337891,250.690994262695
2012-12-16 18:00:00,260.575988769531,240.688995361328,257.136993408203,235.628997802734
2012-12-16 19:00:00,220.45100402832,204.861999511719,217.192993164062,201.026000976562
2012-12-16 20:00:00,163.744995117188,151.904006958008,160.578002929688,148.95100402832
2012-12-16 21:00:00,95.1050033569336,96.8889999389648,97.7360000610352,99.3259963989258
2012-12-16 22:00:00,0,0,0,0
2012-12-16 23:00:00,0,0,0,0
2012-12-17 00:00:00,0,0,0,0
2012-12-17 01:00:00,0,0,0,0
2012-12-17 02:00:00,0,0,0,0
