time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2011-09-01 00:00:00,34.33,386.25,30.84,50.04,1.9,0,0
2011-09-01 01:00:00,0,386.25,28.84,55.67,1.31,0,0
2011-09-01 02:00:00,0,386.24,26.84,62.03,1.21,0,0
2011-09-01 03:00:00,0,366.02,24.84,69.22,1.7,0,0
2011-09-01 04:00:00,0,366.02,24.09,71.3,1.33,0,0
2011-09-01 05:00:00,0,366.02,23.35,73.4,1.26,0,0
2011-09-01 06:00:00,0,358.33,22.61,75.56,1.54,4.32E-05,0
2011-09-01 07:00:00,0,358.33,21.82,78.48,1.91,0.001,0
2011-09-01 08:00:00,0,358.33,21.03,81.52,2.47,0.000197,0
2011-09-01 09:00:00,0,359.96,20.24,84.69,3.13,0,0
2011-09-01 10:00:00,0,359.96,20.17,86.02,3.02,0,0
2011-09-01 11:00:00,0,359.96,20.1,87.36,2.93,0,0
2011-09-01 12:00:00,84.08,391.87,20.04,88.66,2.89,0,0
2011-09-01 13:00:00,229.97,391.87,23.59,75.43,3.37,0,0
2011-09-01 14:00:00,365.6,391.87,27.15,64.28,3.89,0,0
2011-09-01 15:00:00,498.05,449.65,30.71,54.91,4.44,0,0
2011-09-01 16:00:00,613.82,449.66,32.85,48.05,4.64,0,0
2011-09-01 17:00:00,685.39,449.66,34.98,42.14,5.01,0,0
2011-09-01 18:00:00,715.89,473.88,37.12,36.99,5.54,0,0
2011-09-01 19:00:00,691.47,473.88,38.23,33.33,6.16,0,0
2011-09-01 20:00:00,622.95,473.88,39.33,30.01,6.91,0,0
2011-09-01 21:00:00,526.27,454.66,40.44,26.95,7.75,0,0
2011-09-01 22:00:00,378.62,454.66,39.4,27.44,6.55,0,0
2011-09-01 23:00:00,234.06,454.66,38.35,27.92,5.41,0,0
2011-09-02 00:00:00,32.59,407.09,37.31,28.35,4.33,0,0
2011-09-02 01:00:00,0,407.09,34.38,34.81,4.38,0,0
2011-09-02 02:00:00,0,407.08,31.45,42.8,4.49,0,0
2011-09-02 03:00:00,0,393.41,28.52,52.71,4.66,0,0
2011-09-02 04:00:00,0,393.41,28.46,52,5.17,0,0
2011-09-02 05:00:00,0,393.41,28.39,51.31,5.72,0,0
2011-09-02 06:00:00,0,388.13,28.33,50.59,6.3,0,0
2011-09-02 07:00:00,0,388.13,27.63,52.39,6.19,0,0
2011-09-02 08:00:00,0,388.13,26.93,54.26,6.09,0,0
2011-09-02 09:00:00,0,379.3,26.23,56.2,6.01,0,0
2011-09-02 10:00:00,0,379.3,25.73,58.06,5.76,0,0
2011-09-02 11:00:00,0,379.3,25.24,59.96,5.52,0,0
2011-09-02 12:00:00,80.94,398.82,24.75,61.91,5.3,0,0
2011-09-02 13:00:00,225.79,398.82,26.51,60.55,5.21,0.008,0
2011-09-02 14:00:00,360.4,398.83,28.28,58.88,5.44,0.015,0
2011-09-02 15:00:00,365.22,432.67,30.05,57.01,5.96,0.008,0
2011-09-02 16:00:00,450.39,432.68,31.06,53.7,4.99,0.011,0
2011-09-02 17:00:00,502.98,432.68,32.07,50.6,4.47,0.006,0
2011-09-02 18:00:00,639.57,464.24,33.08,47.69,4.56,0,0
2011-09-02 19:00:00,617.43,464.24,34.19,43.44,2.99,0,0
