"dateTime","CAPE180_0mb_110_SPDY","CAPE180_0mb_110_SPDY.1","CAPE180_0mb_110_SPDY.2","CAPE180_0mb_110_SPDY.3"
2012-11-27 00:00:00,0,0,0,0
2012-11-27 01:00:00,0.912000000476837,1.39800000190735,0,0.0769999995827675
2012-11-27 02:00:00,1.82400000095367,2.79500007629395,0,0.153999999165535
2012-11-27 03:00:00,2.73499989509583,4.19299983978271,0,0.231000006198883
2012-11-27 04:00:00,1.82400000095367,2.79500007629395,0,0.153999999165535
2012-11-27 05:00:00,0,0,0,0
2012-11-27 06:00:00,0,0,0,0
2012-11-27 07:00:00,0,0,0,0
2012-11-27 08:00:00,0,0,0,0
2012-11-27 09:00:00,0,0,0,0
2012-11-27 10:00:00,0,0,0,0
2012-11-27 11:00:00,0,0,0,0
2012-11-27 12:00:00,0,0,0,0
2012-11-27 13:00:00,0,0,0,0
2012-11-27 14:00:00,0,0,0,0
2012-11-27 15:00:00,0,0,0,0
2012-11-27 16:00:00,1.58200001716614,2.8199999332428,2.07699990272522,3.31699991226196
2012-11-27 17:00:00,3.16499996185303,5.6399998664856,4.15299987792969,6.63299989700317
2012-11-27 18:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-27 19:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-27 20:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-27 21:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-27 22:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-27 23:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-28 00:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-28 01:00:00,3.16499996185303,5.6399998664856,4.15299987792969,6.63299989700317
2012-11-28 02:00:00,1.58200001716614,2.8199999332428,2.07699990272522,3.31699991226196
2012-11-28 03:00:00,0,0,0,0
2012-11-28 04:00:00,0,0,0,0
2012-11-28 05:00:00,0,0,0,0
2012-11-28 06:00:00,0,0,0,0
2012-11-28 07:00:00,0,0,0,0
2012-11-28 08:00:00,0,0,0,0
2012-11-28 09:00:00,0,0,0,0
2012-11-28 10:00:00,0,0,0,0
2012-11-28 11:00:00,0,0,0,0
2012-11-28 12:00:00,0,0,0,0
2012-11-28 13:00:00,0,0,0,0
2012-11-28 14:00:00,0,0,0,0
2012-11-28 15:00:00,0,0,0,0
2012-11-28 16:00:00,0.857999980449677,1.89300000667572,0.237000003457069,0.806999981403351
2012-11-28 17:00:00,1.71599996089935,3.78600001335144,0.474000006914139,1.6139999628067
2012-11-28 18:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-11-28 19:00:00,1.71599996089935,3.78600001335144,0.474000006914139,1.6139999628067
2012-11-28 20:00:00,0.857999980449677,1.89300000667572,0.237000003457069,0.806999981403351
2012-11-28 21:00:00,0,0,0,0
2012-11-28 22:00:00,0,0,0,0
2012-11-28 23:00:00,0,0,0,0
2012-11-29 00:00:00,0,0,0,0
2012-11-29 01:00:00,0,0,0,0
2012-11-29 02:00:00,0,0,0,0
2012-11-29 03:00:00,0,0,0,0
2012-11-29 04:00:00,0,0,0,0
2012-11-29 05:00:00,0,0,0,0
2012-11-29 06:00:00,0,0,0,0
2012-11-29 07:00:00,3.16499996185303,5.6399998664856,4.15299987792969,6.63299989700317
2012-11-29 08:00:00,6.3289999961853,11.2799997329712,8.30700016021729,13.2670001983643
2012-11-29 09:00:00,9.49400043487549,16.9200000762939,12.460000038147,19.8999996185303
2012-11-29 10:00:00,7.91200017929077,14.1000003814697,10.3830003738403,16.5830001831055
2012-11-29 11:00:00,6.3289999961853,11.2799997329712,8.30700016021729,13.2670001983643
2012-11-29 12:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-11-29 13:00:00,18.4869995117188,24.8509998321533,23.1919994354248,29.1009998321533
2012-11-29 14:00:00,32.2280006408691,41.2410011291504,40.1549987792969,48.2519989013672
2012-11-29 15:00:00,45.9679985046387,57.6319999694824,57.117000579834,67.4039993286133
2012-11-29 16:00:00,65.890998840332,78.3899993896484,77.8440017700195,89.9010009765625
2012-11-29 17:00:00,85.8140029907227,99.1480026245117,98.5699996948242,112.397003173828
2012-11-29 18:00:00,105.736000061035,119.90599822998,119.295997619629,134.893997192383
2012-11-29 19:00:00,157.367004394531,174.815002441406,194.057006835938,213.406997680664
2012-11-29 20:00:00,208.996994018555,229.725006103516,268.816986083984,291.920989990234
2012-11-29 21:00:00,260.627014160156,284.631011962891,343.575012207031,370.430999755859
2012-11-29 22:00:00,221.492004394531,238.684005737305,282.063995361328,301.152008056641
2012-11-29 23:00:00,182.356994628906,192.731002807617,220.54899597168,231.876998901367
2012-11-30 00:00:00,143.22200012207,146.779998779297,159.033996582031,162.598007202148
2012-11-30 01:00:00,139.279006958008,145.968002319336,152.108993530273,158.345001220703
2012-11-30 02:00:00,135.335006713867,145.156997680664,145.184005737305,154.091003417969
2012-11-30 03:00:00,131.391998291016,144.345001220703,138.259002685547,149.837997436523
2012-11-30 04:00:00,136.555999755859,154.914001464844,140.315002441406,156.375
2012-11-30 05:00:00,141.718994140625,165.481994628906,142.371002197266,162.912002563477
2012-11-30 06:00:00,146.882995605469,176.050003051758,144.427001953125,169.449005126953
2012-11-30 07:00:00,140.477005004883,165.52799987793,136.845993041992,158.679000854492
2012-11-30 08:00:00,134.070007324219,155.00700378418,129.266006469727,147.908996582031
2012-11-30 09:00:00,127.664001464844,144.485000610352,121.685997009277,137.139007568359
2012-11-30 10:00:00,109.279998779297,124.031997680664,104.544998168945,118.858001708984
2012-11-30 11:00:00,90.8970031738281,103.579002380371,87.4039993286133,100.577003479004
2012-11-30 12:00:00,72.5139999389648,83.1269989013672,70.2630004882812,82.2959976196289
2012-11-30 13:00:00,110.59400177002,124.919998168945,109.825996398926,125.579002380371
2012-11-30 14:00:00,148.675003051758,166.712997436523,149.389007568359,168.863006591797
2012-11-30 15:00:00,186.755004882812,208.505996704102,188.953002929688,212.14599609375
2012-11-30 16:00:00,195.884002685547,210.667007446289,192.570007324219,209.714996337891
2012-11-30 17:00:00,205.013000488281,212.826995849609,196.188003540039,207.285003662109
2012-11-30 18:00:00,214.141998291016,214.988006591797,199.805999755859,204.85400390625
2012-11-30 19:00:00,220.207000732422,215.164001464844,212.641998291016,210.856002807617
2012-11-30 20:00:00,226.272003173828,215.339004516602,225.477996826172,216.858001708984
2012-11-30 21:00:00,232.335998535156,215.514999389648,238.313995361328,222.860992431641
2012-11-30 22:00:00,159.026000976562,147.179000854492,163.322998046875,151.919998168945
2012-11-30 23:00:00,85.7149963378906,78.8420028686523,88.3310012817383,80.9789962768555
2012-12-01 00:00:00,12.4040002822876,10.5059995651245,13.33899974823,10.0380001068115
2012-12-01 01:00:00,9.85200023651123,9.82400035858154,10.9700002670288,10.0089998245239
2012-12-01 02:00:00,7.29899978637695,9.14200019836426,8.60000038146973,9.97900009155273
2012-12-01 03:00:00,4.74700021743774,8.46000003814697,6.23000001907349,9.94999980926514
2012-12-01 04:00:00,12.996000289917,17.9459991455078,14.9729995727539,19.9330005645752
2012-12-01 05:00:00,21.2450008392334,27.4330005645752,23.7169990539551,29.9169998168945
2012-12-01 06:00:00,29.4939994812012,36.9199981689453,32.4599990844727,39.9000015258789
2012-12-01 07:00:00,26.1609992980957,33.5859985351562,29.1270008087158,36.5670013427734
2012-12-01 08:00:00,22.8269996643066,30.2530002593994,25.7929992675781,33.2330017089844
2012-12-01 09:00:00,19.4939994812012,26.9200000762939,22.4599990844727,29.8999996185303
2012-12-01 10:00:00,17.0189990997314,25.4790000915527,19.3640003204346,27.3740005493164
2012-12-01 11:00:00,14.543999671936,24.0389995574951,16.2679996490479,24.8479995727539
2012-12-01 12:00:00,12.0690002441406,22.5990009307861,13.1719999313354,22.32200050354
2012-12-01 13:00:00,31.8229999542236,45.6629981994629,34.7179985046387,48.1180000305176
2012-12-01 14:00:00,51.5769996643066,68.7279968261719,56.2639999389648,73.9150009155273
2012-12-01 15:00:00,71.3310012817383,91.7929992675781,77.8109970092773,99.7119979858398
2012-12-01 16:00:00,234.643997192383,258.192993164062,225.238006591797,251.166000366211
2012-12-01 17:00:00,397.955993652344,424.593994140625,372.665985107422,402.622009277344
2012-12-01 18:00:00,561.268005371094,590.994018554688,520.093994140625,554.075988769531
2012-12-01 19:00:00,523.486999511719,532.315979003906,497.47900390625,509.592987060547
2012-12-01 20:00:00,485.705993652344,473.639007568359,474.865997314453,465.109985351562
2012-12-01 21:00:00,447.924987792969,414.963012695312,452.252014160156,420.627014160156
2012-12-01 22:00:00,314.649993896484,290.8330078125,316.234985351562,293.772003173828
2012-12-01 23:00:00,181.376007080078,166.703994750977,180.218002319336,166.917007446289
2012-12-02 00:00:00,48.1020011901855,42.5740013122559,44.201000213623,40.0620002746582
2012-12-02 01:00:00,32.9259986877441,30.2759990692139,29.7040004730225,27.5149993896484
2012-12-02 02:00:00,17.7509994506836,17.9780006408691,15.2080001831055,14.9689998626709
2012-12-02 03:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-12-02 04:00:00,10.8809995651245,16.8899993896484,8.57900047302246,13.1999998092651
2012-12-02 05:00:00,19.1870002746582,28.1009998321533,16.4459991455078,23.9780006408691
2012-12-02 06:00:00,27.4930000305176,39.3120002746582,24.3139991760254,34.7560005187988
2012-12-02 07:00:00,42.8720016479492,60.2470016479492,42.4770011901855,58.0180015563965
2012-12-02 08:00:00,58.2519989013672,81.181999206543,60.6399993896484,81.2809982299805
2012-12-02 09:00:00,73.6309967041016,102.116996765137,78.8030014038086,104.542999267578
2012-12-02 10:00:00,62.443000793457,86.4089965820312,64.2109985351562,85.4209976196289
2012-12-02 11:00:00,51.2550010681152,70.6999969482422,49.6180000305176,66.2990036010742
2012-12-02 12:00:00,40.0670013427734,54.9910011291504,35.0250015258789,47.1769981384277
2012-12-02 13:00:00,62.351001739502,73.7409973144531,60.5999984741211,70.6110000610352
2012-12-02 14:00:00,84.6350021362305,92.4909973144531,86.1740036010742,94.0449981689453
2012-12-02 15:00:00,106.918998718262,111.23999786377,111.748001098633,117.477996826172
2012-12-02 16:00:00,85.5630035400391,87.8379974365234,87.9759979248047,91.6559982299805
2012-12-02 17:00:00,64.2060012817383,64.4359970092773,64.2030029296875,65.8339996337891
2012-12-02 18:00:00,42.8489990234375,41.0340003967285,40.4309997558594,40.0120010375977
2012-12-02 19:00:00,34.3750038146973,32.1300048828125,33.3830032348633,32.5340042114258
2012-12-02 20:00:00,25.8999996185303,23.2250003814697,26.3360004425049,25.0559997558594
2012-12-02 21:00:00,17.4249992370605,14.3210000991821,19.2880001068115,17.5779991149902
2012-12-02 22:00:00,16.757999420166,15.1180000305176,16.5729999542236,15.8629999160767
2012-12-02 23:00:00,16.0909996032715,15.9160003662109,13.8579998016357,14.1490001678467
2012-12-03 00:00:00,15.423999786377,16.7129993438721,11.1420001983643,12.4340000152588
2012-12-03 01:00:00,12.0909996032715,13.3800001144409,7.80900001525879,9.10099983215332
2012-12-03 02:00:00,8.75699996948242,10.0469999313354,4.47499990463257,5.76700019836426
2012-12-03 03:00:00,5.42399978637695,6.71299982070923,1.14199995994568,2.43400001525879
2012-12-03 04:00:00,9.25599956512451,11.5559997558594,8.01099967956543,10.7819995880127
2012-12-03 05:00:00,13.0869998931885,16.3980007171631,14.8800001144409,19.1299991607666
2012-12-03 06:00:00,16.9190006256104,21.2399997711182,21.7479991912842,27.4780006408691
2012-12-03 07:00:00,21.9120006561279,26.6350002288818,26.431999206543,31.6310005187988
2012-12-03 08:00:00,26.9050006866455,32.0309982299805,31.1159992218018,35.7849998474121
2012-12-03 09:00:00,31.8980007171631,37.4259986877441,35.798999786377,39.9379997253418
2012-12-03 10:00:00,49.6279983520508,57.8860015869141,50.8580017089844,58.1980018615723
2012-12-03 11:00:00,67.3580017089844,78.3460006713867,65.9160003662109,76.4580001831055
2012-12-03 12:00:00,85.088996887207,98.8059997558594,80.9739990234375,94.7180023193359
2012-12-03 13:00:00,98.7149963378906,111.748001098633,99.6890029907227,112.279998779297
2012-12-03 14:00:00,112.342002868652,124.690002441406,118.40299987793,129.841995239258
2012-12-03 15:00:00,125.968002319336,137.63200378418,137.117004394531,147.404006958008
2012-12-03 16:00:00,110.000999450684,124.216003417969,113.705001831055,125.612998962402
2012-12-03 17:00:00,94.0329971313477,110.800003051758,90.2919998168945,103.822998046875
2012-12-03 18:00:00,78.0660018920898,97.3840026855469,66.8789978027344,82.0329971313477
2012-12-03 19:00:00,118.497001647949,138.701995849609,103.33699798584,120.314002990723
2012-12-03 20:00:00,158.927993774414,180.020004272461,139.796005249023,158.593994140625
2012-12-03 21:00:00,199.360000610352,221.337997436523,176.253997802734,196.876007080078
2012-12-03 22:00:00,137.188995361328,151.236999511719,120.980003356934,134.587997436523
2012-12-03 23:00:00,75.0189971923828,81.1350021362305,65.7050018310547,72.3000030517578
2012-12-04 00:00:00,12.8489999771118,11.0340003967285,10.4309997558594,10.0120000839233
2012-12-04 01:00:00,8.56599998474121,7.35599994659424,6.9539999961853,6.67500019073486
2012-12-04 02:00:00,4.28299999237061,3.67799997329712,3.47699999809265,3.33699989318848
2012-12-04 03:00:00,0,0,0,0
2012-12-04 04:00:00,0.857999980449677,1.89300000667572,0.237000003457069,0.806999981403351
2012-12-04 05:00:00,1.71599996089935,3.78600001335144,0.474000006914139,1.6139999628067
2012-12-04 06:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-12-04 07:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-12-04 08:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-12-04 09:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-12-04 10:00:00,1.71599996089935,3.78600001335144,0.474000006914139,1.6139999628067
2012-12-04 11:00:00,0.857999980449677,1.89300000667572,0.237000003457069,0.806999981403351
2012-12-04 12:00:00,0,0,0,0
2012-12-04 13:00:00,12.7229995727539,15.8549995422363,9.74199962615967,12.4130001068115
2012-12-04 14:00:00,25.4459991455078,31.7099990844727,19.4839992523193,24.826000213623
2012-12-04 15:00:00,38.1699981689453,47.5660018920898,29.2259998321533,37.2400016784668
2012-12-04 16:00:00,30.55299949646,40.5540008544922,22.4160003662109,30.5690002441406
2012-12-04 17:00:00,22.9370002746582,33.5429992675781,15.6049995422363,23.8980007171631
2012-12-04 18:00:00,15.3199996948242,26.5319995880127,8.79500007629395,17.2269992828369
2012-12-04 19:00:00,26.6439990997314,36.4700012207031,16.2730007171631,24.7180004119873
2012-12-04 20:00:00,37.9679985046387,46.4080009460449,23.7509994506836,32.2080001831055
2012-12-04 21:00:00,49.2919998168945,56.3470001220703,31.2290000915527,39.6980018615723
2012-12-04 22:00:00,32.8610000610352,37.564998626709,20.8190002441406,26.4650001525879
2012-12-04 23:00:00,16.4309997558594,18.7819995880127,10.4099998474121,13.2329998016357
2012-12-05 00:00:00,0,0,0,0
2012-12-05 01:00:00,0,0,0,0
2012-12-05 02:00:00,0,0,0,0
2012-12-05 03:00:00,0,0,0,0
2012-12-05 04:00:00,0,0,0,0
2012-12-05 05:00:00,0,0,0,0
2012-12-05 06:00:00,0,0,0,0
2012-12-05 07:00:00,0,0,0,0
2012-12-05 08:00:00,0,0,0,0
2012-12-05 09:00:00,0,0,0,0
2012-12-05 10:00:00,0.857999980449677,1.89300000667572,0.237000003457069,0.806999981403351
2012-12-05 11:00:00,1.71599996089935,3.78600001335144,0.474000006914139,1.6139999628067
2012-12-05 12:00:00,2.57500004768372,5.67899990081787,0.712000012397766,2.42199993133545
2012-12-05 13:00:00,7.48999977111816,11.8330001831055,6.12200021743774,9.07199954986572
2012-12-05 14:00:00,12.4060001373291,17.9860000610352,11.5319995880127,15.7220001220703
2012-12-05 15:00:00,17.32200050354,24.1389999389648,16.9419994354248,22.3719997406006
2012-12-05 16:00:00,23.8199996948242,33.1119995117188,24.42799949646,32.3380012512207
2012-12-05 17:00:00,30.318000793457,42.0849990844727,31.9150009155273,42.3050003051758
2012-12-05 18:00:00,36.8160018920898,51.0589981079102,39.4020004272461,52.2719993591309
2012-12-05 19:00:00,47.701000213623,68.1070022583008,56.4169998168945,76.3960037231445
2012-12-05 20:00:00,58.5859985351562,85.1559982299805,73.431999206543,100.519996643066
2012-12-05 21:00:00,69.4710006713867,102.205001831055,90.4469985961914,124.644996643066
2012-12-05 22:00:00,111.96900177002,148.643005371094,131.884994506836,169.563003540039
2012-12-05 23:00:00,154.466995239258,195.080993652344,173.322998046875,214.481002807617
2012-12-06 00:00:00,196.964004516602,241.518005371094,214.759994506836,259.398010253906
2012-12-06 01:00:00,238.940994262695,281.449005126953,254.320999145508,296.911010742188
2012-12-06 02:00:00,280.9169921875,321.380004882812,293.881011962891,334.421997070312
2012-12-06 03:00:00,322.894012451172,361.311004638672,333.441986083984,371.933013916016
2012-12-06 04:00:00,280.397003173828,314.289001464844,307.760986328125,342.184997558594
2012-12-06 05:00:00,237.899993896484,267.268005371094,282.079986572266,312.43798828125
2012-12-06 06:00:00,195.40299987793,220.246994018555,256.398986816406,282.68701171875
2012-12-06 07:00:00,219.820999145508,259.688995361328,266.221008300781,304.769012451172
2012-12-06 08:00:00,244.238006591797,299.135986328125,276.044006347656,326.846008300781
2012-12-06 09:00:00,268.654998779297,338.580993652344,285.867004394531,348.924987792969
2012-12-06 10:00:00,309.786987304688,375.829010009766,325.822998046875,387.322998046875
2012-12-06 11:00:00,350.920013427734,413.075988769531,365.778015136719,425.720001220703
2012-12-06 12:00:00,392.053009033203,450.322998046875,405.734985351562,464.117004394531
2012-12-06 13:00:00,512.043090820312,571.271057128906,533.537048339844,593.347045898438
2012-12-06 14:00:00,632.033020019531,692.221008300781,661.341003417969,722.578979492188
2012-12-06 15:00:00,752.023986816406,813.169982910156,789.143981933594,851.809997558594
2012-12-06 16:00:00,790.030029296875,832.333984375,827.054016113281,871.307983398438
2012-12-06 17:00:00,828.036010742188,851.497985839844,864.963989257812,890.806030273438
2012-12-06 18:00:00,866.0419921875,870.661010742188,902.8740234375,910.302978515625
2012-12-06 19:00:00,877.432983398438,895.590026855469,905.377014160156,924.969970703125
2012-12-06 20:00:00,888.823974609375,920.52001953125,907.880981445312,939.638000488281
2012-12-06 21:00:00,900.216003417969,945.450012207031,910.383972167969,954.304992675781
2012-12-06 22:00:00,806.859985351562,847.119995117188,818.708984375,858.578979492188
2012-12-06 23:00:00,713.504028320312,748.789001464844,727.033996582031,762.85400390625
