"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2012-12-05 00:00:00,101720.5703125,101785.40625,101767.84375,101838.296875
2012-12-05 01:00:00,101742.2265625,101806.9765625,101789.15625,101859.84375
2012-12-05 02:00:00,101763.890625,101828.5234375,101810.4765625,101881.3828125
2012-12-05 03:00:00,101785.546875,101850.046875,101831.796875,101902.90625
2012-12-05 04:00:00,101769.46875,101833.9765625,101815.5234375,101886.75
2012-12-05 05:00:00,101753.3828125,101817.90625,101799.2265625,101870.6015625
2012-12-05 06:00:00,101737.296875,101801.84375,101782.953125,101854.4609375
2012-12-05 07:00:00,101704.90625,101765.203125,101764.7109375,101832.0078125
2012-12-05 08:00:00,101672.546875,101728.546875,101746.4609375,101809.546875
2012-12-05 09:00:00,101640.15625,101691.8984375,101728.2265625,101787.109375
2012-12-05 10:00:00,101664.453125,101720.40625,101738.15625,101801.3828125
2012-12-05 11:00:00,101688.703125,101748.9296875,101748.046875,101815.6484375
2012-12-05 12:00:00,101712.96875,101777.4375,101757.9765625,101829.90625
2012-12-05 13:00:00,101757.75,101822.4296875,101803.71875,101875.0703125
2012-12-05 14:00:00,101802.5,101867.40625,101849.3828125,101920.1796875
2012-12-05 15:00:00,101847.21875,101912.34375,101895.0234375,101965.2734375
2012-12-05 16:00:00,101748.5078125,101818.0390625,101782.4765625,101856.7265625
2012-12-05 17:00:00,101649.7734375,101723.7109375,101669.90625,101748.1875
2012-12-05 18:00:00,101551.0390625,101629.3828125,101557.3671875,101639.6171875
2012-12-05 19:00:00,101490.71875,101575.09375,101505.1015625,101588.75
2012-12-05 20:00:00,101430.3984375,101520.796875,101452.84375,101537.859375
2012-12-05 21:00:00,101370.078125,101466.4765625,101400.59375,101486.9765625
2012-12-05 22:00:00,101384.09375,101470.0703125,101420.3828125,101501.3828125
2012-12-05 23:00:00,101398.1171875,101473.6484375,101440.1796875,101515.7578125
2012-12-06 00:00:00,101412.140625,101477.203125,101459.96875,101530.1171875
2012-12-06 01:00:00,101431.203125,101490.21875,101470.90625,101539.7578125
2012-12-06 02:00:00,101450.25,101503.2265625,101481.8515625,101549.359375
2012-12-06 03:00:00,101469.3203125,101516.2265625,101492.796875,101558.9765625
2012-12-06 04:00:00,101361.4765625,101414.453125,101393.0234375,101460.59375
2012-12-06 05:00:00,101253.6171875,101312.6484375,101293.25,101362.15625
2012-12-06 06:00:00,101145.796875,101210.84375,101193.4765625,101263.7734375
2012-12-06 07:00:00,101162.1171875,101227.1796875,101209.7265625,101280.1015625
2012-12-06 08:00:00,101178.453125,101243.5078125,101226.0234375,101296.4296875
2012-12-06 09:00:00,101194.796875,101259.84375,101242.2890625,101312.7578125
2012-12-06 10:00:00,101197.9609375,101256.96875,101237.40625,101306.46875
2012-12-06 11:00:00,101201.109375,101254.078125,101232.5078125,101300.15625
2012-12-06 12:00:00,101204.28125,101251.203125,101227.6171875,101293.8984375
2012-12-06 13:00:00,101280.5703125,101333.59375,101312.2109375,101379.7109375
2012-12-06 14:00:00,101356.8828125,101415.9609375,101396.7734375,101465.5234375
2012-12-06 15:00:00,101433.15625,101498.34375,101481.34375,101551.3515625
2012-12-06 16:00:00,101307.2265625,101366.40625,101347.6015625,101416.0390625
2012-12-06 17:00:00,101181.2890625,101234.4765625,101213.859375,101280.7265625
2012-12-06 18:00:00,101055.3515625,101102.546875,101080.1171875,101145.4375
2012-12-06 19:00:00,101039.6484375,101097.203125,101058.2265625,101129.2265625
2012-12-06 20:00:00,101023.9375,101091.84375,101036.328125,101113.0234375
2012-12-06 21:00:00,101008.25,101086.4765625,101014.453125,101096.84375
2012-12-06 22:00:00,101041.203125,101115.078125,101061.359375,101139.6171875
2012-12-06 23:00:00,101074.1484375,101143.65625,101108.25,101182.40625
2012-12-07 00:00:00,101107.09375,101172.2734375,101155.1484375,101225.203125
2012-12-07 01:00:00,101105.7265625,101170.84375,101153.6875,101223.7890625
2012-12-07 02:00:00,101104.3828125,101169.40625,101152.2265625,101222.3828125
2012-12-07 03:00:00,101103.0234375,101167.9765625,101150.7734375,101220.9765625
2012-12-07 04:00:00,101061.4375,101126.40625,101109.1015625,101179.3515625
2012-12-07 05:00:00,101019.8515625,101084.84375,101067.40625,101137.7265625
2012-12-07 06:00:00,100978.2890625,101043.2734375,101025.7734375,101096.1171875
2012-12-07 07:00:00,100978.2265625,101043.203125,101025.6171875,101096.046875
2012-12-07 08:00:00,100978.1171875,101043.140625,101025.4765625,101095.96875
2012-12-07 09:00:00,100978.0703125,101043.09375,101025.34375,101095.8984375
2012-12-07 10:00:00,100998.4765625,101063.5234375,101045.6171875,101116.2734375
2012-12-07 11:00:00,101018.90625,101083.9375,101065.890625,101136.640625
