"dateTime","SPFH2m_110_HTGL","SPFH2m_110_HTGL.1","SPFH2m_110_HTGL.2","SPFH2m_110_HTGL.3"
2012-11-27 00:00:00,0.00168280000798404,0.00164949998725206,0.0017014000331983,0.00167869997676462
2012-11-27 01:00:00,0.00170929997693747,0.00167949998285621,0.00172299996484071,0.00170460005756468
2012-11-27 02:00:00,0.00173569994512945,0.00170939997769892,0.001744500012137,0.00173050002194941
2012-11-27 03:00:00,0.00176210002973676,0.00173939997330308,0.00176609994377941,0.00175639998633415
2012-11-27 04:00:00,0.00184220005758107,0.0018260000506416,0.00184389995411038,0.00184279994573444
2012-11-27 05:00:00,0.00192229996901006,0.00191270001232624,0.00192169996444136,0.00192920002155006
2012-11-27 06:00:00,0.00200229999609292,0.00199940009042621,0.00199949997477233,0.00201559998095036
2012-11-27 07:00:00,0.00199840008281171,0.00199540005996823,0.00200229999609292,0.00202009989880025
2012-11-27 08:00:00,0.00199449993669987,0.00199140002951026,0.00200519990175962,0.0020246000494808
2012-11-27 09:00:00,0.00199049990624189,0.00198739999905229,0.00200799992308021,0.00202909996733069
2012-11-27 10:00:00,0.00199080002494156,0.00199769996106625,0.00199349992908537,0.00201639998704195
2012-11-27 11:00:00,0.00199100002646446,0.00200799992308021,0.00197899993509054,0.00200379989109933
2012-11-27 12:00:00,0.00199120002798736,0.00201829988509417,0.00196449994109571,0.00199109991081059
2012-11-27 13:00:00,0.00203370000235736,0.00205700006335974,0.00200639991089702,0.00203169998712838
2012-11-27 14:00:00,0.00207630009390414,0.00209570000879467,0.0020481999963522,0.00207230006344616
2012-11-27 15:00:00,0.00211880006827414,0.00213439995422959,0.00209000008180737,0.00211289990693331
2012-11-27 16:00:00,0.00218910002149642,0.00219670007936656,0.00218020007014275,0.00219890009611845
2012-11-27 17:00:00,0.00225950009189546,0.00225910008884966,0.00227040005847812,0.00228479993529618
2012-11-27 18:00:00,0.00232980004511774,0.00232139998115599,0.00236060004681349,0.00237070000730455
2012-11-27 19:00:00,0.00236689997836947,0.00235569989308715,0.0024023000150919,0.00241170008666813
2012-11-27 20:00:00,0.00240410002879798,0.00239000003784895,0.00244410010054708,0.00245269993320107
2012-11-27 21:00:00,0.00244119996204972,0.00242429994978011,0.00248580006882548,0.00249359989538789
2012-11-27 22:00:00,0.0024405000731349,0.0024254999589175,0.00247729988768697,0.00248849997296929
2012-11-27 23:00:00,0.0024397000670433,0.00242680008523166,0.00246890005655587,0.00248329993337393
2012-11-28 00:00:00,0.00243899994529784,0.00242809997871518,0.002460400108248,0.00247809989377856
2012-11-28 01:00:00,0.00241769989952445,0.00241239997558296,0.00242020003497601,0.00244290009140968
2012-11-28 02:00:00,0.00239649997092783,0.00239669997245073,0.00238010007888079,0.00240770005621016
2012-11-28 03:00:00,0.00237519992515445,0.00238110008649528,0.0023399000056088,0.00237250002101064
2012-11-28 04:00:00,0.00228919996879995,0.00230020005255938,0.00225450005382299,0.00228239991702139
2012-11-28 05:00:00,0.00220320001244545,0.00221930001862347,0.00216899998486042,0.00219239993020892
2012-11-28 06:00:00,0.00211709993891418,0.00213850010186434,0.00208360003307462,0.00210230005905032
2012-11-28 07:00:00,0.00208180001936853,0.00209770002402365,0.00205780006945133,0.00207630009390414
2012-11-28 08:00:00,0.00204650033265352,0.00205700029619038,0.00203200033865869,0.00205020047724247
2012-11-28 09:00:00,0.00201119994744658,0.00201619998551905,0.00200619990937412,0.002024200046435
2012-11-28 10:00:00,0.00198610033839941,0.00198990036733449,0.00198740046471357,0.002007000381127
2012-11-28 11:00:00,0.00196109991520643,0.00196360005065799,0.00196869997307658,0.0019898999016732
2012-11-28 12:00:00,0.00193599995691329,0.00193729996681213,0.00194999994710088,0.00197279988788068
2012-11-28 13:00:00,0.00201310007832944,0.00201989989727736,0.00203359988518059,0.0020665000192821
2012-11-28 14:00:00,0.00209020008333027,0.00210259994491935,0.00211729994043708,0.00216019991785288
2012-11-28 15:00:00,0.0021673000883311,0.00218520010821521,0.00220099999569356,0.00225379993207753
2012-11-28 16:00:00,0.00235989992506802,0.00236820010468364,0.00240410002879798,0.00245240004733205
2012-11-28 17:00:00,0.00255249999463558,0.00255129998549819,0.0026072000619024,0.0026509000454098
2012-11-28 18:00:00,0.00274519994854927,0.00273429998196661,0.00281030009500682,0.00284920004196465
2012-11-28 19:00:00,0.00273560010828078,0.0027328000869602,0.00278289988636971,0.00281900004483759
2012-11-28 20:00:00,0.00272609991952777,0.00273129995912313,0.00275560002774,0.00278880004771054
2012-11-28 21:00:00,0.0027165999636054,0.00272969994693995,0.00272829993627965,0.00275860005058348
2012-11-28 22:00:00,0.00268779997713864,0.00269309990108013,0.00269700004719198,0.00271899998188019
2012-11-28 23:00:00,0.00265890010632575,0.00265650008805096,0.00266580004245043,0.00267950003035367
2012-11-29 00:00:00,0.00263009988702834,0.00261990004219115,0.00263460003770888,0.00263989996165037
2012-11-29 01:00:00,0.00262490008026361,0.00261690001934767,0.00263749994337559,0.00264979992061853
2012-11-29 02:00:00,0.00261959992349148,0.00261389999650419,0.00264049996621907,0.00265979999676347
2012-11-29 03:00:00,0.00261429999954998,0.00261089997366071,0.00264340010471642,0.00266969995573163
2012-11-29 04:00:00,0.00249530002474785,0.00248920009471476,0.0025452000554651,0.00257149990648031
2012-11-29 05:00:00,0.00237639993429184,0.00236749998293817,0.00244700000621378,0.00247330009005964
2012-11-29 06:00:00,0.00225750030949712,0.00224580033682287,0.00234880042262375,0.00237510050646961
2012-11-29 07:00:00,0.00215109996497631,0.0021333999466151,0.00223960005678236,0.00225890008732677
2012-11-29 08:00:00,0.00204470008611679,0.00202089990489185,0.00213030003942549,0.00214260001666844
2012-11-29 09:00:00,0.00193829997442663,0.00190839997958392,0.00202100002206862,0.00202640006318688
2012-11-29 10:00:00,0.00185849994886667,0.00182590004988015,0.00194340001326054,0.00194460002239794
2012-11-29 11:00:00,0.00177880004048347,0.0017435000045225,0.00186570000369102,0.00186279998160899
2012-11-29 12:00:00,0.00169900001492351,0.00166099995840341,0.00178799999412149,0.00178100005723536
2012-11-29 13:00:00,0.00161120004486293,0.00158030004240572,0.0017016000347212,0.00169790000654757
2012-11-29 14:00:00,0.00152339995838702,0.00149960000999272,0.00161529995966703,0.00161469995509833
2012-11-29 15:00:00,0.00143559998832643,0.00141889997757971,0.00152900000102818,0.00153150002006441
2012-11-29 16:00:00,0.00150420004501939,0.00148149998858571,0.00159520003944635,0.00159700005315244
2012-11-29 17:00:00,0.00157279998529702,0.00154399999883026,0.00166139996144921,0.00166249996982515
2012-11-29 18:00:00,0.00164140004198998,0.00160650000907481,0.00172759999986738,0.00172790000215173
2012-11-29 19:00:00,0.00168510002549738,0.00165150000248104,0.00177039997652173,0.00176879996433854
2012-11-29 20:00:00,0.00172870000824332,0.00169639999512583,0.00181319995317608,0.00180970004294068
2012-11-29 21:00:00,0.00177229999098927,0.00174129998777062,0.00185600004624575,0.00185050000436604
2012-11-29 22:00:00,0.00176160002592951,0.00173090002499521,0.00184050004463643,0.00183349999133497
2012-11-29 23:00:00,0.00175089994445443,0.00172049994580448,0.00182510004378855,0.00181649997830391
2012-11-30 00:00:00,0.00174019997939467,0.00171009998302907,0.00180960004217923,0.00179959996603429
2012-11-30 01:00:00,0.0017249999800697,0.00169870001263916,0.00179480004590005,0.00179120001848787
2012-11-30 02:00:00,0.00170979998074472,0.00168720004148781,0.00178000004962087,0.00178279995452613
2012-11-30 03:00:00,0.00169459998141974,0.00167569995392114,0.00176520005334169,0.0017744000069797
2012-11-30 04:00:00,0.00171890005003661,0.00169890001416206,0.00178930000402033,0.00179909996222705
2012-11-30 05:00:00,0.00174320000223815,0.00172199995722622,0.00181339995469898,0.00182370003312826
2012-11-30 06:00:00,0.0017674999544397,0.00174510001670569,0.0018374000210315,0.0018483999883756
2012-11-30 07:00:00,0.00175850000232458,0.00173879996873438,0.0018172999843955,0.0018292999593541
2012-11-30 08:00:00,0.00174950005020946,0.00173240003641695,0.00179719994775951,0.00181010004598647
2012-11-30 09:00:00,0.00174049998167902,0.00172599998768419,0.00177710002753884,0.00179100001696497
2012-11-30 10:00:00,0.00175329996272922,0.0017365999519825,0.00179120001848787,0.00180640001781285
2012-11-30 11:00:00,0.00176609994377941,0.00174710003193468,0.00180520000867546,0.00182180001866072
2012-11-30 12:00:00,0.00177880004048347,0.00175769999623299,0.00181929999962449,0.0018372000195086
2012-11-30 13:00:00,0.00179590005427599,0.00177860003896058,0.00184329994954169,0.0018685000250116
2012-11-30 14:00:00,0.00181299995165318,0.00179959996603429,0.00186720001511276,0.0018998000305146
2012-11-30 15:00:00,0.0018300999654457,0.00182060000952333,0.00189119996502995,0.00193100003525615
2012-11-30 16:00:00,0.00202640006318688,0.00199620006605983,0.00209899991750717,0.0021297000348568
2012-11-30 17:00:00,0.00222270004451275,0.002171800006181,0.00230680010281503,0.00232829991728067
2012-11-30 18:00:00,0.00241900002583861,0.00234739994630218,0.00251460005529225,0.00252679991535842
2012-11-30 19:00:00,0.00256399996578693,0.00249290000647306,0.00265650008805096,0.00265959999524057
2012-11-30 20:00:00,0.00270910002291203,0.00263829994946718,0.0027985000051558,0.00279240007512271
2012-11-30 21:00:00,0.00285420008003712,0.00278380000963807,0.00294040003791451,0.00292519992217422
2012-11-30 22:00:00,0.00288869999349117,0.00282369996421039,0.00297209993004799,0.00296079996041954
2012-11-30 23:00:00,0.0029231000225991,0.00286370003595948,0.00300380005501211,0.00299639999866486
2012-12-01 00:00:00,0.00295759993605316,0.0029035999905318,0.00303549994714558,0.0030320999212563
2012-12-01 01:00:00,0.00300220004282892,0.00295009999535978,0.00308239995501935,0.00308599998243153
2012-12-01 02:00:00,0.00304690049961209,0.00299650034867227,0.00312930042855442,0.0031399002764374
2012-12-01 03:00:00,0.00309149990789592,0.00304290000349283,0.0031761999707669,0.00319380010478199
