"dateTime","PEVAPsfc_110_SFC_acc1h","PEVAPsfc_110_SFC_acc1h.1","PEVAPsfc_110_SFC_acc1h.2","PEVAPsfc_110_SFC_acc1h.3"
2012-11-27 00:00:00,0.0581000000238419,0.0573000013828278,0.0555000007152557,0.0562000013887882
2012-11-27 01:00:00,0.028999999165535,0.0278999991714954,0.0284000001847744,0.0304000005125999
2012-11-27 02:00:00,0.028999999165535,0.0278999991714954,0.0284000001847744,0.0304000005125999
2012-11-27 03:00:00,0.028999999165535,0.0278999991714954,0.0284000001847744,0.0304000005125999
2012-11-27 04:00:00,0.0176999997347593,0.0177999995648861,0.0177999995648861,0.0201999992132187
2012-11-27 05:00:00,0.0176999997347593,0.0177999995648861,0.0177999995648861,0.0201999992132187
2012-11-27 06:00:00,0.0176999997347593,0.0177999995648861,0.0177999995648861,0.0201999992132187
2012-11-27 07:00:00,0.00380000006407499,0.00310000008903444,0.00329999998211861,0.00260000000707805
2012-11-27 08:00:00,0.00380000006407499,0.00310000008903444,0.00329999998211861,0.00260000000707805
2012-11-27 09:00:00,0.00380000006407499,0.00310000008903444,0.00329999998211861,0.00260000000707805
2012-11-27 10:00:00,-0.0000999999974737875,0.000699999975040555,-0.00109999999403954,-0.000600000028498471
2012-11-27 11:00:00,-0.0000999999974737875,0.000699999975040555,-0.00109999999403954,-0.000600000028498471
2012-11-27 12:00:00,-0.0000999999974737875,0.000699999975040555,-0.00109999999403954,-0.000600000028498471
2012-11-27 13:00:00,-0.00120000005699694,-0.00109999999403954,-0.00150000001303852,-0.00139999995008111
2012-11-27 14:00:00,-0.00120000005699694,-0.00109999999403954,-0.00150000001303852,-0.00139999995008111
2012-11-27 15:00:00,-0.00120000005699694,-0.00109999999403954,-0.00150000001303852,-0.00139999995008111
2012-11-27 16:00:00,0.0537000000476837,0.0551000013947487,0.0553999990224838,0.0577000007033348
2012-11-27 17:00:00,0.0537000000476837,0.0551000013947487,0.0553999990224838,0.0577000007033348
2012-11-27 18:00:00,0.0537000000476837,0.0551000013947487,0.0553999990224838,0.0577000007033348
2012-11-27 19:00:00,0.0953999981284142,0.096500001847744,0.0984999984502792,0.100699998438358
2012-11-27 20:00:00,0.0953999981284142,0.096500001847744,0.0984999984502792,0.100699998438358
2012-11-27 21:00:00,0.0953999981284142,0.096500001847744,0.0984999984502792,0.100699998438358
2012-11-27 22:00:00,0.0203000009059906,0.0219000019133091,0.0159000009298325,0.0163000021129847
2012-11-27 23:00:00,0.0203000009059906,0.0219000019133091,0.0159000009298325,0.0163000021129847
2012-11-28 00:00:00,0.0203000009059906,0.0219000019133091,0.0159000009298325,0.0163000021129847
2012-11-28 01:00:00,-0.00039999998989515,0.000199999994947575,-0.00279999990016222,-0.00260000000707805
2012-11-28 02:00:00,-0.00039999998989515,0.000199999994947575,-0.00279999990016222,-0.00260000000707805
2012-11-28 03:00:00,-0.00039999998989515,0.000199999994947575,-0.00279999990016222,-0.00260000000707805
2012-11-28 04:00:00,-0.00480000022798777,-0.00439999997615814,-0.00620000017806888,-0.00630000000819564
2012-11-28 05:00:00,-0.00480000022798777,-0.00439999997615814,-0.00620000017806888,-0.00630000000819564
2012-11-28 06:00:00,-0.00480000022798777,-0.00439999997615814,-0.00620000017806888,-0.00630000000819564
2012-11-28 07:00:00,-0.00970000028610229,-0.0094999996945262,-0.0109000001102686,-0.0113000003620982
2012-11-28 08:00:00,-0.00970000028610229,-0.0094999996945262,-0.0109000001102686,-0.0113000003620982
2012-11-28 09:00:00,-0.00970000028610229,-0.0094999996945262,-0.0109000001102686,-0.0113000003620982
2012-11-28 10:00:00,-0.010499999858439,-0.0105999996885657,-0.0115000000223517,-0.0120000001043081
2012-11-28 11:00:00,-0.010499999858439,-0.0105999996885657,-0.0115000000223517,-0.0120000001043081
2012-11-28 12:00:00,-0.010499999858439,-0.0105999996885657,-0.0115000000223517,-0.0120000001043081
2012-11-28 13:00:00,-0.00769999995827675,-0.00769999995827675,-0.00839999970048666,-0.00899999961256981
2012-11-28 14:00:00,-0.00769999995827675,-0.00769999995827675,-0.00839999970048666,-0.00899999961256981
2012-11-28 15:00:00,-0.00769999995827675,-0.00769999995827675,-0.00839999970048666,-0.00899999961256981
2012-11-28 16:00:00,0.061599999666214,0.0614000000059605,0.0612999983131886,0.0623000003397465
2012-11-28 17:00:00,0.061599999666214,0.0614000000059605,0.0612999983131886,0.0623000003397465
2012-11-28 18:00:00,0.061599999666214,0.0614000000059605,0.0612999983131886,0.0623000003397465
2012-11-28 19:00:00,0.119300000369549,0.118699997663498,0.124600000679493,0.127100005745888
2012-11-28 20:00:00,0.119300000369549,0.118699997663498,0.124600000679493,0.127100005745888
2012-11-28 21:00:00,0.119300000369549,0.118699997663498,0.124600000679493,0.127100005745888
2012-11-28 22:00:00,0.0122999995946884,0.0116999996826053,0.0146000003442168,0.0153000000864267
2012-11-28 23:00:00,0.0122999995946884,0.0116999996826053,0.0146000003442168,0.0153000000864267
2012-11-29 00:00:00,0.0122999995946884,0.0116999996826053,0.0146000003442168,0.0153000000864267
2012-11-29 01:00:00,0.0052000000141561,0.00439999997615814,0.00439999997615814,0.00370000000111759
2012-11-29 02:00:00,0.0052000000141561,0.00439999997615814,0.00439999997615814,0.00370000000111759
2012-11-29 03:00:00,0.0052000000141561,0.00439999997615814,0.00439999997615814,0.00370000000111759
2012-11-29 04:00:00,0.00419999985024333,0.00400000018998981,0.00230000005103648,0.00230000005103648
2012-11-29 05:00:00,0.00419999985024333,0.00400000018998981,0.00230000005103648,0.00230000005103648
