"dateTime","DLWRFsfc_110_SFC","DLWRFsfc_110_SFC.1","DLWRFsfc_110_SFC.2","DLWRFsfc_110_SFC.3"
2012-11-27 00:00:00,238.300003051758,239.279998779297,233.369995117188,234.580001831055
2012-11-27 01:00:00,238.300003051758,239.279998779297,233.369995117188,234.580001831055
2012-11-27 02:00:00,238.300003051758,239.279998779297,233.369995117188,234.580001831055
2012-11-27 03:00:00,232.479995727539,235.419998168945,228.089996337891,231.300003051758
2012-11-27 04:00:00,232.479995727539,235.419998168945,228.089996337891,231.300003051758
2012-11-27 05:00:00,232.479995727539,235.419998168945,228.089996337891,231.300003051758
2012-11-27 06:00:00,236.490005493164,235.649993896484,231.029998779297,229.029998779297
2012-11-27 07:00:00,236.490005493164,235.649993896484,231.029998779297,229.029998779297
2012-11-27 08:00:00,236.490005493164,235.649993896484,231.029998779297,229.029998779297
2012-11-27 09:00:00,226.119995117188,234.830001831055,219.190002441406,224.839996337891
2012-11-27 10:00:00,226.119995117188,234.830001831055,219.190002441406,224.850006103516
2012-11-27 11:00:00,226.119995117188,234.830001831055,219.190002441406,224.850006103516
2012-11-27 12:00:00,221.839996337891,224.179992675781,220.449996948242,222.309997558594
2012-11-27 13:00:00,221.839996337891,224.179992675781,220.449996948242,222.309997558594
2012-11-27 14:00:00,221.839996337891,224.179992675781,220.449996948242,222.309997558594
2012-11-27 15:00:00,207.240005493164,212.169998168945,203.330001831055,206
2012-11-27 16:00:00,207.240005493164,212.169998168945,203.320007324219,205.990005493164
2012-11-27 17:00:00,207.240005493164,212.169998168945,203.320007324219,205.979995727539
2012-11-27 18:00:00,214.970001220703,220.889999389648,208.419998168945,209.240005493164
2012-11-27 19:00:00,214.970001220703,220.889999389648,208.419998168945,209.240005493164
2012-11-27 20:00:00,214.970001220703,220.889999389648,208.419998168945,209.240005493164
2012-11-27 21:00:00,224.580001831055,229.869995117188,210.020004272461,211.470001220703
2012-11-27 22:00:00,224.580001831055,229.869995117188,210.020004272461,211.479995727539
2012-11-27 23:00:00,224.580001831055,229.869995117188,210.020004272461,211.479995727539
2012-11-28 00:00:00,227.229995727539,230.039993286133,220.149993896484,223.649993896484
2012-11-28 01:00:00,227.229995727539,230.039993286133,220.149993896484,223.649993896484
2012-11-28 02:00:00,227.229995727539,230.039993286133,220.149993896484,223.649993896484
2012-11-28 03:00:00,201.729995727539,206.369995117188,194.080001831055,197.270004272461
