"dateTime","TMP2m_110_HTGL","TMP2m_110_HTGL.1","TMP2m_110_HTGL.2","TMP2m_110_HTGL.3"
2012-11-27 00:00:00,268.140014648438,268.029998779297,268.119995117188,268.070007324219
2012-11-27 01:00:00,267.980041503906,267.920043945312,267.960052490234,267.990051269531
2012-11-27 02:00:00,267.829986572266,267.809997558594,267.790008544922,267.910003662109
2012-11-27 03:00:00,267.670013427734,267.700012207031,267.630004882812,267.820007324219
2012-11-27 04:00:00,267.140014648438,267.239990234375,267.059997558594,267.299987792969
2012-11-27 05:00:00,266.609985351562,266.779998779297,266.489990234375,266.769989013672
2012-11-27 06:00:00,266.080047607422,266.320037841797,265.920043945312,266.250030517578
2012-11-27 07:00:00,266.029998779297,266.269989013672,265.839996337891,266.149993896484
2012-11-27 08:00:00,265.980010986328,266.220001220703,265.75,266.059997558594
2012-11-27 09:00:00,265.920043945312,266.170043945312,265.670043945312,265.960052490234
2012-11-27 10:00:00,265.650024414062,265.910034179688,265.390045166016,265.640045166016
2012-11-27 11:00:00,265.380004882812,265.649993896484,265.100006103516,265.320007324219
2012-11-27 12:00:00,265.100006103516,265.380004882812,264.820007324219,265.010009765625
2012-11-27 13:00:00,265.149993896484,265.420013427734,264.910003662109,265.109985351562
2012-11-27 14:00:00,265.200012207031,265.450012207031,264.989990234375,265.220001220703
2012-11-27 15:00:00,265.25,265.489990234375,265.079986572266,265.329986572266
2012-11-27 16:00:00,266.859985351562,267.049987792969,266.839996337891,267.079986572266
2012-11-27 17:00:00,268.480041503906,268.600036621094,268.600036621094,268.830047607422
2012-11-27 18:00:00,270.089996337891,270.160003662109,270.359985351562,270.579986572266
2012-11-27 19:00:00,270.75,270.799987792969,271.070007324219,271.260009765625
2012-11-27 20:00:00,271.420043945312,271.440032958984,271.770050048828,271.940032958984
2012-11-27 21:00:00,272.079986572266,272.089996337891,272.480010986328,272.619995117188
2012-11-27 22:00:00,270.980041503906,271.010040283203,271.150024414062,271.2900390625
2012-11-27 23:00:00,269.869995117188,269.940002441406,269.829986572266,269.970001220703
2012-11-28 00:00:00,268.769989013672,268.859985351562,268.5,268.640014648438
