"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2012-11-27 00:00:00,95219.2890625,95411.546875,95296.546875,95624.2109375
2012-11-27 01:00:00,95250.0390625,95442.34375,95327.5390625,95655.3515625
2012-11-27 02:00:00,95280.7734375,95473.1171875,95358.5234375,95686.4765625
2012-11-27 03:00:00,95311.5234375,95503.90625,95389.5234375,95717.6171875
2012-11-27 04:00:00,95187.6015625,95380.0234375,95265.7734375,95594.078125
2012-11-27 05:00:00,95063.65625,95256.140625,95142.046875,95470.5234375
2012-11-27 06:00:00,94939.7265625,95132.25,95018.296875,95346.96875
2012-11-27 07:00:00,94948.15625,95140.6796875,95027.8828125,95355.8828125
2012-11-27 08:00:00,94956.59375,95149.09375,95037.453125,95364.7734375
2012-11-27 09:00:00,94965,95157.5234375,95047.03125,95373.6875
2012-11-27 10:00:00,94875.3828125,95072.15625,94950.6875,95278.4375
2012-11-27 11:00:00,94785.75,94986.796875,94854.34375,95183.1875
2012-11-27 12:00:00,94696.1171875,94901.453125,94758.0078125,95087.953125
2012-11-27 13:00:00,94781.046875,94982.1171875,94849.84375,95178.9296875
2012-11-27 14:00:00,94865.96875,95062.796875,94941.65625,95269.90625
2012-11-27 15:00:00,94950.890625,95143.4765625,95033.5,95360.890625
2012-11-27 16:00:00,94924.140625,95116.546875,95003.0703125,95329.203125
2012-11-27 17:00:00,94897.3828125,95089.6015625,94972.65625,95297.5390625
2012-11-27 18:00:00,94870.609375,95062.65625,94942.2734375,95265.9296875
2012-11-27 19:00:00,94924.53125,95111.1171875,94990.1484375,95303.2578125
2012-11-27 20:00:00,94978.453125,95159.59375,95038.0234375,95340.578125
2012-11-27 21:00:00,95032.359375,95208.046875,95085.90625,95377.90625
2012-11-27 22:00:00,95081.09375,95262.296875,95141.46875,95445.15625
2012-11-27 23:00:00,95129.796875,95316.53125,95197.0390625,95512.4296875
2012-11-28 00:00:00,95178.53125,95370.78125,95252.6171875,95579.7265625
2012-11-28 01:00:00,95247.2109375,95439.5390625,95321.953125,95649.78125
2012-11-28 02:00:00,95315.90625,95508.2890625,95391.2734375,95719.8515625
2012-11-28 03:00:00,95384.59375,95577.046875,95460.59375,95789.9296875
2012-11-28 04:00:00,95388.0234375,95580.5234375,95464.4765625,95794.453125
2012-11-28 05:00:00,95391.4375,95584.0078125,95468.390625,95798.96875
2012-11-28 06:00:00,95394.859375,95587.4765625,95472.296875,95803.4765625
2012-11-28 07:00:00,95314.8828125,95506.5,95404.78125,95736.1171875
2012-11-28 08:00:00,95234.90625,95425.5078125,95337.2734375,95668.7734375
2012-11-28 09:00:00,95154.9375,95344.546875,95269.75,95601.4296875
2012-11-28 10:00:00,95159.578125,95359.8671875,95264.7734375,95605.5234375
2012-11-28 11:00:00,95164.2265625,95375.15625,95259.7890625,95609.609375
2012-11-28 12:00:00,95168.859375,95390.5078125,95254.8203125,95613.703125
2012-11-28 13:00:00,95148.2265625,95360.15625,95231.109375,95580.2734375
2012-11-28 14:00:00,95127.59375,95329.84375,95207.3984375,95546.859375
2012-11-28 15:00:00,95106.953125,95299.5078125,95183.703125,95513.453125
2012-11-28 16:00:00,95010.96875,95206.5078125,95092.6015625,95419.203125
2012-11-28 17:00:00,94914.9609375,95113.5078125,95001.5390625,95325.03125
2012-11-28 18:00:00,94818.953125,95020.4765625,94910.5,95230.9375
2012-11-28 19:00:00,94761.8203125,94959.9765625,94844.546875,95163.359375
2012-11-28 20:00:00,94704.6875,94899.453125,94778.6171875,95095.796875
2012-11-28 21:00:00,94647.546875,94838.90625,94712.703125,95028.2734375
2012-11-28 22:00:00,94617.6171875,94809.1484375,94684.2265625,95001.65625
2012-11-28 23:00:00,94587.703125,94779.3515625,94655.78125,94975.109375
2012-11-29 00:00:00,94557.7734375,94749.5703125,94627.34375,94948.59375
2012-11-29 01:00:00,94584.7890625,94777.65625,94642.7578125,94964.8984375
2012-11-29 02:00:00,94611.796875,94805.7734375,94658.1796875,94981.2265625
2012-11-29 03:00:00,94638.8203125,94833.859375,94673.609375,94997.5703125
2012-11-29 04:00:00,94761.0703125,94959.4765625,94804.4609375,95129.78125
2012-11-29 05:00:00,94883.3203125,95085.1015625,94935.328125,95261.9765625
2012-11-29 06:00:00,95005.578125,95210.7265625,95066.203125,95394.2265625
2012-11-29 07:00:00,95003.71875,95215.34375,95058.2734375,95397.2265625
2012-11-29 08:00:00,95001.8671875,95219.9609375,95050.359375,95400.2578125
2012-11-29 09:00:00,95000.0078125,95224.578125,95042.453125,95403.2890625
2012-11-29 10:00:00,94995.65625,95213.890625,95044.71875,95396.65625
2012-11-29 11:00:00,94991.296875,95203.203125,95047,95390.046875
2012-11-29 12:00:00,94986.9609375,95192.5,95049.28125,95383.4296875
2012-11-29 13:00:00,94949.5234375,95161.4765625,95006.2265625,95350.59375
2012-11-29 14:00:00,94912.0703125,95130.4765625,94963.203125,95317.7265625
2012-11-29 15:00:00,94874.6171875,95099.5,94920.15625,95284.90625
2012-11-29 16:00:00,94911.0234375,95135.7578125,94955.203125,95318.28125
2012-11-29 17:00:00,94947.40625,95172.0078125,94990.2265625,95351.6875
2012-11-29 18:00:00,94983.796875,95208.2578125,95025.2734375,95385.1171875
2012-11-29 19:00:00,94946.3671875,95170.7265625,94986.953125,95345.75
2012-11-29 20:00:00,94908.9296875,95133.1875,94948.6171875,95306.3671875
2012-11-29 21:00:00,94871.4765625,95095.6484375,94910.296875,95267.0078125
2012-11-29 22:00:00,94899.65625,95117.5,94944.1171875,95292.7734375
2012-11-29 23:00:00,94927.84375,95139.34375,94977.9609375,95318.53125
2012-11-30 00:00:00,94956.0078125,95161.203125,95011.78125,95344.296875
2012-11-30 01:00:00,95004.0390625,95209.2734375,95061.296875,95393.4765625
2012-11-30 02:00:00,95052.0703125,95257.359375,95110.828125,95442.640625
2012-11-30 03:00:00,95100.09375,95305.4375,95160.359375,95491.796875
2012-11-30 04:00:00,95033.3828125,95239.7734375,95082.3984375,95413.9609375
2012-11-30 05:00:00,94966.65625,95174.09375,95004.453125,95336.1171875
2012-11-30 06:00:00,94899.96875,95108.40625,94926.4765625,95258.2734375
2012-11-30 07:00:00,94940.4296875,95147.8984375,94979.6796875,95311.96875
2012-11-30 08:00:00,94980.8984375,95187.390625,95032.8828125,95365.65625
2012-11-30 09:00:00,95021.3671875,95226.890625,95086.0703125,95419.3671875
2012-11-30 10:00:00,94909.2265625,95120.1015625,94979.96875,95322.6171875
2012-11-30 11:00:00,94797.078125,95013.328125,94873.859375,95225.859375
2012-11-30 12:00:00,94684.953125,94906.546875,94767.7578125,95129.109375
2012-11-30 13:00:00,94714.3515625,94932.703125,94790.6171875,95150.90625
2012-11-30 14:00:00,94743.7265625,94958.84375,94813.5078125,95172.7109375
2012-11-30 15:00:00,94773.1484375,94984.9765625,94836.390625,95194.5234375
2012-11-30 16:00:00,94665.46875,94880.2734375,94732.2109375,95087.71875
2012-11-30 17:00:00,94557.7734375,94775.5,94628.046875,94981.0234375
2012-11-30 18:00:00,94450.046875,94670.7265625,94523.9375,94874.4296875
2012-11-30 19:00:00,94514.3203125,94731.6171875,94580.59375,94928.8515625
2012-11-30 20:00:00,94578.59375,94792.53125,94637.25,94983.296875
2012-11-30 21:00:00,94642.8515625,94853.40625,94693.9296875,95037.7734375
2012-11-30 22:00:00,94420.8828125,94634.75,94478.9765625,94824.296875
2012-11-30 23:00:00,94198.8828125,94416.078125,94264.03125,94610.84375
2012-12-01 00:00:00,93976.890625,94197.40625,94049.09375,94397.40625
2012-12-01 01:00:00,93986.0234375,94201.203125,94052.15625,94390.953125
2012-12-01 02:00:00,93995.15625,94204.96875,94055.2109375,94384.5
2012-12-01 03:00:00,94004.296875,94208.75,94058.28125,94378.046875
2012-12-01 04:00:00,93847.609375,94057.40625,93907.3203125,94236.0234375
2012-12-01 05:00:00,93690.90625,93906.046875,93756.3671875,94093.9765625
2012-12-01 06:00:00,93534.2265625,93754.7109375,93605.40625,93951.96875
2012-12-01 07:00:00,93501.6484375,93712.5078125,93571.7265625,93909.046875
2012-12-01 08:00:00,93469.046875,93670.296875,93538.078125,93866.15625
2012-12-01 09:00:00,93436.4765625,93628.09375,93504.40625,93823.2578125
2012-12-01 10:00:00,93485.4375,93677.109375,93553.828125,93873.25
2012-12-01 11:00:00,93534.3984375,93726.1171875,93603.2265625,93923.2265625
2012-12-01 12:00:00,93583.3671875,93775.1171875,93652.6484375,93973.25
2012-12-01 13:00:00,93695.5390625,93887.28125,93764.6171875,94084.96875
2012-12-01 14:00:00,93807.71875,93999.453125,93876.578125,94196.6875
2012-12-01 15:00:00,93919.90625,94111.609375,93988.546875,94308.40625
2012-12-01 16:00:00,93876.6171875,94061.796875,93949.8828125,94258.203125
2012-12-01 17:00:00,93833.34375,94012,93911.21875,94208.0078125
2012-12-01 18:00:00,93790.0390625,93962.1796875,93872.5703125,94157.859375
2012-12-01 19:00:00,93862.4609375,94040.9609375,93938.6484375,94233.296875
2012-12-01 20:00:00,93934.8828125,94119.7265625,94004.7265625,94308.75
2012-12-01 21:00:00,94007.28125,94198.53125,94070.796875,94384.203125
2012-12-01 22:00:00,94042.109375,94233.46875,94106.90625,94421.96875
2012-12-01 23:00:00,94076.953125,94268.390625,94142.9765625,94459.7734375
2012-12-02 00:00:00,94111.7734375,94303.3203125,94179.09375,94497.59375
2012-12-02 01:00:00,94119.3203125,94317.328125,94182.203125,94510.203125
2012-12-02 02:00:00,94126.8828125,94331.34375,94185.296875,94522.796875
2012-12-02 03:00:00,94134.4375,94345.3515625,94188.3984375,94535.4375
2012-12-02 04:00:00,94079.2578125,94283.7890625,94138.4375,94476.90625
2012-12-02 05:00:00,94024.0703125,94222.2265625,94088.4609375,94418.40625
2012-12-02 06:00:00,93968.8984375,94160.65625,94038.5,94359.8984375
2012-12-02 07:00:00,94018.2734375,94219.703125,94089.40625,94420.5234375
2012-12-02 08:00:00,94067.6484375,94278.7265625,94140.296875,94481.140625
2012-12-02 09:00:00,94117.0078125,94337.7578125,94191.203125,94541.75
2012-12-02 10:00:00,94047.1171875,94267.8203125,94121.9765625,94471.203125
2012-12-02 11:00:00,93977.2265625,94197.890625,94052.7265625,94400.6171875
2012-12-02 12:00:00,93907.359375,94127.9609375,93983.5078125,94330.0703125
2012-12-02 13:00:00,93873.34375,94089.640625,93953.5390625,94298.9609375
2012-12-02 14:00:00,93839.34375,94051.296875,93923.5703125,94267.8515625
2012-12-02 15:00:00,93805.34375,94012.9765625,93893.6171875,94236.7578125
2012-12-02 16:00:00,93712.71875,93920.15625,93798.890625,94139.34375
2012-12-02 17:00:00,93620.09375,93827.296875,93704.1875,94041.9765625
2012-12-02 18:00:00,93527.453125,93734.46875,93609.4765625,93944.703125
2012-12-02 19:00:00,93421.0234375,93634.2734375,93495.5703125,93838.71875
2012-12-02 20:00:00,93314.546875,93534.046875,93381.65625,93732.7734375
2012-12-02 21:00:00,93208.1015625,93433.84375,93267.7578125,93626.859375
2012-12-02 22:00:00,93129.90625,93349.3828125,93195.5234375,93546.8203125
2012-12-02 23:00:00,93051.7265625,93264.9296875,93123.296875,93466.796875
2012-12-03 00:00:00,92973.546875,93180.4609375,93051.0703125,93386.796875
2012-12-03 01:00:00,92841.2265625,93048.140625,92919.6796875,93254.2265625
2012-12-03 02:00:00,92708.90625,92915.796875,92788.28125,93121.65625
2012-12-03 03:00:00,92576.6015625,92783.5,92656.890625,92989.1015625
2012-12-03 04:00:00,92564.75,92762.0078125,92643.203125,92966.046875
2012-12-03 05:00:00,92552.90625,92740.5,92629.5,92943.0234375
2012-12-03 06:00:00,92541.078125,92719.0234375,92615.796875,92919.9765625
2012-12-03 07:00:00,92579.09375,92750.6484375,92660.0390625,92954.9765625
2012-12-03 08:00:00,92617.1015625,92782.2734375,92704.2578125,92989.9765625
2012-12-03 09:00:00,92655.1171875,92813.90625,92748.4765625,93024.9765625
2012-12-03 10:00:00,92709.0078125,92867.7734375,92802.3828125,93079.0234375
2012-12-03 11:00:00,92762.890625,92921.640625,92856.2578125,93133.03125
2012-12-03 12:00:00,92816.7890625,92975.5234375,92910.1484375,93187.046875
2012-12-03 13:00:00,92948.75,93109.6171875,93040.2265625,93327.15625
2012-12-03 14:00:00,93080.7109375,93243.7265625,93170.296875,93467.2734375
2012-12-03 15:00:00,93212.6875,93377.8515625,93300.390625,93607.3828125
2012-12-03 16:00:00,93270.4296875,93433.4375,93359.7265625,93656.40625
2012-12-03 17:00:00,93328.15625,93489.0078125,93419.046875,93705.4375
2012-12-03 18:00:00,93385.9296875,93544.59375,93478.40625,93754.4765625
2012-12-03 19:00:00,93446.59375,93611.7109375,93533.59375,93820.046875
2012-12-03 20:00:00,93507.25,93678.796875,93588.78125,93885.6015625
2012-12-03 21:00:00,93567.9296875,93745.9296875,93643.96875,93951.15625
2012-12-03 22:00:00,93684.59375,93856.390625,93768.5078125,94068.2265625
2012-12-03 23:00:00,93801.2734375,93966.828125,93893.046875,94185.359375
2012-12-04 00:00:00,93917.90625,94077.2890625,94017.6171875,94302.5234375
2012-12-04 01:00:00,94036.3203125,94206.453125,94127.34375,94422.5234375
2012-12-04 02:00:00,94154.7265625,94335.6171875,94237.046875,94542.5234375
2012-12-04 03:00:00,94273.1171875,94464.78125,94346.7734375,94662.546875
2012-12-04 04:00:00,94287.8515625,94479.578125,94360.40625,94678.3515625
2012-12-04 05:00:00,94302.578125,94494.3671875,94374.0703125,94694.15625
2012-12-04 06:00:00,94317.296875,94509.15625,94387.7265625,94709.9765625
2012-12-04 07:00:00,94496.21875,94682.84375,94561.6484375,94875.84375
2012-12-04 08:00:00,94675.1171875,94856.4765625,94735.5703125,95041.7109375
2012-12-04 09:00:00,94854.046875,95030.15625,94909.4765625,95207.6015625
2012-12-04 10:00:00,94816.7578125,94992.9296875,94873.5703125,95172.15625
2012-12-04 11:00:00,94779.4765625,94955.7109375,94837.6484375,95136.7265625
2012-12-04 12:00:00,94742.21875,94918.4765625,94801.7265625,95101.3203125
2012-12-04 13:00:00,94951.59375,95131.203125,95017.5,95319.1015625
2012-12-04 14:00:00,95160.953125,95343.90625,95233.2578125,95536.8828125
2012-12-04 15:00:00,95370.328125,95556.6171875,95449.03125,95754.65625
2012-12-04 16:00:00,95341.453125,95527.6171875,95420.90625,95724.03125
2012-12-04 17:00:00,95312.5703125,95498.6171875,95392.7734375,95693.4296875
2012-12-04 18:00:00,95283.6875,95469.6171875,95364.640625,95662.84375
2012-12-04 19:00:00,95372.40625,95564.7109375,95446.046875,95753.59375
2012-12-04 20:00:00,95461.1484375,95659.7734375,95527.453125,95844.34375
2012-12-04 21:00:00,95549.8984375,95754.859375,95608.8515625,95935.09375
2012-12-04 22:00:00,95487.4765625,95694.65625,95547.0234375,95883.15625
2012-12-04 23:00:00,95425.09375,95634.4296875,95485.1875,95831.2265625
2012-12-05 00:00:00,95362.703125,95574.2265625,95423.3828125,95779.296875
2012-12-05 01:00:00,95323.1171875,95538.90625,95377.90625,95734.6015625
2012-12-05 02:00:00,95283.546875,95503.6171875,95332.40625,95689.8828125
2012-12-05 03:00:00,95244.0078125,95468.328125,95286.953125,95645.15625
2012-12-05 04:00:00,95228.09375,95452.453125,95272.3828125,95630.1015625
2012-12-05 05:00:00,95212.15625,95436.546875,95257.796875,95615.0390625
2012-12-05 06:00:00,95196.2734375,95420.65625,95243.2265625,95599.9765625
2012-12-05 07:00:00,95090.5234375,95320.2734375,95143.40625,95509.328125
2012-12-05 08:00:00,94984.7734375,95219.8671875,95043.59375,95418.6796875
2012-12-05 09:00:00,94879.0234375,95119.453125,94943.7734375,95328.0390625
2012-12-05 10:00:00,94798.28125,95032.2734375,94867.546875,95242.3515625
2012-12-05 11:00:00,94717.5390625,94945.09375,94791.3203125,95156.65625
2012-12-05 12:00:00,94636.796875,94857.8984375,94715.1015625,95070.9765625
2012-12-05 13:00:00,94580.390625,94801.3984375,94658.0390625,95013.1015625
2012-12-05 14:00:00,94523.9609375,94744.90625,94600.96875,94955.21875
2012-12-05 15:00:00,94467.546875,94688.4375,94543.90625,94897.34375
2012-12-05 16:00:00,94284.1484375,94504.796875,94359.28125,94709.203125
2012-12-05 17:00:00,94100.75,94321.15625,94174.65625,94521.109375
2012-12-05 18:00:00,93917.328125,94137.5234375,93990.0703125,94333.078125
2012-12-05 19:00:00,93762.09375,93977.90625,93838.4609375,94179.953125
2012-12-05 20:00:00,93606.84375,93818.2890625,93686.8515625,94026.84375
2012-12-05 21:00:00,93451.59375,93658.6796875,93535.25,93873.7265625
2012-12-05 22:00:00,93474.6171875,93681.828125,93559.2578125,93898.828125
2012-12-05 23:00:00,93497.6484375,93704.953125,93583.2734375,93923.90625
2012-12-06 00:00:00,93520.65625,93728.09375,93607.296875,93949.03125
2012-12-06 01:00:00,93476.65625,93677.6484375,93567.796875,93900.046875
2012-12-06 02:00:00,93432.6171875,93627.1796875,93528.296875,93851.1015625
2012-12-06 03:00:00,93388.6171875,93576.7265625,93488.796875,93802.140625
2012-12-06 04:00:00,93443.7578125,93622.203125,93543.2578125,93846.65625
2012-12-06 05:00:00,93498.8984375,93667.65625,93597.6875,93891.1875
2012-12-06 06:00:00,93554.046875,93713.140625,93652.1171875,93935.71875
2012-12-06 07:00:00,93719.34375,93880.65625,93818.0234375,94111.328125
2012-12-06 08:00:00,93884.609375,94048.1484375,93983.90625,94286.9375
2012-12-06 09:00:00,94049.890625,94215.65625,94149.796875,94462.546875
2012-12-06 10:00:00,94039.796875,94204.5234375,94128.3515625,94433.2734375
2012-12-06 11:00:00,94029.703125,94193.3828125,94106.8984375,94404.0078125
2012-12-06 12:00:00,94019.6015625,94182.2265625,94085.453125,94374.7578125
2012-12-06 13:00:00,94197.09375,94363.078125,94271.59375,94562.3515625
2012-12-06 14:00:00,94374.546875,94543.90625,94457.71875,94749.9609375
2012-12-06 15:00:00,94552.0234375,94724.75,94643.84375,94937.59375
2012-12-06 16:00:00,94498.953125,94673.75,94587.75,94890.046875
2012-12-06 17:00:00,94445.890625,94622.7265625,94531.65625,94842.53125
2012-12-06 18:00:00,94392.84375,94571.71875,94475.5703125,94795.03125
2012-12-06 19:00:00,94419.578125,94596.28125,94503.96875,94813.109375
2012-12-06 20:00:00,94446.296875,94620.859375,94532.3671875,94831.1875
2012-12-06 21:00:00,94473.046875,94645.40625,94560.7734375,94849.2734375
2012-12-06 22:00:00,94523.9765625,94696.4765625,94613.2109375,94903.7265625
2012-12-06 23:00:00,94574.90625,94747.546875,94665.65625,94958.2578125
2012-12-07 00:00:00,94625.84375,94798.6171875,94718.140625,95012.796875
2012-12-07 01:00:00,94678.3828125,94857.6015625,94766.2890625,95070.5703125
2012-12-07 02:00:00,94730.90625,94916.578125,94814.4375,95128.34375
2012-12-07 03:00:00,94783.46875,94975.59375,94862.59375,95186.1015625
2012-12-07 04:00:00,94708.59375,94900.7109375,94785.953125,95110.5703125
2012-12-07 05:00:00,94633.6875,94825.84375,94709.296875,95035.0390625
2012-12-07 06:00:00,94558.796875,94750.96875,94632.65625,94959.5234375
2012-12-07 07:00:00,94630.1171875,94826.6171875,94699.796875,95027.4296875
2012-12-07 08:00:00,94701.453125,94902.2734375,94766.90625,95095.3515625
2012-12-07 09:00:00,94772.7734375,94977.90625,94834.046875,95163.28125
2012-12-07 10:00:00,94721.6171875,94922.546875,94788.359375,95118.34375
2012-12-07 11:00:00,94670.46875,94867.21875,94742.65625,95073.3984375
2012-12-07 12:00:00,94619.296875,94811.8828125,94696.9765625,95028.4609375
2012-12-07 13:00:00,94627.78125,94821.359375,94693.046875,95024.296875
2012-12-07 14:00:00,94636.2578125,94830.84375,94689.1171875,95020.140625
2012-12-07 15:00:00,94644.7265625,94840.328125,94685.1875,95015.9765625
2012-12-07 16:00:00,94604.953125,94804.6875,94639.453125,94968.90625
2012-12-07 17:00:00,94565.1171875,94769.03125,94593.71875,94921.859375
2012-12-07 18:00:00,94525.328125,94733.3828125,94548,94874.84375
2012-12-07 19:00:00,94607.5234375,94810.296875,94645.4296875,94973.2265625
2012-12-07 20:00:00,94689.703125,94887.2265625,94742.8671875,95071.640625
2012-12-07 21:00:00,94771.8984375,94964.1484375,94840.296875,95170.046875
2012-12-07 22:00:00,94710.953125,94907.53125,94776.4609375,95106.59375
2012-12-07 23:00:00,94649.9765625,94850.90625,94712.609375,95043.1484375
2012-12-08 00:00:00,94589.0390625,94794.296875,94648.78125,94979.7265625
2012-12-08 01:00:00,94597.453125,94802.7734375,94658.5234375,94989.890625
2012-12-08 02:00:00,94605.859375,94811.2109375,94668.2265625,95000.046875
2012-12-08 03:00:00,94614.2734375,94819.6796875,94677.9765625,95010.2109375
2012-12-08 04:00:00,94539.1171875,94744.4765625,94602.2734375,94933.65625
2012-12-08 05:00:00,94463.9765625,94669.296875,94526.578125,94857.140625
2012-12-08 06:00:00,94388.8515625,94594.1171875,94450.8828125,94780.6015625
2012-12-08 07:00:00,94317.96875,94528.546875,94385.75,94724.546875
2012-12-08 08:00:00,94247.046875,94463.0078125,94320.6171875,94668.5234375
2012-12-08 09:00:00,94176.15625,94397.453125,94255.5234375,94612.4765625
2012-12-08 10:00:00,94178.1484375,94399.34375,94256.84375,94613.046875
2012-12-08 11:00:00,94180.1171875,94401.2265625,94258.15625,94613.6171875
2012-12-08 12:00:00,94182.1015625,94403.1171875,94259.4765625,94614.2109375
2012-12-08 13:00:00,94098.96875,94320,94176.109375,94530.28125
2012-12-08 14:00:00,94015.84375,94236.8671875,94092.7265625,94446.34375
2012-12-08 15:00:00,93932.7109375,94153.7265625,94009.34375,94362.40625
2012-12-08 16:00:00,93998.2265625,94215.8828125,94065.15625,94416.7109375
2012-12-08 17:00:00,94063.75,94278.0078125,94121,94471.0390625
2012-12-08 18:00:00,94129.2734375,94340.1171875,94176.828125,94525.40625
2012-12-08 19:00:00,94147.2734375,94355.9765625,94194.796875,94534.2265625
2012-12-08 20:00:00,94165.2578125,94371.859375,94212.7890625,94543.046875
2012-12-08 21:00:00,94183.2734375,94387.7265625,94230.7734375,94551.890625
2012-12-08 22:00:00,94205.59375,94411.203125,94242.046875,94564.7109375
2012-12-08 23:00:00,94227.90625,94434.65625,94253.3515625,94577.546875
2012-12-09 00:00:00,94250.21875,94458.1171875,94264.65625,94590.4375
2012-12-09 01:00:00,94370.0390625,94578.1015625,94385.203125,94713.1015625
2012-12-09 02:00:00,94489.8515625,94698.0703125,94505.7265625,94835.796875
2012-12-09 03:00:00,94609.65625,94818.046875,94626.2890625,94958.5234375
2012-12-09 04:00:00,94694.84375,94896.90625,94717.5390625,95042.3984375
2012-12-09 05:00:00,94779.9765625,94975.7734375,94808.796875,95126.2734375
2012-12-09 06:00:00,94865.140625,95054.640625,94900.046875,95210.15625
2012-12-09 07:00:00,94997.2734375,95186.84375,95034.90625,95345.1171875
2012-12-09 08:00:00,95129.3984375,95319.046875,95169.75,95480.09375
2012-12-09 09:00:00,95261.5390625,95451.2734375,95304.609375,95615.046875
2012-12-09 10:00:00,95213.9765625,95397.3515625,95262.25,95564.046875
2012-12-09 11:00:00,95166.4375,95343.4296875,95219.90625,95513.0703125
2012-12-09 12:00:00,95118.8828125,95289.5234375,95177.546875,95462.0703125
2012-12-09 13:00:00,95291.28125,95458.7734375,95344.5,95629.34375
2012-12-09 14:00:00,95463.6875,95628.0234375,95511.4375,95796.609375
2012-12-09 15:00:00,95636.09375,95797.2734375,95678.390625,95963.8984375
2012-12-09 16:00:00,95586.65625,95756.390625,95641.96875,95936.2734375
2012-12-09 17:00:00,95537.2265625,95715.53125,95605.5390625,95908.6484375
2012-12-09 18:00:00,95487.796875,95674.65625,95569.1171875,95881.0390625
2012-12-09 19:00:00,95460.8828125,95644.3984375,95535.0078125,95846.1484375
2012-12-09 20:00:00,95433.90625,95614.140625,95500.8828125,95811.25
2012-12-09 21:00:00,95406.9765625,95583.8828125,95466.7734375,95776.3671875
2012-12-09 22:00:00,95386.2265625,95566.453125,95455.3671875,95765.1875
2012-12-09 23:00:00,95365.46875,95549.03125,95443.9609375,95754.03125
2012-12-10 00:00:00,95344.703125,95531.609375,95432.5703125,95742.8671875
2012-12-10 01:00:00,95381.546875,95570.65625,95469.15625,95790.5390625
2012-12-10 02:00:00,95418.3984375,95609.7109375,95505.7734375,95838.2265625
2012-12-10 03:00:00,95455.25,95648.7734375,95542.3828125,95885.9375
2012-12-10 04:00:00,95258.65625,95455.34375,95353.28125,95695.7265625
2012-12-10 05:00:00,95062.09375,95261.90625,95164.15625,95505.53125
2012-12-10 06:00:00,94865.5,95068.46875,94975.0703125,95315.328125
